file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
Scottsbluff-TP4-n75_20_3,0.14274740052636686,0.11827956989247312,22.125847081586862,-0.14274740052636686,-0.11827956989247312,-22.125847081586862,76.2516129032258,79.0,11819,97.74193548387096,101.0,15150,68.58709677419355,71.0,10631,0.1607949622398471,0.1458333333333333,24.923219147176304,Scottsbluff-TP4-n75,20,3,,15.04,98.7,,82.0,1573.4,85.0,1646.06,8.5,72.54,6.81,3.46,2.3,1.27,,188.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_20_4,0.13757209660992015,0.11702127659574468,21.873963360977303,-0.13757209660992015,-0.11702127659574468,-21.873963360977303,72.53459119496856,75.0,11533,92.59748427672956,92.0,14723,69.062893081761,71.0,10981,0.1425264656412707,0.1320754716981132,22.66170803696205,Scottsbluff-TP4-n75,20,4,,13.94,89.66,,73.0,1371.7,77.0,1459.11,7.68,74.45,6.67,4.22,0.37,1.02,,163.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_20_5,0.15770920635073132,0.14136125654450263,24.760345397064818,-0.15770920635073132,-0.14136125654450263,-24.760345397064818,72.01910828025478,75.0,11307,95.20382165605096,98.0,14947,68.4140127388535,71.0,10741,0.1591499397786243,0.1563421828908554,24.98654054524402,Scottsbluff-TP4-n75,20,5,,10.79,74.34,,67.0,1240.4,71.0,1328.45,7.99,71.35,6.69,4.23,1.53,1.33,,140.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_20_7,0.16445174171177004,0.14563106796116504,25.161116481900816,-0.16445174171177004,-0.14563106796116504,-25.161116481900816,67.65359477124183,68.0,10351,90.640522875817,92.0,13868,66.65359477124183,67.0,10198,0.1592213375272144,0.15,24.3608646416638,Scottsbluff-TP4-n75,20,7,,14.74,97.94,,80.0,1530.76,83.0,1596.86,7.84,72.14,8.12,3.84,1.96,1.37,,147.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_20_8,0.16302072877853013,0.1329479768786127,25.10519223189364,-0.16302072877853013,-0.1329479768786127,-25.10519223189364,72.2987012987013,75.0,11134,96.1103896103896,98.0,14801,70.05194805194805,72.0,10788,0.1613846931780338,0.1438423645320197,24.85324274941721,Scottsbluff-TP4-n75,20,8,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_21_2,0.16454667221667346,0.11235955056179775,25.833827538017733,-0.16454667221667346,-0.11235955056179775,-25.833827538017733,67.52866242038216,72.0,10602,87.94267515923566,92.0,13807,64.11464968152866,67.0,10066,0.1615349575578272,0.1345454545454545,25.36098833657888,Scottsbluff-TP4-n75,21,2,,18.36,123.79,,67.0,1240.4,71.0,1328.45,7.35,71.88,7.07,3.91,0.64,1.01,,178.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_21_3,0.1451799208372794,0.12222222222222222,23.083607413127424,-0.1451799208372794,-0.12222222222222222,-23.083607413127424,69.0503144654088,74.0,10979,89.46540880503144,92.0,14225,65.44654088050315,68.0,10406,0.1505711103920097,0.1412429378531073,23.940806552329548,Scottsbluff-TP4-n75,21,3,,16.51,112.94,,77.0,1459.11,81.0,1552.11,8.26,73.33,6.84,3.7,0.8,1.02,,155.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_21_4,0.12741601532091382,0.10570420464569244,20.131730420704383,-0.12741601532091382,-0.10570420464569244,-20.131730420704383,71.4493670886076,75.0,11289,89.20253164556962,92.0,14094,68.28481012658227,71.0,10789,0.1298460624978867,0.1197424931185051,20.515677874666107,Scottsbluff-TP4-n75,21,4,,22.13,153.38,,66.0,1221.26,67.0,1240.4,7.8,71.67,6.18,3.51,2.62,1.4,,165.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_21_5,0.15472223036989413,0.12643678160919541,24.291390168073377,-0.15472223036989413,-0.12643678160919541,-24.291390168073377,70.56687898089172,75.0,11079,92.06369426751591,96.0,14454,67.75796178343948,71.0,10638,0.152079719873094,0.1394658753709199,23.876516020075755,Scottsbluff-TP4-n75,21,5,,12.15,81.32,,71.0,1328.45,76.0,1437.65,8.2,71.86,6.56,3.92,0.71,1.16,,163.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_21_6,0.08300684924129995,0.04,12.617041084677592,-0.08300684924129995,-0.04,-12.617041084677592,76.80263157894737,79.0,11674,85.15789473684211,87.0,12944,69.28947368421052,71.5,10532,0.0938193759280319,0.065374497589407,14.26054514106085,Scottsbluff-TP4-n75,21,6,,22.73,155.3,,67.0,1240.4,71.0,1328.45,7.35,68.7,6.56,4.37,0.92,1.26,,155.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_21_7,0.1553262670356817,0.1267605633802817,24.386223924602024,-0.1553262670356817,-0.1267605633802817,-24.386223924602024,72.24203821656052,75.0,11342,93.87898089171976,98.0,14739,70.20382165605096,72.0,11022,0.1503930451985301,0.1366120218579235,23.61170809616923,Scottsbluff-TP4-n75,21,7,,15.07,107.16,,68.0,1263.61,73.0,1371.7,7.02,70.31,8.52,3.92,0.97,1.11,,178.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_21_8,0.13710619844227673,0.11627906976744186,21.936991750764275,-0.13710619844227673,-0.11627906976744186,-21.936991750764275,71.78125,74.5,11485,91.925,95.0,14708,68.43125,69.0,10949,0.141959595973642,0.1326278345931525,22.713535355782728,Scottsbluff-TP4-n75,21,8,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_22_2,0.14580620621377768,0.11940298507462686,23.18318678799065,-0.14580620621377768,-0.11940298507462686,-23.18318678799065,65.54716981132076,65.0,10422,84.24528301886792,83.0,13395,62.84905660377358,62.0,9993,0.1469216932848389,0.1292517006802721,23.3605492322894,Scottsbluff-TP4-n75,22,2,,20.41,139.62,,66.0,1221.26,70.0,1309.51,7.68,71.63,6.86,3.99,1.36,1.07,,193.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_22_3,0.13881063071119762,0.11688311688311688,21.376837129524432,-0.13881063071119762,-0.11688311688311688,-21.376837129524432,70.65584415584415,74.0,10881,90.42207792207792,92.5,13925,67.53246753246754,69.0,10400,0.1416450267081851,0.1309523809523809,21.81333411306052,Scottsbluff-TP4-n75,22,3,,15.17,107.0,,78.0,1483.45,82.0,1573.4,8.21,70.24,6.33,3.85,2.1,1.48,,201.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_22_4,0.1595601343876304,0.11170528817587641,25.2105012332456,-0.1595601343876304,-0.11170528817587641,-25.2105012332456,69.58227848101266,72.0,10994,89.84810126582279,90.0,14196,67.35443037974683,68.0,10642,0.1529134204469605,0.1261363636363636,24.16032043061977,Scottsbluff-TP4-n75,22,4,,13.25,91.51,,73.0,1371.7,77.0,1459.11,7.01,71.33,6.86,3.73,0.67,1.13,,175.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_22_5,0.13048294646033332,0.12155067155067155,20.616305540732665,-0.13048294646033332,-0.12155067155067155,-20.616305540732665,74.14556962025317,76.0,11715,94.58227848101266,96.0,14944,69.93037974683544,71.5,11049,0.1398310351199653,0.1377728566909206,22.093303548954523,Scottsbluff-TP4-n75,22,5,,17.48,116.57,,79.0,1509.4,83.0,1596.86,9.19,72.8,6.91,4.0,0.96,1.11,,211.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_22_6,0.15563915611671356,0.11864406779661017,24.59098666644074,-0.15563915611671356,-0.11864406779661017,-24.59098666644074,67.40506329113924,70.0,10650,87.63291139240506,89.0,13846,65.5506329113924,67.0,10357,0.1503248124772955,0.1342142244447283,23.751320371412696,Scottsbluff-TP4-n75,22,6,,18.56,128.63,,65.0,1198.11,69.0,1286.36,7.49,68.29,6.45,4.17,1.39,1.24,,226.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_22_7,0.15144183420017543,0.13333333333333333,23.47348430102719,-0.15144183420017543,-0.13333333333333333,-23.47348430102719,70.19354838709677,72.0,10880,92.94193548387096,95.0,14406,68.23225806451613,69.0,10576,0.1509524476883126,0.1460055096418732,23.397629391688465,Scottsbluff-TP4-n75,22,7,,23.42,160.21,,83.0,1596.86,87.0,1693.76,8.13,70.34,6.44,3.82,2.56,1.58,,201.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_22_8,0.12850379813518045,0.11229946524064172,20.43210390349369,-0.12850379813518045,-0.11229946524064172,-20.43210390349369,70.55974842767296,72.0,11219,88.98113207547169,92.0,14148,69.0,69.0,10971,0.127599249357111,0.12,20.28828064778066,Scottsbluff-TP4-n75,22,8,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_23_2,0.1280107324281698,0.10191861175607968,20.225695723650826,-0.1280107324281698,-0.10191861175607968,-20.225695723650826,66.40506329113924,68.0,10492,82.19620253164557,83.0,12987,63.322784810126585,64.0,10005,0.12990090159825,0.1161332652912444,20.524342452523506,Scottsbluff-TP4-n75,23,2,,18.18,124.36,,68.0,1263.61,72.0,1350.26,7.64,71.76,6.7,4.03,0.76,0.99,,190.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_23_3,0.12991035604345835,0.09947643979057591,20.006194830692586,-0.12991035604345835,-0.09947643979057591,-20.006194830692586,74.68181818181819,79.0,11501,92.6948051948052,95.0,14275,69.06493506493507,71.0,10636,0.1369420973612393,0.1251740947075209,21.089082993630857,Scottsbluff-TP4-n75,23,3,,18.42,123.74,,70.0,1309.51,75.0,1414.31,8.47,73.12,5.6,3.53,1.13,1.15,,188.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_23_4,0.1270671830271282,0.09433962264150944,19.949547735259127,-0.1270671830271282,-0.09433962264150944,-19.949547735259127,75.19108280254777,78.0,11805,92.61146496815287,95.0,14540,71.29936305732484,72.0,11194,0.1294668359106027,0.1090342679127725,20.326293237964634,Scottsbluff-TP4-n75,23,4,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
