,file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
332,Crawfordsville-TP5-4352_7_6,108.31904761904762,111.0,22747,92.73809523809524,95.5,19475,83.1,85.0,17451,-0.0172605412140843,-0.0129312747338498,-3.624713654957703,-0.079682192313897,-0.0748831775700934,-16.73326038591837,Crawfordsville-TP5-4352,7,6,29500.0,24.14,221.71,59.0,,,,,,,,,,,0.0,222.0,Crawfordsville,TP5,4352
333,Crawfordsville-TP5-4352_7_7,109.63809523809525,111.0,23024,94.23333333333332,95.0,19789,84.93333333333334,85.0,17836,-0.0170784207380269,-0.0140404034715221,-3.5864683549856675,-0.0772293361379325,-0.0748831775700934,-16.21816058896584,Crawfordsville-TP5-4352,7,7,29000.0,17.14,155.62,58.0,,,,,,,,,,,0.0,252.0,Crawfordsville,TP5,4352
334,Crawfordsville-TP5-4352_7_8,100.46190476190476,104.0,21097,87.88095238095238,91.0,18455,80.28095238095239,84.0,16859,-0.0156959027865308,-0.0136986301369863,-3.2961395851714714,-0.069023281513078,-0.0650161030595813,-14.494889117746387,Crawfordsville-TP5-4352,7,8,26000.0,15.07,134.92,52.0,,,,,,,,,,,0.0,255.0,Crawfordsville,TP5,4352
335,Crawfordsville-TP5-4352_7_9,98.1822429906542,98.0,21011,84.67757009345794,85.0,18121,77.42523364485982,77.0,16569,-0.0193241171709498,-0.0185925925925925,-4.135361074583261,-0.0752784118609983,-0.074235807860262,-16.109580138253655,Crawfordsville-TP5-4352,7,9,31000.0,18.05,163.12,62.0,,,,,,,,,,,0.0,248.0,Crawfordsville,TP5,4352
336,Crawfordsville-TP5-4352_8_2,103.70443349753694,105.0,21052,89.38916256157636,91.0,18146,80.44827586206897,82.0,16331,-0.0163699378427299,-0.0129870129870129,-3.32309738207419,-0.0763873326458747,-0.0717703349282296,-15.50662852711258,Crawfordsville-TP5-4352,8,2,29000.0,17.96,162.12,58.0,,,,,,,,,,,0.0,246.0,Crawfordsville,TP5,4352
337,Crawfordsville-TP5-4352_8_3,110.22488038277513,110.0,23037,96.11004784688996,96.0,20087,84.33492822966507,84.0,17626,-0.0068158625845341,-0.0064794816414686,-1.4245152801676373,-0.0700751986355191,-0.0674846625766871,-14.645716514823492,Crawfordsville-TP5-4352,8,3,29500.0,21.42,196.28,59.0,,,,,,,,,,,0.0,207.0,Crawfordsville,TP5,4352
338,Crawfordsville-TP5-4352_8_4,102.47596153846152,101.0,21315,88.96153846153847,89.0,18504,81.34134615384616,79.0,16919,-0.0176095628274933,-0.0157604510792617,-3.662789068118624,-0.0722044765218158,-0.0695419669844222,-15.01853111653769,Crawfordsville-TP5-4352,8,4,33500.0,14.84,136.45,67.0,,,,,,,,,,,0.0,249.0,Crawfordsville,TP5,4352
339,Crawfordsville-TP5-4352_8_5,100.65,101.0,20130,86.96,89.0,17392,80.04,82.0,16008,-0.0206733725168238,-0.0184617132469893,-4.134674503364769,-0.0750140812254068,-0.072787477423239,-15.002816245081377,Crawfordsville-TP5-4352,8,5,7500.0,13.8,131.24,15.0,,,,,,,,,,,0.0,236.0,Crawfordsville,TP5,4352
340,Crawfordsville-TP5-4352_8_6,102.4,106.0,20480,88.38,92.0,17676,80.965,84.0,16193,-0.0202155666433044,-0.0169903913563445,-4.043113328660891,-0.0759736040140418,-0.0709173557715556,-15.194720802808366,Crawfordsville-TP5-4352,8,6,19500.0,19.25,178.82,39.0,,,,,,,,,,,0.0,217.0,Crawfordsville,TP5,4352
341,Crawfordsville-TP5-4352_8_7,106.74,107.0,21348,92.08,94.0,18416,83.335,83.0,16667,-0.0172231330674233,-0.0151998151998152,-3.444626613484668,-0.0760395547059559,-0.0727113165949613,-15.207910941191182,Crawfordsville-TP5-4352,8,7,28500.0,23.27,210.78,57.0,,,,,,,,,,,0.0,218.0,Crawfordsville,TP5,4352
342,Crawfordsville-TP5-4352_8_8,101.22,100.0,20244,87.69,89.5,17538,79.595,80.0,15919,-0.0171123485258759,-0.0153862339233581,-3.422469705175184,-0.0742326014978369,-0.0721170515220858,-14.846520299567388,Crawfordsville-TP5-4352,8,8,29500.0,14.2,134.0,59.0,,,,,,,,,,,5.08,212.0,Crawfordsville,TP5,4352
343,Crawfordsville-TP5-4352_8_9,102.73,102.0,20546,88.27,89.5,17654,79.69,80.0,15938,-0.01784600084333,-0.0157398384725915,-3.5692001686660197,-0.0778070198233755,-0.0761904761904762,-15.561403964675112,Crawfordsville-TP5-4352,8,9,31000.0,15.07,139.04,62.0,,,,,,,,,,,0.0,268.0,Crawfordsville,TP5,4352
344,Crawfordsville-TP5-4352_9_2,106.935,109.5,21387,91.435,94.0,18287,81.255,83.0,16251,-0.01617758303314,-0.0131721295906316,-3.2355166066280034,-0.0809202009325138,-0.0758268219568529,-16.184040186502763,Crawfordsville-TP5-4352,9,2,,,,,,,,,,,,,,,,,Crawfordsville,TP5,4352
345,Crawfordsville-TP5-4352_9_3,109.565,113.0,21913,94.42,99.0,18884,84.76,88.0,16952,-0.0160896585701684,-0.0144927536231884,-3.217931714033692,-0.076819857957699,-0.0727272727272727,-15.36397159153982,Crawfordsville-TP5-4352,9,3,28000.0,18.74,171.13,56.0,,,,,,,,,,,0.0,230.0,Crawfordsville,TP5,4352
346,Crawfordsville-TP5-4352_9_4,100.32178217821782,102.0,20265,88.3069306930693,90.0,17838,80.34158415841584,82.0,16229,-0.0123306297219011,-0.01144260629579,-2.490787203824035,-0.0650322689870102,-0.0631578947368421,-13.136518335376064,Crawfordsville-TP5-4352,9,4,29500.0,15.69,145.09,59.0,,,,,,,,,,,0.0,239.0,Crawfordsville,TP5,4352
347,Crawfordsville-TP5-4352_9_5,104.10526315789474,105.0,21758,90.47368421052632,92.0,18909,81.68899521531101,83.0,17073,-0.0146339184229982,-0.0134048257372654,-3.0584889504066277,-0.072069546974393,-0.0695187165775401,-15.062535317648136,Crawfordsville-TP5-4352,9,5,30500.0,20.64,183.49,61.0,,,,,,,,,,,4.92,235.0,Crawfordsville,TP5,4352
348,Crawfordsville-TP5-4352_9_6,113.63157894736842,116.0,23749,98.73205741626796,102.0,20635,87.17703349282297,90.0,18220,-0.0091080921875094,-0.0074441687344913,-1.903591267189466,-0.0716898774214218,-0.0691244239631336,-14.98318438107717,Crawfordsville-TP5-4352,9,6,31500.0,17.17,156.07,63.0,,,,,,,,,,,23.81,263.0,Crawfordsville,TP5,4352
349,Crawfordsville-TP5-4352_9_7,108.865,110.0,21773,93.735,94.0,18747,83.33,83.0,16666,-0.0134843096314503,-0.0113507524221809,-2.6968619262900697,-0.0764785319650451,-0.074235807860262,-15.295706393009036,Crawfordsville-TP5-4352,9,7,30000.0,18.68,166.65,60.0,,,,,,,,,,,0.0,264.0,Crawfordsville,TP5,4352
350,Crawfordsville-TP5-4352_9_8,115.66,116.0,23132,99.365,100.0,19873,88.025,88.0,17605,-0.0128540125606703,-0.0127990913955596,-2.570802512134076,-0.0768894536361901,-0.0753768844221105,-15.377890727238022,Crawfordsville-TP5-4352,9,8,31500.0,15.8,138.8,63.0,,,,,,,,,,,0.0,262.0,Crawfordsville,TP5,4352
351,Crawfordsville-TP5-4352_9_9,102.13,102.0,20426,88.03,89.0,17606,80.1,80.0,16020,-0.0193360277218224,-0.0171894382420698,-3.8672055443644857,-0.0768975894861294,-0.0728568007662835,-15.37951789722589,Crawfordsville-TP5-4352,9,9,28500.0,19.83,180.46,57.0,,,,,,,,,,,0.0,227.0,Crawfordsville,TP5,4352
352,Crawfordsville-TP5-4353_10_42,100.7609756097561,102.0,20656,86.89268292682927,90.0,17813,80.22439024390243,82.0,16446,-0.0219316184012682,-0.0202020202020202,-4.495981772259996,-0.0757927075110842,-0.0728476821192053,-15.53750503977228,Crawfordsville-TP5-4353,10,42,28500.0,14.92,136.09,57.0,,,,,,,,,,,0.0,237.0,Crawfordsville,TP5,4353
353,Crawfordsville-TP5-4353_10_43,105.11,107.0,21022,89.795,92.0,17959,81.5,83.5,16300,-0.021190096315339,-0.0188679245283018,-4.238019263067812,-0.0811330290369703,-0.0789539708578596,-16.226605807394066,Crawfordsville-TP5-4353,10,43,30000.0,20.71,186.07,60.0,,,,,,,,,,,1.67,238.0,Crawfordsville,TP5,4353
354,Crawfordsville-TP5-4353_10_44,106.48039215686276,106.5,21722,92.19117647058825,94.0,18807,81.8921568627451,82.0,16706,-0.0122157399656936,-0.008982116444803,-2.492010953001496,-0.0742367997814422,-0.0703675176056338,-15.144307155414223,Crawfordsville-TP5-4353,10,44,,,,,,,,,,,,,,,,,Crawfordsville,TP5,4353
355,Crawfordsville-TP5-4353_10_45,99.49056603773585,100.5,21092,86.66037735849056,89.0,18372,79.7877358490566,80.0,16915,-0.0193786907018417,-0.0155763239875389,-4.108282428790456,-0.071727287324296,-0.065989847715736,-15.206184912750768,Crawfordsville-TP5-4353,10,45,35000.0,18.87,172.12,70.0,,,,,,,,,,,0.0,210.0,Crawfordsville,TP5,4353
356,Crawfordsville-TP5-4353_10_46,103.15668202764977,101.0,22385,90.48387096774194,90.0,19635,80.78341013824885,79.0,17530,-0.0086774020933433,-0.0083333333333333,-1.8829962542555008,-0.066432393714035,-0.0628019323671497,-14.415829435945607,Crawfordsville-TP5-4353,10,46,34000.0,17.26,154.89,68.0,,,,,,,,,,,4.41,257.0,Crawfordsville,TP5,4353
357,Crawfordsville-TP5-4353_11_42,98.88942307692308,98.0,20569,85.1923076923077,86.5,17720,77.25961538461539,78.0,16070,-0.0185445550847501,-0.0157068062827225,-3.857267457628036,-0.0769680711473771,-0.0735197006383447,-16.009358798654457,Crawfordsville-TP5-4353,11,42,31000.0,20.35,186.47,62.0,,,,,,,,,,,11.29,251.0,Crawfordsville,TP5,4353
358,Crawfordsville-TP5-4353_11_43,104.435,105.0,20887,91.365,92.0,18273,82.395,83.0,16479,-0.0119160565515222,-0.0102566799915842,-2.383211310304443,-0.0679534121031518,-0.0666666666666666,-13.590682420630364,Crawfordsville-TP5-4353,11,43,36000.0,20.2,182.34,72.0,,,,,,,,,,,0.0,238.0,Crawfordsville,TP5,4353
359,Crawfordsville-TP5-4353_11_44,98.29186602870811,98.0,20543,86.71291866028709,87.0,18123,79.22966507177034,80.0,16559,-0.0125694072042272,-0.0104166666666666,-2.6270061056834884,-0.0636755167552748,-0.0625,-13.308183001852443,Crawfordsville-TP5-4353,11,44,31500.0,15.87,143.42,63.0,,,,,,,,,,,0.0,214.0,Crawfordsville,TP5,4353
360,Crawfordsville-TP5-4353_11_45,109.80582524271844,111.0,22620,95.66504854368932,96.0,19707,85.75242718446601,87.0,17665,-0.0118610266453419,-0.0105263157894736,-2.443371488940445,-0.0703669677578237,-0.068895904473509,-14.495595358111691,Crawfordsville-TP5-4353,11,45,33000.0,24.83,224.91,66.0,,,,,,,,,,,0.0,230.0,Crawfordsville,TP5,4353
361,Crawfordsville-TP5-4353_11_46,97.59,100.0,19518,84.53,87.0,16906,78.305,80.0,15661,-0.0221530489668768,-0.0170051635111876,-4.430609793375373,-0.0742385563371646,-0.0677643663080556,-14.847711267432928,Crawfordsville-TP5-4353,11,46,29000.0,22.05,195.56,58.0,,,,,,,,,,,0.0,226.0,Crawfordsville,TP5,4353
362,Crawfordsville-TP5-4353_12_42,100.83663366336634,101.0,20369,87.27227722772277,87.0,17629,79.68316831683168,80.0,16096,-0.0182633633587252,-0.0159466542123971,-3.6891993984625056,-0.0739342937147317,-0.0712334113973458,-14.93472733037581,Crawfordsville-TP5-4353,12,42,31000.0,19.04,174.67,62.0,,,,,,,,,,,3.23,230.0,Crawfordsville,TP5,4353
363,Crawfordsville-TP5-4353_12_43,102.08256880733946,103.0,22254,88.84862385321101,91.0,19369,81.1651376146789,82.5,17694,-0.0176220628154018,-0.0149573332481063,-3.8416096937575936,-0.0718630246453876,-0.0683245803727731,-15.66613937269451,Crawfordsville-TP5-4353,12,43,26000.0,22.96,205.56,52.0,,,,,,,,,,,3.85,227.0,Crawfordsville,TP5,4353
364,Crawfordsville-TP5-4353_12_44,101.04306220095694,102.0,21118,87.97607655502392,90.0,18387,79.06698564593302,80.0,16525,-0.0221861847930571,-0.0082644628099173,-4.636912621748944,-0.0799492859938243,-0.0674157303370786,-16.709400772709287,Crawfordsville-TP5-4353,12,44,26500.0,22.4,194.18,53.0,,,,,,,,,,,1.89,224.0,Crawfordsville,TP5,4353
365,Crawfordsville-TP5-4353_12_45,95.50731707317073,97.0,19579,82.1951219512195,85.0,16850,77.27804878048781,79.0,15842,-0.0282231015682628,-0.0231023102310231,-5.785735821493893,-0.0786103979837932,-0.0735930735930736,-16.11513158667762,Crawfordsville-TP5-4353,12,45,35500.0,23.35,205.37,71.0,,,,,,,,,,,5.63,243.0,Crawfordsville,TP5,4353
366,Crawfordsville-TP5-4353_12_46,101.965,102.0,20393,88.415,89.5,17683,80.355,80.0,16071,-0.0170831127584698,-0.0123456790123456,-3.416622551693966,-0.0737387123982722,-0.0680119961368372,-14.747742479654448,Crawfordsville-TP5-4353,12,46,25000.0,25.12,227.01,50.0,,,,,,,,,,,0.0,228.0,Crawfordsville,TP5,4353
367,Crawfordsville-TP5-4353_13_42,105.01442307692308,106.5,21843,90.6778846153846,92.0,18861,80.61538461538461,82.0,16768,-0.0126006841005674,-0.010752688172043,-2.620942292918039,-0.0748310424884723,-0.0717703349282296,-15.56485683760224,Crawfordsville-TP5-4353,13,42,31500.0,21.27,189.98,63.0,,,,,,,,,,,0.0,235.0,Crawfordsville,TP5,4353
368,Crawfordsville-TP5-4353_13_43,102.985,104.0,20597,89.135,90.0,17827,81.52,82.0,16304,-0.0190002195667397,-0.0161120052610629,-3.800043913347941,-0.0742507673988315,-0.0707070707070707,-14.850153479766307,Crawfordsville-TP5-4353,13,43,24500.0,23.56,205.97,49.0,,,,,,,,,,,6.12,232.0,Crawfordsville,TP5,4353
369,Crawfordsville-TP5-4353_13_44,95.66,98.0,19132,82.5,86.0,16500,76.825,78.5,15365,-0.0261336589460069,-0.0197059820630566,-5.226731789201398,-0.0782764067589648,-0.0714285714285714,-15.655281351792974,Crawfordsville-TP5-4353,13,44,32000.0,16.44,144.59,64.0,,,,,,,,,,,1.56,239.0,Crawfordsville,TP5,4353
370,Crawfordsville-TP5-4353_13_45,102.66829268292685,101.0,21047,89.09268292682927,89.0,18264,81.60487804878049,80.0,16729,-0.0184052926700445,-0.0157728706624605,-3.773084997359135,-0.0728284694586812,-0.0697674418604651,-14.929836239029648,Crawfordsville-TP5-4353,13,45,29500.0,17.3,156.16,59.0,,,,,,,,,,,5.08,223.0,Crawfordsville,TP5,4353
371,Crawfordsville-TP5-4353_13_46,109.41743119266054,111.0,23853,94.1788990825688,96.0,20531,84.12844036697248,85.0,18340,-0.0150678397029648,-0.0117098587686822,-3.284789055246347,-0.0773696924567449,-0.0729490022172948,-16.866592955570386,Crawfordsville-TP5-4353,13,46,23500.0,20.47,176.59,47.0,,,,,,,,,,,0.0,210.0,Crawfordsville,TP5,4353
372,Crawfordsville-TP5-4353_14_42,112.7342995169082,116.0,23336,98.29951690821257,101.0,20348,85.56038647342996,88.0,17711,-0.005037377277897,-0.0038910505836575,-1.0427370965246952,-0.0697190462015289,-0.0683760683760683,-14.431842563716485,Crawfordsville-TP5-4353,14,42,28500.0,19.86,173.42,57.0,,,,,,,,,,,1.75,237.0,Crawfordsville,TP5,4353
373,Crawfordsville-TP5-4353_14_43,104.4471153846154,103.0,21725,92.27403846153848,94.0,19193,83.97115384615384,84.0,17466,-0.0112212342167853,-0.009771986970684,-2.33401671709136,-0.0629130276324509,-0.0616113744075829,-13.085909747549795,Crawfordsville-TP5-4353,14,43,35000.0,21.4,190.02,70.0,,,,,,,,,,,4.29,237.0,Crawfordsville,TP5,4353
374,Crawfordsville-TP5-4353_14_44,104.0048076923077,106.0,21633,90.20192307692308,94.0,18762,83.44711538461539,86.0,17357,-0.0211080289596554,-0.0177215189873417,-4.390470023608342,-0.0734847155519819,-0.0685017596782302,-15.284820834812242,Crawfordsville-TP5-4353,14,44,31500.0,19.77,177.0,63.0,,,,,,,,,,,1.59,266.0,Crawfordsville,TP5,4353
375,Crawfordsville-TP5-4353_14_45,106.38647342995168,109.0,22022,91.7487922705314,94.0,18992,83.34299516908213,84.0,17252,-0.0185290364311662,-0.0129870129870129,-3.8355105412514106,-0.0762700137099036,-0.0714285714285714,-15.787892837950048,Crawfordsville-TP5-4353,14,45,29500.0,24.96,224.52,59.0,,,,,,,,,,,0.0,231.0,Crawfordsville,TP5,4353
376,Crawfordsville-TP5-4353_14_46,104.665,108.0,20933,89.55,94.0,17910,81.18,84.0,16236,-0.0203835700830287,-0.01737143842407,-4.076714016605751,-0.0804537217904247,-0.0757461605331787,-16.090744358084947,Crawfordsville-TP5-4353,14,46,27000.0,17.19,154.08,54.0,,,,,,,,,,,1.85,204.0,Crawfordsville,TP5,4353
377,Crawfordsville-TP5-4353_15_42,106.98,109.5,21396,90.47,92.0,18094,82.195,84.0,16439,-0.0241536759442844,-0.0208644278606965,-4.830735188856884,-0.0863260198044934,-0.0813675308779348,-17.265203960898692,Crawfordsville-TP5-4353,15,42,30500.0,25.68,223.97,61.0,,,,,,,,,,,1.64,259.0,Crawfordsville,TP5,4353
378,Crawfordsville-TP5-4353_15_43,98.28708133971293,100.0,20542,84.82775119617224,87.0,17729,77.47846889952153,79.0,16193,-0.020882138011658,-0.0153846153846153,-4.364366844436527,-0.0776571979612058,-0.0705882352941176,-16.230354373892013,Crawfordsville-TP5-4353,15,43,27000.0,19.11,174.71,54.0,,,,,,,,,,,3.7,251.0,Crawfordsville,TP5,4353
379,Crawfordsville-TP5-4353_15_44,103.88516746411484,106.0,21712,90.58851674641149,94.0,18933,82.77033492822966,85.0,17299,-0.016622385052757,-0.0144927536231884,-3.474078476026233,-0.0707233628078052,-0.0677966101694915,-14.7811828268313,Crawfordsville-TP5-4353,15,44,32000.0,19.2,170.28,64.0,,,,,,,,,,,0.0,209.0,Crawfordsville,TP5,4353
380,Crawfordsville-TP5-4353_15_45,109.02403846153848,112.0,22677,94.3653846153846,98.0,19628,84.33653846153847,87.0,17542,-0.0142422829824491,-0.0095802668526437,-2.9623948603494257,-0.0752405728859679,-0.0688759374717629,-15.650039160281333,Crawfordsville-TP5-4353,15,45,27500.0,20.73,182.98,55.0,,,,,,,,,,,0.0,220.0,Crawfordsville,TP5,4353
381,Crawfordsville-TP5-4353_15_46,95.64251207729468,95.0,19798,83.07729468599034,82.0,17197,77.90338164251207,77.0,16126,-0.0231428713324025,-0.0214592274678111,-4.790574365807326,-0.0717773175569969,-0.0695187165775401,-14.857904734298366,Crawfordsville-TP5-4353,15,46,33000.0,10.92,99.14,66.0,,,,,,,,,,,1.52,202.0,Crawfordsville,TP5,4353
382,Crawfordsville-TP5-4353_16_42,104.87906976744186,107.0,22549,89.0093023255814,91.0,19137,79.8,82.0,17157,-0.0207927125839844,-0.016867469879518,-4.470433205556662,-0.0854882305437987,-0.0793650793650793,-18.379969566916724,Crawfordsville-TP5-4353,16,42,,,,,,,,,,,,,,,,,Crawfordsville,TP5,4353
383,Crawfordsville-TP5-4353_16_43,98.8407960199005,98.0,19867,85.4726368159204,86.0,17180,79.4726368159204,79.0,15974,-0.0227172964225474,-0.0186335403726708,-4.566176580932042,-0.0743922288184187,-0.0714285714285714,-14.952837992502172,Crawfordsville-TP5-4353,16,43,31000.0,19.16,175.77,62.0,,,,,,,,,,,4.84,212.0,Crawfordsville,TP5,4353
384,Crawfordsville-TP5-4353_16_44,101.61,103.0,20322,87.665,89.0,17533,80.415,82.0,16083,-0.020691573118822,-0.0179058061620339,-4.138314623764419,-0.0760243695656206,-0.0715994531784005,-15.204873913124125,Crawfordsville-TP5-4353,16,44,33500.0,19.56,175.74,67.0,,,,,,,,,,,2.99,192.0,Crawfordsville,TP5,4353
385,Crawfordsville-TP5-4353_16_45,100.3681592039801,100.0,20174,87.95024875621891,89.0,17678,80.61691542288557,80.0,16204,-0.0157167342847423,-0.0123456790123456,-3.159063591233212,-0.0675960986032945,-0.0631578947368421,-13.586815819262204,Crawfordsville-TP5-4353,16,45,30500.0,22.19,197.03,61.0,,,,,,,,,,,9.84,240.0,Crawfordsville,TP5,4353
386,Crawfordsville-TP5-4353_16_46,99.68095238095238,97.0,20933,86.92380952380952,85.0,18254,78.05238095238096,77.0,16391,-0.0123986346378636,-0.0093750915536284,-2.603713273951361,-0.0702430343180624,-0.0677966101694915,-14.751037206793113,Crawfordsville-TP5-4353,16,46,32000.0,17.9,163.08,64.0,,,,,,,,,,,1.56,214.0,Crawfordsville,TP5,4353
387,Crawfordsville-TP5-4353_17_42,100.6138613861386,102.0,20324,87.4009900990099,90.0,17655,79.0940594059406,80.0,15977,-0.0164807078198842,-0.0131578947368421,-3.329102979616628,-0.073444523152025,-0.0680119961368372,-14.835793676709065,Crawfordsville-TP5-4353,17,42,33000.0,18.43,161.51,66.0,,,,,,,,,,,3.03,238.0,Crawfordsville,TP5,4353
388,Crawfordsville-TP5-4353_17_43,105.88942307692308,106.5,22025,91.60096153846152,92.0,19053,82.5673076923077,83.0,17174,-0.0179146797798246,-0.0118205952214615,-3.726253394203531,-0.0768961518610421,-0.0688759374717629,-15.994399587096776,Crawfordsville-TP5-4353,17,43,26000.0,26.5,231.68,52.0,,,,,,,,,,,3.85,245.0,Crawfordsville,TP5,4353
389,Crawfordsville-TP5-4353_17_44,106.93838862559242,111.0,22564,93.99526066350712,97.0,19833,83.50236966824644,85.0,17619,-0.0097222205497694,-0.0044843049327354,-2.05138853600135,-0.0692139832986044,-0.0612244897959183,-14.604150476005527,Crawfordsville-TP5-4353,17,44,35000.0,17.33,157.34,70.0,,,,,,,,,,,35.71,249.0,Crawfordsville,TP5,4353
390,Crawfordsville-TP5-4353_17_45,106.88732394366195,110.0,22767,92.5774647887324,94.0,19719,83.38967136150235,84.0,17762,-0.015295035715688,-0.0122249388753056,-3.25784260744156,-0.0741120145626552,-0.0697674418604651,-15.785859101845558,Crawfordsville-TP5-4353,17,45,30500.0,21.06,184.34,61.0,,,,,,,,,,,6.56,273.0,Crawfordsville,TP5,4353
391,Crawfordsville-TP5-4353_17_46,102.915,107.0,20583,89.915,94.0,17983,81.745,84.5,16349,-0.0146178738826408,-0.01187648456057,-2.9235747765281705,-0.0692178368908536,-0.0653415391439343,-13.843567378170729,Crawfordsville-TP5-4353,17,46,29000.0,16.74,151.99,58.0,,,,,,,,,,,8.62,224.0,Crawfordsville,TP5,4353
392,Crawfordsville-TP5-4353_18_42,107.875,111.0,21575,93.01,96.0,18602,84.96,88.0,16992,-0.0194829027950113,-0.0180141208460148,-3.8965805590022735,-0.075908310779196,-0.0747663551401869,-15.181662155839213,Crawfordsville-TP5-4353,18,42,33500.0,19.58,174.68,67.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP5,4353
393,Crawfordsville-TP5-4353_18_43,98.43478260869566,101.0,20376,86.43478260869566,89.0,17892,80.39613526570048,82.0,16642,-0.0184519616985785,-0.0163934426229508,-3.819556071605769,-0.0664681772633726,-0.0643776824034334,-13.758912693518145,Crawfordsville-TP5-4353,18,43,34500.0,20.83,188.9,69.0,,,,,,,,,,,2.9,243.0,Crawfordsville,TP5,4353
394,Crawfordsville-TP5-4353_18_44,107.1747572815534,107.0,22078,94.62135922330096,94.0,19492,83.59708737864078,83.0,17221,-0.004202696498847,-0.00568346949979,-0.8657554787624901,-0.0630037898895445,-0.0619469026548672,-12.978780717246185,Crawfordsville-TP5-4353,18,44,34000.0,16.82,152.36,68.0,,,,,,,,,,,29.41,240.0,Crawfordsville,TP5,4353
395,Crawfordsville-TP5-4353_18_45,101.64039408866996,102.0,20633,89.19704433497537,89.0,18107,80.72906403940887,80.0,16388,-0.0119967129195794,-0.01,-2.435332722674627,-0.0665808189048576,-0.063063063063063,-13.515906237686108,Crawfordsville-TP5-4353,18,45,31000.0,19.93,180.74,62.0,,,,,,,,,,,4.84,227.0,Crawfordsville,TP5,4353
396,Crawfordsville-TP5-4353_18_46,106.6971153846154,106.0,22193,92.41826923076924,94.0,19223,83.65865384615384,83.0,17401,-0.0163786893536824,-0.0146147978642257,-3.406767385565945,-0.0740705159408454,-0.0707070707070707,-15.406667315695843,Crawfordsville-TP5-4353,18,46,33000.0,16.12,147.03,66.0,,,,,,,,,,,4.55,221.0,Crawfordsville,TP5,4353
397,Crawfordsville-TP5-4353_19_42,109.90697674418604,111.0,23630,94.54883720930232,96.0,20328,84.22790697674418,85.0,18109,-0.0145968087769933,-0.0125,-3.138313887053567,-0.077191247173432,-0.0727272727272727,-16.59611814228788,Crawfordsville-TP5-4353,19,42,29000.0,22.66,195.48,58.0,,,,,,,,,,,5.17,255.0,Crawfordsville,TP5,4353
398,Crawfordsville-TP5-4353_19_43,99.43333333333334,98.0,20881,85.87142857142857,85.0,18033,78.42380952380952,78.0,16469,-0.0184947321965049,-0.0163934426229508,-3.8838937612660343,-0.074517340969861,-0.071279139270771,-15.648641603670823,Crawfordsville-TP5-4353,19,43,31000.0,17.55,161.19,62.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP5,4353
399,Crawfordsville-TP5-4353_19_44,103.675,105.5,20735,90.155,92.0,18031,82.715,84.0,16543,-0.0182624152306564,-0.0153065208902772,-3.6524830461312874,-0.0719665062768037,-0.06733260263053,-14.393301255360743,Crawfordsville-TP5-4353,19,44,33500.0,18.6,170.44,67.0,,,,,,,,,,,22.39,240.0,Crawfordsville,TP5,4353
400,Crawfordsville-TP5-4353_19_45,102.77,105.0,20554,89.62,92.0,17924,81.17,83.0,16234,-0.0140201063367046,-0.0108695652173913,-2.804021267340929,-0.0698654470268024,-0.0666666666666666,-13.9730894053605,Crawfordsville-TP5-4353,19,45,31000.0,23.44,207.88,62.0,,,,,,,,,,,1.61,242.0,Crawfordsville,TP5,4353
401,Crawfordsville-TP5-4353_19_46,102.54285714285714,103.0,21534,88.05238095238096,91.0,18491,81.4,82.0,17094,-0.0259067500803663,-0.0188679245283018,-5.440417516876926,-0.0807058230927539,-0.0735930735930736,-16.948222849478327,Crawfordsville-TP5-4353,19,46,29000.0,17.62,158.86,58.0,,,,,,,,,,,6.9,239.0,Crawfordsville,TP5,4353
402,Crawfordsville-TP5-4353_20_42,102.02970297029702,105.0,20610,88.65841584158416,90.5,17909,81.24752475247524,83.0,16412,-0.0184277368444036,-0.0144599303135888,-3.7224028425695344,-0.07244621665608,-0.0674501964568828,-14.634135764528164,Crawfordsville-TP5-4353,20,42,33000.0,21.37,193.57,66.0,,,,,,,,,,,1.52,230.0,Crawfordsville,TP5,4353
403,Crawfordsville-TP5-4353_20_43,106.415,109.0,21283,92.245,95.0,18449,83.71,85.0,16742,-0.0174705064671065,-0.0122853089438256,-3.494101293421316,-0.0745167401870283,-0.0683451391027615,-14.903348037405676,Crawfordsville-TP5-4353,20,43,29000.0,24.27,214.48,58.0,,,,,,,,,,,3.45,228.0,Crawfordsville,TP5,4353
404,Crawfordsville-TP5-4353_20_44,110.63333333333334,112.5,23233,96.35238095238095,99.0,20234,87.6952380952381,89.0,18416,-0.0153017492269532,-0.0138834582532505,-3.213367337660181,-0.0703535083123175,-0.0681171287090108,-14.77423674558668,Crawfordsville-TP5-4353,20,44,32000.0,20.83,186.05,64.0,,,,,,,,,,,1.56,215.0,Crawfordsville,TP5,4353
