file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
MOValley-TP6-Hybrids_23_32,-0.05983480301747165,-0.058651530787753696,-8.616211634515917,0.05983480301747165,0.058651530787753696,8.616211634515917,128.97916666666666,128.0,18573,114.70833333333331,113.0,16518,101.55555555555556,99.5,14624,-0.0032620775431787,-0.0025846005890485,-0.4697391662177334,MOValley-TP6-Hybrids,32,23,25000.0,18.02,169.1,50.0,,,,,5.26,72.73,7.85,4.35,0.24,0.83,10.0,205.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_33,-0.06522525292646214,-0.06444690571784577,-9.392436421410547,0.06522525292646214,0.06444690571784577,9.392436421410547,115.14583333333331,114.0,16581,101.21527777777776,102.0,14575,93.49305555555556,95.0,13463,-0.0162795064516323,-0.0145174721338777,-2.344248929035063,MOValley-TP6-Hybrids,33,23,29000.0,18.55,174.08,58.0,,,,,5.21,71.04,8.1,4.19,1.21,1.18,1.72,235.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_34,-0.05796619932993176,-0.0547410102739726,-8.347132703510173,0.05796619932993176,0.0547410102739726,8.347132703510173,131.21527777777777,130.0,18895,117.25,117.0,16884,102.38194444444444,101.0,14743,0.0008682990165487,0.0033003300330033,0.125035058383017,MOValley-TP6-Hybrids,34,23,32000.0,18.88,177.17,64.0,,,,,4.92,71.82,7.94,3.89,1.9,1.34,3.12,182.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_35,-0.06772370308555459,-0.0679484842962153,-9.75221324431986,0.06772370308555459,0.0679484842962153,9.75221324431986,137.15277777777777,135.5,19750,120.13194444444444,120.0,17299,107.20833333333331,107.0,15438,-0.0092642335231108,-0.0088495575221238,-1.3340496273279565,MOValley-TP6-Hybrids,35,23,25500.0,20.64,194.13,51.0,,,,,4.15,69.47,7.24,4.04,0.98,1.12,3.92,190.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_36,-0.05579649221153444,-0.05454545454545454,-8.034694878460959,0.05579649221153444,0.05454545454545454,8.034694878460959,123.20833333333331,122.0,17742,110.38888888888889,109.5,15896,99.4375,98.0,14319,-0.0049287171049497,-0.004524886877828,-0.709735263112762,MOValley-TP6-Hybrids,36,23,27500.0,15.79,149.17,55.0,,,,,4.9,67.89,8.17,4.28,0.73,1.07,7.27,177.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_37,-0.058417188934064855,-0.056074766355140186,-8.412075206505339,0.058417188934064855,0.056074766355140186,8.412075206505339,119.54166666666669,121.0,17214,106.53472222222224,108.0,15341,96.61111111111111,98.0,13912,-0.008118253156218,-0.0063767854322269,-1.1690284544954015,MOValley-TP6-Hybrids,37,23,25000.0,14.24,135.58,50.0,,,,,5.21,70.11,9.47,4.43,0.64,0.92,4.0,201.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_38,-0.06266623109269272,-0.06366092536305301,-9.023937277347752,0.06266623109269272,0.06366092536305301,9.023937277347752,134.0625,135.0,19305,118.40972222222224,119.5,17051,103.32638888888889,105.0,14879,-0.0015500068376603,-0.0018422454359471,-0.2232009846230971,MOValley-TP6-Hybrids,38,23,26000.0,19.24,181.57,52.0,,,,,5.29,69.47,8.06,3.14,0.86,0.93,1.92,209.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_39,-0.06254514047047162,-0.06164383561643835,-9.006500227747914,0.06254514047047162,0.06164383561643835,9.006500227747914,117.82638888888889,116.0,16967,104.20833333333331,104.0,15006,94.57638888888889,92.0,13619,-0.0108356100681852,-0.0103811200114946,-1.5603278498186803,MOValley-TP6-Hybrids,39,23,25000.0,17.66,166.65,50.0,,,,,5.72,71.88,8.22,4.05,1.26,1.27,4.0,172.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_4,-0.04980798461784964,-0.04974875628109297,-7.172349784970348,0.04980798461784964,0.04974875628109297,7.172349784970348,126.74305555555556,129.0,18251,114.84722222222224,116.0,16538,106.46527777777776,107.0,15331,-0.0084993780434392,-0.0077624415859709,-1.2239104382552513,MOValley-TP6-Hybrids,4,23,23000.0,11.96,112.49,46.0,,,,,5.05,71.21,10.08,4.79,0.35,0.87,4.35,181.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_40,-0.05380394882950972,-0.05107159142726858,-7.7477686314494,0.05380394882950972,0.05107159142726858,7.7477686314494,121.79166666666669,121.0,17538,109.60416666666669,107.0,15783,96.94444444444444,96.5,13960,0.0001729436786476,0.001869263370474,0.024903889725262,MOValley-TP6-Hybrids,40,23,26500.0,21.33,201.74,53.0,,,,,5.17,67.2,8.5,3.83,1.45,1.2,0.0,205.0,MOValley,TP6,Hybrids
