time,location,model,image,r2,rep,Location,Date,Image
TP1,Lincoln,GB,Satellite,0.215965756076207,5,Lincoln,2022-07-18,Satellite
TP2,Lincoln,RF,Satellite,0.433519128372613,1,Lincoln,2022-08-06,Satellite
TP2,Lincoln,PSLR,Satellite,0.249656156816479,1,Lincoln,2022-08-06,Satellite
TP2,Lincoln,LR,Satellite,1.76458247509268E-05,1,Lincoln,2022-08-06,Satellite
TP2,Lincoln,LASSO,Satellite,0.43028527792274,1,Lincoln,2022-08-06,Satellite
TP2,Lincoln,SVM,Satellite,0.415480845910185,1,Lincoln,2022-08-06,Satellite
TP2,Lincoln,GB,Satellite,0.354840345658307,1,Lincoln,2022-08-06,Satellite
TP2,Lincoln,RF,Satellite,0.383528290929117,2,Lincoln,2022-08-06,Satellite
TP2,Lincoln,PSLR,Satellite,0.397957543246801,2,Lincoln,2022-08-06,Satellite
TP2,Lincoln,LR,Satellite,0.125105387504595,2,Lincoln,2022-08-06,Satellite
TP2,Lincoln,LASSO,Satellite,0.399699812710325,2,Lincoln,2022-08-06,Satellite
TP2,Lincoln,SVM,Satellite,0.308641403223259,2,Lincoln,2022-08-06,Satellite
TP2,Lincoln,GB,Satellite,0.365533495573809,2,Lincoln,2022-08-06,Satellite
TP2,Lincoln,RF,Satellite,0.437082920910713,3,Lincoln,2022-08-06,Satellite
TP2,Lincoln,PSLR,Satellite,0.396957150885394,3,Lincoln,2022-08-06,Satellite
TP2,Lincoln,LR,Satellite,0.0143754219630442,3,Lincoln,2022-08-06,Satellite
TP2,Lincoln,LASSO,Satellite,0.391076448479267,3,Lincoln,2022-08-06,Satellite
TP2,Lincoln,SVM,Satellite,0.361039000552476,3,Lincoln,2022-08-06,Satellite
TP2,Lincoln,GB,Satellite,0.418330506754575,3,Lincoln,2022-08-06,Satellite
TP2,Lincoln,RF,Satellite,0.29798371824934,4,Lincoln,2022-08-06,Satellite
TP2,Lincoln,PSLR,Satellite,0.270716110740479,4,Lincoln,2022-08-06,Satellite
TP2,Lincoln,LR,Satellite,0.0749535223155351,4,Lincoln,2022-08-06,Satellite
TP2,Lincoln,LASSO,Satellite,0.171503746556173,4,Lincoln,2022-08-06,Satellite
TP2,Lincoln,SVM,Satellite,0.276072658607798,4,Lincoln,2022-08-06,Satellite
TP2,Lincoln,GB,Satellite,0.263654886417541,4,Lincoln,2022-08-06,Satellite
TP2,Lincoln,RF,Satellite,0.352848309636205,5,Lincoln,2022-08-06,Satellite
TP2,Lincoln,PSLR,Satellite,0.381198124672114,5,Lincoln,2022-08-06,Satellite
TP2,Lincoln,LR,Satellite,0.251490871996318,5,Lincoln,2022-08-06,Satellite
TP2,Lincoln,LASSO,Satellite,0.388602573948981,5,Lincoln,2022-08-06,Satellite
TP2,Lincoln,SVM,Satellite,0.256236055226572,5,Lincoln,2022-08-06,Satellite
TP2,Lincoln,GB,Satellite,0.333807175868901,5,Lincoln,2022-08-06,Satellite
TP4,Lincoln,RF,Satellite,0.43273066683985,1,Lincoln,2022-09-11,Satellite
TP4,Lincoln,PSLR,Satellite,0.474910767782073,1,Lincoln,2022-09-11,Satellite
TP4,Lincoln,LR,Satellite,0.130107033805288,1,Lincoln,2022-09-11,Satellite
TP4,Lincoln,LASSO,Satellite,0.41250860720859,1,Lincoln,2022-09-11,Satellite
TP4,Lincoln,SVM,Satellite,0.423006745700412,1,Lincoln,2022-09-11,Satellite
TP4,Lincoln,GB,Satellite,0.358082016389863,1,Lincoln,2022-09-11,Satellite
TP4,Lincoln,RF,Satellite,0.500710959553463,2,Lincoln,2022-09-11,Satellite
TP4,Lincoln,PSLR,Satellite,0.523769814824914,2,Lincoln,2022-09-11,Satellite
TP4,Lincoln,LR,Satellite,0.372560451619124,2,Lincoln,2022-09-11,Satellite
TP4,Lincoln,LASSO,Satellite,0.47976847967296,2,Lincoln,2022-09-11,Satellite
TP4,Lincoln,SVM,Satellite,0.470113863982373,2,Lincoln,2022-09-11,Satellite
TP4,Lincoln,GB,Satellite,0.506315455726187,2,Lincoln,2022-09-11,Satellite
TP4,Lincoln,RF,Satellite,0.550928593245634,3,Lincoln,2022-09-11,Satellite
TP4,Lincoln,PSLR,Satellite,0.52781871181471,3,Lincoln,2022-09-11,Satellite
TP4,Lincoln,LR,Satellite,0.153949146064211,3,Lincoln,2022-09-11,Satellite
TP4,Lincoln,LASSO,Satellite,,3,Lincoln,2022-09-11,Satellite
TP4,Lincoln,SVM,Satellite,0.476496549208802,3,Lincoln,2022-09-11,Satellite
TP4,Lincoln,GB,Satellite,0.408246003667788,3,Lincoln,2022-09-11,Satellite
TP4,Lincoln,RF,Satellite,0.283829025640981,4,Lincoln,2022-09-11,Satellite
TP4,Lincoln,PSLR,Satellite,0.297954058015635,4,Lincoln,2022-09-11,Satellite
TP4,Lincoln,LR,Satellite,0.0897642214606468,4,Lincoln,2022-09-11,Satellite
TP4,Lincoln,LASSO,Satellite,,4,Lincoln,2022-09-11,Satellite
TP4,Lincoln,SVM,Satellite,0.233803619420047,4,Lincoln,2022-09-11,Satellite
TP4,Lincoln,GB,Satellite,0.236830689010672,4,Lincoln,2022-09-11,Satellite
TP4,Lincoln,RF,Satellite,0.246920157840257,5,Lincoln,2022-09-11,Satellite
TP4,Lincoln,PSLR,Satellite,0.310283832048458,5,Lincoln,2022-09-11,Satellite
TP4,Lincoln,LR,Satellite,0.259227767388006,5,Lincoln,2022-09-11,Satellite
TP4,Lincoln,LASSO,Satellite,,5,Lincoln,2022-09-11,Satellite
TP4,Lincoln,SVM,Satellite,0.166753469293605,5,Lincoln,2022-09-11,Satellite
TP4,Lincoln,GB,Satellite,0.249498728747531,5,Lincoln,2022-09-11,Satellite
TP3,Lincoln,RF,Satellite,0.415234528715529,1,Lincoln,2022-09-03,Satellite
TP3,Lincoln,PSLR,Satellite,0.327571189048207,1,Lincoln,2022-09-03,Satellite
TP3,Lincoln,LR,Satellite,0.190083727501442,1,Lincoln,2022-09-03,Satellite
TP3,Lincoln,LASSO,Satellite,,1,Lincoln,2022-09-03,Satellite
TP3,Lincoln,SVM,Satellite,0.290959055318863,1,Lincoln,2022-09-03,Satellite
TP3,Lincoln,GB,Satellite,0.385314865526934,1,Lincoln,2022-09-03,Satellite
TP3,Lincoln,RF,Satellite,0.33141659996064,2,Lincoln,2022-09-03,Satellite
TP3,Lincoln,PSLR,Satellite,0.369855453495737,2,Lincoln,2022-09-03,Satellite
TP3,Lincoln,LR,Satellite,0.123588364687555,2,Lincoln,2022-09-03,Satellite
TP3,Lincoln,LASSO,Satellite,,2,Lincoln,2022-09-03,Satellite
TP3,Lincoln,SVM,Satellite,0.355477778494772,2,Lincoln,2022-09-03,Satellite
TP3,Lincoln,GB,Satellite,0.253923994749983,2,Lincoln,2022-09-03,Satellite
TP3,Lincoln,RF,Satellite,0.409704614824827,3,Lincoln,2022-09-03,Satellite
TP3,Lincoln,PSLR,Satellite,0.00336695543402335,3,Lincoln,2022-09-03,Satellite
TP3,Lincoln,LR,Satellite,0.0208076188247009,3,Lincoln,2022-09-03,Satellite
TP3,Lincoln,LASSO,Satellite,,3,Lincoln,2022-09-03,Satellite
TP3,Lincoln,SVM,Satellite,0.472654574819559,3,Lincoln,2022-09-03,Satellite
TP3,Lincoln,GB,Satellite,0.36914944583949,3,Lincoln,2022-09-03,Satellite
TP3,Lincoln,RF,Satellite,0.153575139458931,4,Lincoln,2022-09-03,Satellite
TP3,Lincoln,PSLR,Satellite,0.166877329954465,4,Lincoln,2022-09-03,Satellite
TP3,Lincoln,LR,Satellite,0.0200793278040891,4,Lincoln,2022-09-03,Satellite
TP3,Lincoln,LASSO,Satellite,0.0949552167299619,4,Lincoln,2022-09-03,Satellite
TP3,Lincoln,SVM,Satellite,0.16705915370359,4,Lincoln,2022-09-03,Satellite
TP3,Lincoln,GB,Satellite,0.161436904072413,4,Lincoln,2022-09-03,Satellite
TP3,Lincoln,RF,Satellite,0.113973436927275,5,Lincoln,2022-09-03,Satellite
TP3,Lincoln,PSLR,Satellite,0.151954686935294,5,Lincoln,2022-09-03,Satellite
TP3,Lincoln,LR,Satellite,0.00875448464925522,5,Lincoln,2022-09-03,Satellite
TP3,Lincoln,LASSO,Satellite,,5,Lincoln,2022-09-03,Satellite
TP3,Lincoln,SVM,Satellite,0.129288971430119,5,Lincoln,2022-09-03,Satellite
TP3,Lincoln,GB,Satellite,0.100238482840305,5,Lincoln,2022-09-03,Satellite
TP6,Lincoln,RF,Satellite,0.407673967812513,1,Lincoln,2022-09-27,Satellite
TP6,Lincoln,PSLR,Satellite,0.456499681493476,1,Lincoln,2022-09-27,Satellite
TP6,Lincoln,LR,Satellite,0.429869882021289,1,Lincoln,2022-09-27,Satellite
TP6,Lincoln,LASSO,Satellite,,1,Lincoln,2022-09-27,Satellite
TP6,Lincoln,SVM,Satellite,0.358025954625447,1,Lincoln,2022-09-27,Satellite
TP6,Lincoln,GB,Satellite,0.370404557850025,1,Lincoln,2022-09-27,Satellite
TP6,Lincoln,RF,Satellite,0.430493623265641,2,Lincoln,2022-09-27,Satellite
TP6,Lincoln,PSLR,Satellite,0.290409849732397,2,Lincoln,2022-09-27,Satellite
TP6,Lincoln,LR,Satellite,0.0120016643191794,2,Lincoln,2022-09-27,Satellite
TP6,Lincoln,LASSO,Satellite,,2,Lincoln,2022-09-27,Satellite
TP6,Lincoln,SVM,Satellite,0.450240259006968,2,Lincoln,2022-09-27,Satellite
TP6,Lincoln,GB,Satellite,0.404523931695602,2,Lincoln,2022-09-27,Satellite
TP6,Lincoln,RF,Satellite,0.4070196685219,3,Lincoln,2022-09-27,Satellite
TP6,Lincoln,PSLR,Satellite,0.422698229170647,3,Lincoln,2022-09-27,Satellite
TP6,Lincoln,LR,Satellite,0.0572875051175876,3,Lincoln,2022-09-27,Satellite
TP6,Lincoln,LASSO,Satellite,,3,Lincoln,2022-09-27,Satellite
TP6,Lincoln,SVM,Satellite,0.383703712245957,3,Lincoln,2022-09-27,Satellite
TP6,Lincoln,GB,Satellite,0.293659680044448,3,Lincoln,2022-09-27,Satellite
TP6,Lincoln,RF,Satellite,0.419486698446015,4,Lincoln,2022-09-27,Satellite
TP6,Lincoln,PSLR,Satellite,0.298354049330025,4,Lincoln,2022-09-27,Satellite
TP6,Lincoln,LR,Satellite,0.159836473174897,4,Lincoln,2022-09-27,Satellite
TP6,Lincoln,LASSO,Satellite,,4,Lincoln,2022-09-27,Satellite
TP6,Lincoln,SVM,Satellite,0.388793862973983,4,Lincoln,2022-09-27,Satellite
TP6,Lincoln,GB,Satellite,0.41086686246545,4,Lincoln,2022-09-27,Satellite
TP6,Lincoln,RF,Satellite,0.298772286479309,5,Lincoln,2022-09-27,Satellite
TP6,Lincoln,PSLR,Satellite,0.301898654939089,5,Lincoln,2022-09-27,Satellite
TP6,Lincoln,LR,Satellite,0.289211116239486,5,Lincoln,2022-09-27,Satellite
TP6,Lincoln,LASSO,Satellite,0.301874495460137,5,Lincoln,2022-09-27,Satellite
TP6,Lincoln,SVM,Satellite,0.275021098689853,5,Lincoln,2022-09-27,Satellite
TP6,Lincoln,GB,Satellite,0.207782310811655,5,Lincoln,2022-09-27,Satellite
TP5,Lincoln,RF,Satellite,0.458648844200188,1,Lincoln,2022-09-19,Satellite
TP5,Lincoln,PSLR,Satellite,0.447297559148654,1,Lincoln,2022-09-19,Satellite
TP5,Lincoln,LR,Satellite,0.186638293566648,1,Lincoln,2022-09-19,Satellite
TP5,Lincoln,LASSO,Satellite,,1,Lincoln,2022-09-19,Satellite
TP5,Lincoln,SVM,Satellite,0.38282462723262,1,Lincoln,2022-09-19,Satellite
TP5,Lincoln,GB,Satellite,0.417109404449206,1,Lincoln,2022-09-19,Satellite
TP5,Lincoln,RF,Satellite,0.468911410673784,2,Lincoln,2022-09-19,Satellite
TP5,Lincoln,PSLR,Satellite,0.44369930236238,2,Lincoln,2022-09-19,Satellite
TP5,Lincoln,LR,Satellite,0.144515548256261,2,Lincoln,2022-09-19,Satellite
TP5,Lincoln,LASSO,Satellite,,2,Lincoln,2022-09-19,Satellite
TP5,Lincoln,SVM,Satellite,0.470473564130068,2,Lincoln,2022-09-19,Satellite
TP5,Lincoln,GB,Satellite,0.417555598233294,2,Lincoln,2022-09-19,Satellite
TP5,Lincoln,RF,Satellite,0.395982049680026,3,Lincoln,2022-09-19,Satellite
TP5,Lincoln,PSLR,Satellite,0.385849340872272,3,Lincoln,2022-09-19,Satellite
TP5,Lincoln,LR,Satellite,0.346036019681978,3,Lincoln,2022-09-19,Satellite
TP5,Lincoln,LASSO,Satellite,0.404116161236412,3,Lincoln,2022-09-19,Satellite
TP5,Lincoln,SVM,Satellite,0.336880181068186,3,Lincoln,2022-09-19,Satellite
TP5,Lincoln,GB,Satellite,0.352259972446737,3,Lincoln,2022-09-19,Satellite
TP5,Lincoln,RF,Satellite,0.300663560121088,4,Lincoln,2022-09-19,Satellite
TP5,Lincoln,PSLR,Satellite,0.361506315201992,4,Lincoln,2022-09-19,Satellite
TP5,Lincoln,LR,Satellite,0.0027383064594534,4,Lincoln,2022-09-19,Satellite
TP5,Lincoln,LASSO,Satellite,,4,Lincoln,2022-09-19,Satellite
TP5,Lincoln,SVM,Satellite,0.309243758050017,4,Lincoln,2022-09-19,Satellite
TP5,Lincoln,GB,Satellite,0.269624894162717,4,Lincoln,2022-09-19,Satellite
TP5,Lincoln,RF,Satellite,0.325964914413059,5,Lincoln,2022-09-19,Satellite
TP5,Lincoln,PSLR,Satellite,0.315255286492444,5,Lincoln,2022-09-19,Satellite
TP5,Lincoln,LR,Satellite,0.00259840703133365,5,Lincoln,2022-09-19,Satellite
TP5,Lincoln,LASSO,Satellite,,5,Lincoln,2022-09-19,Satellite
TP5,Lincoln,SVM,Satellite,0.30910075168146,5,Lincoln,2022-09-19,Satellite
TP5,Lincoln,GB,Satellite,0.356855031647054,5,Lincoln,2022-09-19,Satellite
TP3,Lincoln,RF,UAV,0.355601614228568,1,Lincoln,2022-08-04,UAV
TP3,Lincoln,PLSR,UAV,0.35242413350241,1,Lincoln,2022-08-04,UAV
TP3,Lincoln,LR,UAV,0.294809905853551,1,Lincoln,2022-08-04,UAV
TP3,Lincoln,LASSO,UAV,0.320907112751951,1,Lincoln,2022-08-04,UAV
TP3,Lincoln,SVM,UAV,0.376077117709895,1,Lincoln,2022-08-04,UAV
TP3,Lincoln,GB,UAV,0.33101799856114,1,Lincoln,2022-08-04,UAV
TP3,Lincoln,RF,UAV,0.568830936519538,2,Lincoln,2022-08-04,UAV
TP3,Lincoln,PLSR,UAV,0.48935848269547,2,Lincoln,2022-08-04,UAV
TP3,Lincoln,LR,UAV,0.444482197133508,2,Lincoln,2022-08-04,UAV
TP3,Lincoln,LASSO,UAV,0.502294359519707,2,Lincoln,2022-08-04,UAV
TP3,Lincoln,SVM,UAV,0.489204735932309,2,Lincoln,2022-08-04,UAV
TP3,Lincoln,GB,UAV,0.529517227233039,2,Lincoln,2022-08-04,UAV
TP3,Lincoln,RF,UAV,0.40841205023124,3,Lincoln,2022-08-04,UAV
TP3,Lincoln,PLSR,UAV,0.431383710896523,3,Lincoln,2022-08-04,UAV
TP3,Lincoln,LR,UAV,0.432540511658295,3,Lincoln,2022-08-04,UAV
TP3,Lincoln,LASSO,UAV,0.433288628611101,3,Lincoln,2022-08-04,UAV
TP3,Lincoln,SVM,UAV,0.416726411527731,3,Lincoln,2022-08-04,UAV
TP3,Lincoln,GB,UAV,0.324724284037173,3,Lincoln,2022-08-04,UAV
TP3,Lincoln,RF,UAV,0.276448235966034,4,Lincoln,2022-08-04,UAV
TP3,Lincoln,PLSR,UAV,0.334186309463154,4,Lincoln,2022-08-04,UAV
TP3,Lincoln,LR,UAV,0.335773158454732,4,Lincoln,2022-08-04,UAV
TP3,Lincoln,LASSO,UAV,0.273553986624219,4,Lincoln,2022-08-04,UAV
TP3,Lincoln,SVM,UAV,0.200889161812178,4,Lincoln,2022-08-04,UAV
TP3,Lincoln,GB,UAV,0.297693997262895,4,Lincoln,2022-08-04,UAV
TP3,Lincoln,RF,UAV,0.292638737146831,5,Lincoln,2022-08-04,UAV
TP3,Lincoln,PLSR,UAV,0.30442833995561,5,Lincoln,2022-08-04,UAV
TP3,Lincoln,LR,UAV,0.272934870523839,5,Lincoln,2022-08-04,UAV
TP3,Lincoln,LASSO,UAV,0.31296258213893,5,Lincoln,2022-08-04,UAV
TP3,Lincoln,SVM,UAV,0.24120024809898,5,Lincoln,2022-08-04,UAV
TP3,Lincoln,GB,UAV,0.288222196441198,5,Lincoln,2022-08-04,UAV
TP2,Lincoln,RF,UAV,0.3333872813796,1,Lincoln,2022-07-28,UAV
TP2,Lincoln,PLSR,UAV,0.351075225689724,1,Lincoln,2022-07-28,UAV
TP2,Lincoln,LR,UAV,0.341680635259519,1,Lincoln,2022-07-28,UAV
TP2,Lincoln,LASSO,UAV,0.359585536123566,1,Lincoln,2022-07-28,UAV
TP2,Lincoln,SVM,UAV,0.335298366250395,1,Lincoln,2022-07-28,UAV
TP2,Lincoln,GB,UAV,0.276319381637638,1,Lincoln,2022-07-28,UAV
TP2,Lincoln,RF,UAV,0.615545396691571,2,Lincoln,2022-07-28,UAV
TP2,Lincoln,PLSR,UAV,0.589597278704758,2,Lincoln,2022-07-28,UAV
TP2,Lincoln,LR,UAV,0.4824550028252,2,Lincoln,2022-07-28,UAV
TP2,Lincoln,LASSO,UAV,0.560948445906485,2,Lincoln,2022-07-28,UAV
TP2,Lincoln,SVM,UAV,0.537511833738775,2,Lincoln,2022-07-28,UAV
TP2,Lincoln,GB,UAV,0.579397237656423,2,Lincoln,2022-07-28,UAV
TP2,Lincoln,RF,UAV,0.436869316767514,3,Lincoln,2022-07-28,UAV
TP2,Lincoln,PLSR,UAV,0.416559375274388,3,Lincoln,2022-07-28,UAV
TP2,Lincoln,LR,UAV,0.427664957077039,3,Lincoln,2022-07-28,UAV
TP2,Lincoln,LASSO,UAV,0.427704111785876,3,Lincoln,2022-07-28,UAV
TP2,Lincoln,SVM,UAV,0.444471879228687,3,Lincoln,2022-07-28,UAV
TP2,Lincoln,GB,UAV,0.393267416235179,3,Lincoln,2022-07-28,UAV
TP2,Lincoln,RF,UAV,0.414463593033346,4,Lincoln,2022-07-28,UAV
TP2,Lincoln,PLSR,UAV,0.40910972119414,4,Lincoln,2022-07-28,UAV
TP2,Lincoln,LR,UAV,0.404505593458175,4,Lincoln,2022-07-28,UAV
TP2,Lincoln,LASSO,UAV,0.42089527558458,4,Lincoln,2022-07-28,UAV
TP2,Lincoln,SVM,UAV,0.311972038825952,4,Lincoln,2022-07-28,UAV
TP2,Lincoln,GB,UAV,0.408540727094489,4,Lincoln,2022-07-28,UAV
TP2,Lincoln,RF,UAV,0.408745700900105,5,Lincoln,2022-07-28,UAV
TP2,Lincoln,PLSR,UAV,0.442056549963014,5,Lincoln,2022-07-28,UAV
TP2,Lincoln,LR,UAV,0.505844067546832,5,Lincoln,2022-07-28,UAV
TP2,Lincoln,LASSO,UAV,0.485884650835789,5,Lincoln,2022-07-28,UAV
TP2,Lincoln,SVM,UAV,0.384927343055611,5,Lincoln,2022-07-28,UAV
TP2,Lincoln,GB,UAV,0.345160481242529,5,Lincoln,2022-07-28,UAV
TP1,Lincoln,RF,UAV,0.262430237246116,1,Lincoln,2022-07-13,UAV
TP1,Lincoln,PLSR,UAV,0.379201245572543,1,Lincoln,2022-07-13,UAV
TP1,Lincoln,LR,UAV,0.302345090728609,1,Lincoln,2022-07-13,UAV
TP1,Lincoln,LASSO,UAV,0.386837312616646,1,Lincoln,2022-07-13,UAV
TP1,Lincoln,SVM,UAV,0.296978742026216,1,Lincoln,2022-07-13,UAV
TP1,Lincoln,GB,UAV,0.187341075081294,1,Lincoln,2022-07-13,UAV
TP1,Lincoln,RF,UAV,0.404490014624769,2,Lincoln,2022-07-13,UAV
TP1,Lincoln,PLSR,UAV,0.492162277381774,2,Lincoln,2022-07-13,UAV
TP1,Lincoln,LR,UAV,0.492162277381794,2,Lincoln,2022-07-13,UAV
TP1,Lincoln,LASSO,UAV,0.486344710732695,2,Lincoln,2022-07-13,UAV
TP1,Lincoln,SVM,UAV,0.390354933337906,2,Lincoln,2022-07-13,UAV
TP1,Lincoln,GB,UAV,0.33366665005312,2,Lincoln,2022-07-13,UAV
TP1,Lincoln,RF,UAV,0.329083116919045,3,Lincoln,2022-07-13,UAV
TP1,Lincoln,PLSR,UAV,0.373819870895478,3,Lincoln,2022-07-13,UAV
TP1,Lincoln,LR,UAV,0.369527201396313,3,Lincoln,2022-07-13,UAV
TP1,Lincoln,LASSO,UAV,0.416061035049763,3,Lincoln,2022-07-13,UAV
TP1,Lincoln,SVM,UAV,0.326282708356023,3,Lincoln,2022-07-13,UAV
TP1,Lincoln,GB,UAV,0.251802957636986,3,Lincoln,2022-07-13,UAV
TP1,Lincoln,RF,UAV,0.354579743434841,4,Lincoln,2022-07-13,UAV
TP1,Lincoln,PLSR,UAV,0.430113792648116,4,Lincoln,2022-07-13,UAV
TP1,Lincoln,LR,UAV,0.431266737736211,4,Lincoln,2022-07-13,UAV
TP1,Lincoln,LASSO,UAV,0.432254491499455,4,Lincoln,2022-07-13,UAV
TP1,Lincoln,SVM,UAV,0.317721777954982,4,Lincoln,2022-07-13,UAV
TP1,Lincoln,GB,UAV,0.280116110004334,4,Lincoln,2022-07-13,UAV
TP1,Lincoln,RF,UAV,0.378948434769593,5,Lincoln,2022-07-13,UAV
TP1,Lincoln,PLSR,UAV,0.397984692189581,5,Lincoln,2022-07-13,UAV
TP1,Lincoln,LR,UAV,0.493400253236675,5,Lincoln,2022-07-13,UAV
TP1,Lincoln,LASSO,UAV,0.481586488356089,5,Lincoln,2022-07-13,UAV
TP1,Lincoln,SVM,UAV,0.392524077785939,5,Lincoln,2022-07-13,UAV
TP1,Lincoln,GB,UAV,0.398984743565425,5,Lincoln,2022-07-13,UAV
TP1,Missouri Valley,RF,Satellite,0.137043187243622,1,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,PSLR,Satellite,0.155359074903777,1,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,LR,Satellite,0.0697072693879105,1,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,LASSO,Satellite,,1,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,SVM,Satellite,0.0286549889232557,1,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,GB,Satellite,0.0810066856068304,1,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,RF,Satellite,0.0798767502560958,2,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,PSLR,Satellite,0.0149443187681257,2,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,LR,Satellite,0.027963328372143,2,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,LASSO,Satellite,,2,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,SVM,Satellite,0.0435114401503966,2,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,GB,Satellite,0.0470959613151148,2,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,RF,Satellite,0.124335100610862,3,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,PSLR,Satellite,0.030856782020037,3,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,LR,Satellite,0.0727093508120494,3,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,LASSO,Satellite,,3,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,SVM,Satellite,0.141299386730077,3,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,GB,Satellite,0.21581519356972,3,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,RF,Satellite,0.0775782370507837,4,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,PSLR,Satellite,0.0984199554338231,4,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,LR,Satellite,0.0102405742700974,4,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,LASSO,Satellite,,4,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,SVM,Satellite,0.0327885829933743,4,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,GB,Satellite,0.0951226810611654,4,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,RF,Satellite,0.243044071962789,5,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,PSLR,Satellite,0.247597323417377,5,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,LR,Satellite,0.0770001798410959,5,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,LASSO,Satellite,,5,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,SVM,Satellite,0.0953903348015043,5,Missouri Valley,2022-07-13,Satellite
TP1,Missouri Valley,GB,Satellite,0.0927425884807626,5,Missouri Valley,2022-07-13,Satellite
TP2,Missouri Valley,RF,Satellite,0.232697629748667,1,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,PSLR,Satellite,0.345985144472388,1,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,LR,Satellite,0.0702071855744057,1,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,LASSO,Satellite,,1,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,SVM,Satellite,0.117642349875566,1,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,GB,Satellite,0.0993401356203904,1,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,RF,Satellite,0.0427422182131289,2,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,PSLR,Satellite,0.0406407691205358,2,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,LR,Satellite,0.0279581306561964,2,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,LASSO,Satellite,0.0347864689999703,2,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,SVM,Satellite,0.026523509399263,2,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,GB,Satellite,0.0289729150724695,2,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,RF,Satellite,0.133107653334156,3,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,PSLR,Satellite,0.154381142118413,3,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,LR,Satellite,0.0960700228847606,3,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,LASSO,Satellite,,3,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,SVM,Satellite,0.171937696451435,3,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,GB,Satellite,0.15274650129094,3,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,RF,Satellite,0.00610861161907867,4,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,PSLR,Satellite,0.000185315476594285,4,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,LR,Satellite,0.00475128964109022,4,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,LASSO,Satellite,,4,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,SVM,Satellite,0.0107070675005037,4,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,GB,Satellite,0.0123901898841889,4,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,RF,Satellite,0.387827648962673,5,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,PSLR,Satellite,0.262509411951889,5,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,LR,Satellite,4.86540257825146E-05,5,Missouri Valley,2022-07-21,Satellite
TP2,Missouri Valley,LASSO,Satellite,,5,Missouri Valley,2022-07-21,Satellite
