file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Ames-TP1-4231_9_7,36.61272128447921,30.0,8893230,58.43302181967888,48.0,14193381,36.78290242898312,28.0,8934567,0.2200612025546808,0.2215568862275449,53452.86610053198,-0.2207513727574924,-0.2307692307692307,-53620.50844279491,0.2207513727574924,0.2307692307692307,53620.50844279491,Ames-TP1-4231,9,7,4231,32500.0,8.38,79.96,65.0,,,,,,,,,,,6.15,208.0,B73 X PHM49
Ames-TP1-4232_10_17,55.73682128864005,42.0,13528497,84.94335883586504,68.0,20617537,52.80930368612522,38.0,12817927,0.2315338475722672,0.2307692307692307,56198.127016588274,-0.2185612785257727,-0.2183908045977011,-53049.41208505408,0.2185612785257727,0.2183908045977011,53049.41208505408,Ames-TP1-4232,10,17,4232,33500.0,9.56,91.52,67.0,,,,,,,,,,,2.99,249.0,B37 X H95
Ames-TP1-4232_10_18,56.01057926414792,46.0,13595952,83.40537779260852,72.0,20245738,52.87758044648779,41.0,12835451,0.2178491884248987,0.2098765432098765,52880.49414907149,-0.2028400833766904,-0.2054794520547945,-49237.19899877445,0.2028400833766904,0.2054794520547945,49237.19899877445,Ames-TP1-4232,10,18,4232,30500.0,17.16,159.05,61.0,,,,,,,,,,,0.0,195.0,2FACC X 3IIH6
Ames-TP1-4232_10_19,65.77579145997791,56.0,15964837,95.38732510423704,83.0,23152030,61.13122744277263,50.0,14837527,0.206041827379569,0.2043010752688172,50009.64817425949,-0.1839853848966634,-0.1869918699186991,-44656.19668057856,0.1839853848966634,0.1869918699186991,44656.19668057856,Ames-TP1-4232,10,19,4232,30500.0,7.08,70.54,61.0,,,,,,,,,,,3.28,192.0,LH195 X PHM49
Ames-TP1-4232_10_20,59.87555469487147,50.0,14531857,83.65177728975159,73.0,20302370,52.6991359738938,42.0,12790133,0.1942478017105543,0.1799410029498525,47144.13572295325,-0.1633851915772281,-0.1627906976744186,-39653.74938098485,0.1633851915772281,0.1627906976744186,39653.74938098485,Ames-TP1-4232,10,20,4232,25500.0,14.97,138.75,51.0,,,,,,,,,,,1.96,201.0,PHK76 X W606S
Ames-TP1-4232_10_21,63.1693957773639,52.0,15330707,89.95985858619156,78.0,21832538,56.69105697756827,44.0,13758466,0.2028082443647409,0.1958762886597938,49219.9384413677,-0.1742746006208819,-0.177257525083612,-42295.05137388308,0.1742746006208819,0.177257525083612,42295.05137388308,Ames-TP1-4232,10,21,4232,27500.0,8.27,82.39,55.0,,,,,,,,,,,0.0,202.0,PHP02 X W606S
Ames-TP1-4232_10_22,57.93618976580111,46.0,14058622,82.43222326164091,66.0,20002756,53.31014147541592,40.0,12936079,0.1961908156009955,0.2,47607.07474129077,-0.1777918399190048,-0.1858407079646017,-43142.43449922596,0.1777918399190048,0.1858407079646017,43142.43449922596,Ames-TP1-4232,10,22,4232,28500.0,7.18,71.53,57.0,,,,,,,,,,,0.0,188.0,LH185 X LH145
Ames-TP1-4232_11_17,55.36797637094648,45.0,13440687,81.0034973965199,67.0,19663761,52.80352788030583,42.0,12818162,0.2053965712211021,0.2019704433497537,49860.42845706499,-0.1945213754548745,-0.2,-47220.45293442169,0.1945213754548745,0.2,47220.45293442169,Ames-TP1-4232,11,17,4232,31000.0,16.2,136.17,62.0,,,,,,,,,,,12.9,228.0,B73 X MO17
Ames-TP1-4232_11_18,62.23830772590368,51.0,15105424,92.5550858456632,79.0,22463397,59.65393505642699,47.0,14478189,0.2202962353230859,0.2194174757281553,53466.55720161894,-0.2074200585698634,-0.2073732718894009,-50341.47047508156,0.2074200585698634,0.2073732718894009,50341.47047508156,Ames-TP1-4232,11,18,4232,35000.0,14.06,115.08,70.0,,,,,,,,,,,8.57,244.0,F42 X OH43
Ames-TP1-4232_11_19,66.05627498660512,56.0,16027234,95.41331245105717,82.0,23150132,61.07033342950171,48.0,14817495,0.2062696900615324,0.2060301507537688,50047.21489962961,-0.1838336849001815,-0.1877133105802047,-44603.56696733104,0.1838336849001815,0.1877133105802047,44603.56696733104,Ames-TP1-4232,11,19,4232,31000.0,10.09,100.53,62.0,,,,,,,,,,,4.84,206.0,PHP02 X PHB47
Ames-TP1-4232_11_20,70.67146583374883,60.0,17150622,96.32450830514132,82.0,23376128,65.67830196842769,53.0,15938876,0.1761463379438911,0.1789473684210526,42747.36943856144,-0.1559984821319187,-0.1614730878186968,-37857.86764225617,0.1559984821319187,0.1614730878186968,37857.86764225617,Ames-TP1-4232,11,20,4232,34000.0,8.3,82.69,68.0,,,,,,,,,,,8.82,199.0,PHP02 X LH145
Ames-TP1-4232_11_21,61.604507225653855,50.0,14949997,88.58446824379732,75.0,21497413,57.06629800104666,44.0,13848678,0.2027756090603271,0.2020725388601036,49208.976479933015,-0.1816312342520078,-0.1864406779661017,-44077.72303457451,0.1816312342520078,0.1864406779661017,44077.72303457451,Ames-TP1-4232,11,21,4232,27500.0,11.07,108.31,55.0,,,,,,,,,,,0.0,204.0,PHP02 X PHK56
Ames-TP1-4232_11_22,62.76761274422937,51.0,15230624,89.25686273701736,78.0,21658267,58.691693007652965,46.0,14241598,0.1976387146010089,0.1954022988505747,47957.23173664941,-0.1774166689714087,-0.1818181818181818,-43050.332142581305,0.1774166689714087,0.1818181818181818,43050.332142581305,Ames-TP1-4232,11,22,4232,30500.0,10.36,101.58,61.0,,,,,,,,,,,0.0,218.0,PHP02 X PHJ89
Ames-TP1-4232_12_17,57.37654954208946,45.0,13927182,84.68187679466739,70.0,20555086,53.837339793106,40.0,13068099,0.2223849281737077,0.2203389830508474,53980.16077038861,-0.2059129313049183,-0.2105263157894736,-49981.86355443674,0.2059129313049183,0.2105263157894736,49981.86355443674,Ames-TP1-4232,12,17,4232,34500.0,16.4,151.66,69.0,,,,,,,,,,,5.8,250.0,4N506 X 3IIH6
Ames-TP1-4232_12_18,50.39040506193538,40.0,12232422,77.61692337478837,63.0,18841741,47.2567424501448,35.0,11471716,0.2359449724781402,0.2296296296296296,57276.34990398598,-0.2194441918844192,-0.2253521126760563,-53270.73591251843,0.2194441918844192,0.2253521126760563,53270.73591251843,Ames-TP1-4232,12,18,4232,,,,,,,,,,,,,,,,,
Ames-TP1-4232_12_19,58.8369930623074,48.0,14281621,88.66156089843943,76.0,21520998,55.566925662870986,43.0,13487871,0.2250682677057956,0.2217194570135746,54631.2707567632,-0.2081007771027286,-0.2105263157894736,-50512.717827699526,0.2081007771027286,0.2105263157894736,50512.717827699526,Ames-TP1-4232,12,19,4232,34000.0,11.29,111.17,68.0,,,,,,,,,,,7.35,247.0,2369 X PHZ51
Ames-TP1-4232_12_20,64.32134527743669,57.0,15609890,94.19415211425463,85.0,22859602,59.58376255737867,50.0,14460145,0.2114942501643514,0.2079207920792079,51326.6935953858,-0.18905496838463,-0.1941569757103737,-45880.99405739233,0.18905496838463,0.1941569757103737,45880.99405739233,Ames-TP1-4232,12,20,4232,32500.0,12.55,123.19,65.0,,,,,,,,,,,0.0,218.0,PHK76 X LH198
Ames-TP1-4232_12_21,55.95298578199052,44.0,13576992,80.82307850813929,68.0,19611720,49.68369256130229,37.0,12055748,0.2115594102617409,0.2037617554858934,51334.89090001144,-0.1835753669131916,-0.1891891891891892,-44544.56278148595,0.1835753669131916,0.1891891891891892,44544.56278148595,Ames-TP1-4232,12,21,4232,26500.0,11.16,104.49,53.0,,,,,,,,,,,0.0,207.0,LH185 X W606S
