model,testset,r2
Lincoln_TP5,Lincoln_TP3,0.15679
Lincoln_TP5,Lincoln_TP6,0.47897
Lincoln_TP5,Lincoln_TP5,0.66211
Lincoln_TP5,Movalley_TP1,0.02399
Lincoln_TP5,Movalley_TP2,0.04704
Lincoln_TP5,Movalley_TP4,0.12661
Lincoln_TP5,Movalley_TP3,0.30044
Lincoln_TP5,Movalley_TP6,0.11332
Lincoln_TP5,Movalley_TP5,0.02116
Lincoln_TP5,Ames_TP1,0.00102
Lincoln_TP5,Ames_TP2,1e-05
Lincoln_TP5,Ames_TP4,0.05907
Lincoln_TP5,Ames_TP3,0.09699
Lincoln_TP5,Ames_TP6,0.0037
Lincoln_TP5,Ames_TP5,0.03123
Movalley_TP1,Scottsbluff_TP1,0.03858
Movalley_TP1,Scottsbluff_TP2,0.0189
Movalley_TP1,Scottsbluff_TP4,0.04969
Movalley_TP1,Scottsbluff_TP3,0.03942
Movalley_TP1,Scottsbluff_TP6,0.07979
Movalley_TP1,Scottsbluff_TP5,0.065
Movalley_TP1,Crawfordsville_TP1,0.07404
Movalley_TP1,Crawfordsville_TP2,0.12288
Movalley_TP1,Crawfordsville_TP4,0.03384
Movalley_TP1,Crawfordsville_TP3,0.13414
Movalley_TP1,Crawfordsville_TP6,0.00864
Movalley_TP1,Crawfordsville_TP5,0.00786
Movalley_TP1,Lincoln_TP1,0.22719
Movalley_TP1,Lincoln_TP2,0.2286
Movalley_TP1,Lincoln_TP4,0.13165
Movalley_TP1,Lincoln_TP3,0.12449
Movalley_TP1,Lincoln_TP6,0.14228
Movalley_TP1,Lincoln_TP5,0.1521
Movalley_TP1,Movalley_TP1,0.53711
Movalley_TP1,Movalley_TP2,0.31907
Movalley_TP1,Movalley_TP4,0.24612
Movalley_TP1,Movalley_TP3,0.45836
Movalley_TP1,Movalley_TP6,0.00135
Movalley_TP1,Movalley_TP5,0.06802
Movalley_TP1,Ames_TP1,5e-05
Movalley_TP1,Ames_TP2,0.05644
Movalley_TP1,Ames_TP4,0.20853
Movalley_TP1,Ames_TP3,0.17337
Movalley_TP1,Ames_TP6,0.04322
Movalley_TP1,Ames_TP5,0.11717
Movalley_TP2,Scottsbluff_TP1,0.01999
Movalley_TP2,Scottsbluff_TP2,0.00881
Movalley_TP2,Scottsbluff_TP4,0.0572
Movalley_TP2,Scottsbluff_TP3,0.03648
Movalley_TP2,Scottsbluff_TP6,0.07504
Movalley_TP2,Scottsbluff_TP5,0.08187
Movalley_TP2,Crawfordsville_TP1,0.11536
Movalley_TP2,Crawfordsville_TP2,0.12707
Movalley_TP2,Crawfordsville_TP4,0.06688
Movalley_TP2,Crawfordsville_TP3,0.13312
Movalley_TP2,Crawfordsville_TP6,0.03834
Movalley_TP2,Crawfordsville_TP5,0.00543
Movalley_TP2,Lincoln_TP1,0.27944
Movalley_TP2,Lincoln_TP2,0.28077
Movalley_TP2,Lincoln_TP4,0.20004
Movalley_TP2,Lincoln_TP3,0.14374
Movalley_TP2,Lincoln_TP6,0.20216
Movalley_TP2,Lincoln_TP5,0.21833
Movalley_TP2,Movalley_TP1,0.22733
Movalley_TP2,Movalley_TP2,0.55481
Movalley_TP2,Movalley_TP4,0.2339
Movalley_TP2,Movalley_TP3,0.48057
Movalley_TP2,Movalley_TP6,0.00032
Movalley_TP2,Movalley_TP5,0.06037
Movalley_TP2,Ames_TP1,0.00724
Movalley_TP2,Ames_TP2,0.10577
Movalley_TP2,Ames_TP4,0.23643
Movalley_TP2,Ames_TP3,0.25206
Movalley_TP2,Ames_TP6,0.04498
Movalley_TP2,Ames_TP5,0.09226
Movalley_TP4,Scottsbluff_TP1,0.0134
Movalley_TP4,Scottsbluff_TP2,0.00306
Movalley_TP4,Scottsbluff_TP4,0.01066
Movalley_TP4,Scottsbluff_TP3,0.00521
Movalley_TP4,Scottsbluff_TP6,0.02494
Movalley_TP4,Scottsbluff_TP5,0.02301
Movalley_TP4,Crawfordsville_TP1,0.0447
Movalley_TP4,Crawfordsville_TP2,0.07695
Movalley_TP4,Crawfordsville_TP4,0.08356
Movalley_TP4,Crawfordsville_TP3,0.10013
Movalley_TP4,Crawfordsville_TP6,0.02343
Movalley_TP4,Crawfordsville_TP5,0.00089
Movalley_TP4,Lincoln_TP1,0.19996
Movalley_TP4,Lincoln_TP2,0.27327
Movalley_TP4,Lincoln_TP4,0.12704
Movalley_TP4,Lincoln_TP3,0.05508
Movalley_TP4,Lincoln_TP6,0.2256
Movalley_TP4,Lincoln_TP5,0.21486
Movalley_TP4,Movalley_TP1,0.12606
Movalley_TP4,Movalley_TP2,0.18622
Movalley_TP4,Movalley_TP4,0.33389
Movalley_TP4,Movalley_TP3,0.45986
Movalley_TP4,Movalley_TP6,0.02613
Movalley_TP4,Movalley_TP5,0.15633
Movalley_TP4,Ames_TP1,0.00259
Movalley_TP4,Ames_TP2,0.06936
Movalley_TP4,Ames_TP4,0.26487
Movalley_TP4,Ames_TP3,0.21703
Movalley_TP4,Ames_TP6,0.03527
Movalley_TP4,Ames_TP5,0.11138
Movalley_TP3,Scottsbluff_TP1,0.01912
Movalley_TP3,Scottsbluff_TP2,0.00488
Movalley_TP3,Scottsbluff_TP4,0.05545
Movalley_TP3,Scottsbluff_TP3,0.0405
Movalley_TP3,Scottsbluff_TP6,0.06351
Movalley_TP3,Scottsbluff_TP5,0.06931
Movalley_TP3,Crawfordsville_TP1,0.06402
Movalley_TP3,Crawfordsville_TP2,0.10052
Movalley_TP3,Crawfordsville_TP4,0.07859
Movalley_TP3,Crawfordsville_TP3,0.12145
Movalley_TP3,Crawfordsville_TP6,0.00752
Movalley_TP3,Crawfordsville_TP5,0.01534
Movalley_TP3,Lincoln_TP1,0.24301
Movalley_TP3,Lincoln_TP2,0.31773
Movalley_TP3,Lincoln_TP4,0.15646
Movalley_TP3,Lincoln_TP3,0.08762
Movalley_TP3,Lincoln_TP6,0.22785
Movalley_TP3,Lincoln_TP5,0.22987
Movalley_TP3,Movalley_TP1,0.20465
Movalley_TP3,Movalley_TP2,0.27108
Movalley_TP3,Movalley_TP4,0.2447
Movalley_TP3,Movalley_TP3,0.64717
Movalley_TP3,Movalley_TP6,0.01319
Movalley_TP3,Movalley_TP5,0.12938
Movalley_TP3,Ames_TP1,0.00024
Movalley_TP3,Ames_TP2,0.05816
Movalley_TP3,Ames_TP4,0.2382
Movalley_TP3,Ames_TP3,0.20776
Movalley_TP3,Ames_TP6,0.03432
Movalley_TP3,Ames_TP5,0.11127
Movalley_TP6,Scottsbluff_TP1,0.00104
Movalley_TP6,Scottsbluff_TP2,0.00571
Movalley_TP6,Scottsbluff_TP4,0.00355
Movalley_TP6,Scottsbluff_TP3,0.00055
Movalley_TP6,Scottsbluff_TP6,0.0098
Movalley_TP6,Scottsbluff_TP5,0.00015
Movalley_TP6,Crawfordsville_TP1,0.02938
Movalley_TP6,Crawfordsville_TP2,0.02077
Movalley_TP6,Crawfordsville_TP4,0.04123
Movalley_TP6,Crawfordsville_TP3,0.02682
Movalley_TP6,Crawfordsville_TP6,0.1177
Movalley_TP6,Crawfordsville_TP5,0.02655
Movalley_TP6,Lincoln_TP1,0.01865
Movalley_TP6,Lincoln_TP2,0.00839
Movalley_TP6,Lincoln_TP4,0.23667
Movalley_TP6,Lincoln_TP3,0.26226
Movalley_TP6,Lincoln_TP6,0.01506
Movalley_TP6,Lincoln_TP5,0.02927
Movalley_TP6,Movalley_TP1,0.00096
Movalley_TP6,Movalley_TP2,0.00276
Movalley_TP6,Movalley_TP4,0.06044
Movalley_TP6,Movalley_TP3,0.00073
Movalley_TP6,Movalley_TP6,0.32922
Movalley_TP6,Movalley_TP5,0.08059
Movalley_TP6,Ames_TP1,0.00824
Movalley_TP6,Ames_TP2,0.00488
Movalley_TP6,Ames_TP4,0.00874
Movalley_TP6,Ames_TP3,0.09531
Movalley_TP6,Ames_TP6,0.00307
Movalley_TP6,Ames_TP5,0.00673
Movalley_TP5,Scottsbluff_TP1,0.01073
Movalley_TP5,Scottsbluff_TP2,0.00348
Movalley_TP5,Scottsbluff_TP4,0.00861
Movalley_TP5,Scottsbluff_TP3,0.0047
Movalley_TP5,Scottsbluff_TP6,0.01825
Movalley_TP5,Scottsbluff_TP5,0.01767
Movalley_TP5,Crawfordsville_TP1,0.03145
Movalley_TP5,Crawfordsville_TP2,0.06506
Movalley_TP5,Crawfordsville_TP4,0.06752
Movalley_TP5,Crawfordsville_TP3,0.07932
Movalley_TP5,Crawfordsville_TP6,0.00696
Movalley_TP5,Crawfordsville_TP5,0.00018
Movalley_TP5,Lincoln_TP1,0.19199
Movalley_TP5,Lincoln_TP2,0.26014
Movalley_TP5,Lincoln_TP4,0.09677
Movalley_TP5,Lincoln_TP3,0.03994
Movalley_TP5,Lincoln_TP6,0.19755
Movalley_TP5,Lincoln_TP5,0.18852
Movalley_TP5,Movalley_TP1,0.10206
Movalley_TP5,Movalley_TP2,0.14052
Movalley_TP5,Movalley_TP4,0.22797
Movalley_TP5,Movalley_TP3,0.42384
Movalley_TP5,Movalley_TP6,0.04325
Movalley_TP5,Movalley_TP5,0.28436
Movalley_TP5,Ames_TP1,0.00198
Movalley_TP5,Ames_TP2,0.06112
Movalley_TP5,Ames_TP4,0.26425
Movalley_TP5,Ames_TP3,0.18796
Movalley_TP5,Ames_TP6,0.02342
Movalley_TP5,Ames_TP5,0.09402
Ames_TP1,Scottsbluff_TP1,0.00184
Ames_TP1,Scottsbluff_TP2,0.00049
Ames_TP1,Scottsbluff_TP4,0.00033
Ames_TP1,Scottsbluff_TP3,0.0005
Ames_TP1,Scottsbluff_TP6,0.01628
Ames_TP1,Scottsbluff_TP5,0.00317
Ames_TP1,Crawfordsville_TP1,0.08104
Ames_TP1,Crawfordsville_TP2,0.05078
Ames_TP1,Crawfordsville_TP4,0.00509
Ames_TP1,Crawfordsville_TP3,0.0784
Ames_TP1,Crawfordsville_TP6,0.09783
Ames_TP1,Crawfordsville_TP5,0.01653
Ames_TP1,Lincoln_TP1,0.19239
Ames_TP1,Lincoln_TP2,0.13497
Ames_TP1,Lincoln_TP4,0.24352
Ames_TP1,Lincoln_TP3,0.19403
Ames_TP1,Lincoln_TP6,0.04989
Ames_TP1,Lincoln_TP5,0.06762
Ames_TP1,Movalley_TP1,0.04282
Ames_TP1,Movalley_TP2,0.1108
Ames_TP1,Movalley_TP4,0.03097
Ames_TP1,Movalley_TP3,0.09851
Ames_TP1,Movalley_TP6,0.02462
Ames_TP1,Movalley_TP5,0.00097
Ames_TP1,Ames_TP1,0.34027
Ames_TP1,Ames_TP2,0.18602
Ames_TP1,Ames_TP4,0.15706
Ames_TP1,Ames_TP3,0.31844
Ames_TP1,Ames_TP6,0.00337
Ames_TP1,Ames_TP5,0.03592
Ames_TP2,Scottsbluff_TP1,0.00844
Ames_TP2,Scottsbluff_TP2,0.00628
Ames_TP2,Scottsbluff_TP4,0.01634
Ames_TP2,Scottsbluff_TP3,0.00629
Ames_TP2,Scottsbluff_TP6,0.04116
Ames_TP2,Scottsbluff_TP5,0.02302
Ames_TP2,Crawfordsville_TP1,0.12657
Ames_TP2,Crawfordsville_TP2,0.11495
Ames_TP2,Crawfordsville_TP4,0.00593
Ames_TP2,Crawfordsville_TP3,0.14978
Ames_TP2,Crawfordsville_TP6,0.07877
Ames_TP2,Crawfordsville_TP5,0.00874
Ames_TP2,Lincoln_TP1,0.26306
Ames_TP2,Lincoln_TP2,0.20454
Ames_TP2,Lincoln_TP4,0.22444
Ames_TP2,Lincoln_TP3,0.16835
Ames_TP2,Lincoln_TP6,0.08316
Ames_TP2,Lincoln_TP5,0.1048
Ames_TP2,Movalley_TP1,0.1166
Ames_TP2,Movalley_TP2,0.21585
Ames_TP2,Movalley_TP4,0.12317
Ames_TP2,Movalley_TP3,0.22678
Ames_TP2,Movalley_TP6,0.00937
Ames_TP2,Movalley_TP5,0.06122
Ames_TP2,Ames_TP1,0.04817
Ames_TP2,Ames_TP2,0.3598
Ames_TP2,Ames_TP4,0.2573
Ames_TP2,Ames_TP3,0.36009
Ames_TP2,Ames_TP6,0.04337
Ames_TP2,Ames_TP5,0.09233
Ames_TP4,Scottsbluff_TP1,0.02151
Ames_TP4,Scottsbluff_TP2,0.0048
Ames_TP4,Scottsbluff_TP4,0.01408
Ames_TP4,Scottsbluff_TP3,0.008
Ames_TP4,Scottsbluff_TP6,0.03485
Ames_TP4,Scottsbluff_TP5,0.02358
Ames_TP4,Crawfordsville_TP1,0.11343
Ames_TP4,Crawfordsville_TP2,0.12467
Ames_TP4,Crawfordsville_TP4,0.08226
Ames_TP4,Crawfordsville_TP3,0.1756
Ames_TP4,Crawfordsville_TP6,0.03159
Ames_TP4,Crawfordsville_TP5,0.00063
Ames_TP4,Lincoln_TP1,0.23308
Ames_TP4,Lincoln_TP2,0.2865
Ames_TP4,Lincoln_TP4,0.17449
Ames_TP4,Lincoln_TP3,0.08719
Ames_TP4,Lincoln_TP6,0.19361
Ames_TP4,Lincoln_TP5,0.1987
Ames_TP4,Movalley_TP1,0.12984
Ames_TP4,Movalley_TP2,0.20208
Ames_TP4,Movalley_TP4,0.21646
Ames_TP4,Movalley_TP3,0.40117
Ames_TP4,Movalley_TP6,0.00202
Ames_TP4,Movalley_TP5,0.14089
Ames_TP4,Ames_TP1,0.01004
Ames_TP4,Ames_TP2,0.11396
Ames_TP4,Ames_TP4,0.45687
Ames_TP4,Ames_TP3,0.30873
Ames_TP4,Ames_TP6,0.04732
Ames_TP4,Ames_TP5,0.15582
Ames_TP3,Scottsbluff_TP1,0.01224
Ames_TP3,Scottsbluff_TP2,0.00267
Ames_TP3,Scottsbluff_TP4,0.02056
Ames_TP3,Scottsbluff_TP3,0.00701
Ames_TP3,Scottsbluff_TP6,0.0412
Ames_TP3,Scottsbluff_TP5,0.02593
Ames_TP3,Crawfordsville_TP1,0.11435
Ames_TP3,Crawfordsville_TP2,0.11557
Ames_TP3,Crawfordsville_TP4,0.02317
Ames_TP3,Crawfordsville_TP3,0.1671
Ames_TP3,Crawfordsville_TP6,0.06761
Ames_TP3,Crawfordsville_TP5,0.01221
Ames_TP3,Lincoln_TP1,0.26862
Ames_TP3,Lincoln_TP2,0.26642
Ames_TP3,Lincoln_TP4,0.28367
Ames_TP3,Lincoln_TP3,0.18526
Ames_TP3,Lincoln_TP6,0.16931
Ames_TP3,Lincoln_TP5,0.1949
Ames_TP3,Movalley_TP1,0.12719
Ames_TP3,Movalley_TP2,0.22446
Ames_TP3,Movalley_TP4,0.15809
Ames_TP3,Movalley_TP3,0.31155
Ames_TP3,Movalley_TP6,0.02751
Ames_TP3,Movalley_TP5,0.05804
Ames_TP3,Ames_TP1,0.03156
Ames_TP3,Ames_TP2,0.18912
Ames_TP3,Ames_TP4,0.29231
Ames_TP3,Ames_TP3,0.48702
Ames_TP3,Ames_TP6,0.05094
Ames_TP3,Ames_TP5,0.10943
Ames_TP6,Scottsbluff_TP1,0.00799
Ames_TP6,Scottsbluff_TP2,0.01668
Ames_TP6,Scottsbluff_TP4,0.01286
Ames_TP6,Scottsbluff_TP3,0.01777
Ames_TP6,Scottsbluff_TP6,0.03626
Ames_TP6,Scottsbluff_TP5,0.03283
Ames_TP6,Crawfordsville_TP1,0.10203
Ames_TP6,Crawfordsville_TP2,0.0706
Ames_TP6,Crawfordsville_TP4,0.10679
Ames_TP6,Crawfordsville_TP3,0.07058
Ames_TP6,Crawfordsville_TP6,0.04511
Ames_TP6,Crawfordsville_TP5,0.01551
Ames_TP6,Lincoln_TP1,0.14176
Ames_TP6,Lincoln_TP2,0.0959
Ames_TP6,Lincoln_TP4,0.03743
Ames_TP6,Lincoln_TP3,0.01944
Ames_TP6,Lincoln_TP6,0.02844
Ames_TP6,Lincoln_TP5,0.04486
Ames_TP6,Movalley_TP1,0.09622
Ames_TP6,Movalley_TP2,0.18665
Ames_TP6,Movalley_TP4,0.15646
Ames_TP6,Movalley_TP3,0.27441
Ames_TP6,Movalley_TP6,0.01
Ames_TP6,Movalley_TP5,0.04572
Ames_TP6,Ames_TP1,0.00186
Ames_TP6,Ames_TP2,0.0663
Ames_TP6,Ames_TP4,0.22831
Ames_TP6,Ames_TP3,0.19658
Ames_TP6,Ames_TP6,0.34183
Ames_TP6,Ames_TP5,0.18896
Ames_TP5,Scottsbluff_TP1,0.0258
Ames_TP5,Scottsbluff_TP2,0.01224
Ames_TP5,Scottsbluff_TP4,0.01204
Ames_TP5,Scottsbluff_TP3,0.01271
Ames_TP5,Scottsbluff_TP6,0.04731
Ames_TP5,Scottsbluff_TP5,0.02749
Ames_TP5,Crawfordsville_TP1,0.14858
Ames_TP5,Crawfordsville_TP2,0.09578
Ames_TP5,Crawfordsville_TP4,0.13115
Ames_TP5,Crawfordsville_TP3,0.13701
Ames_TP5,Crawfordsville_TP6,0.00497
Ames_TP5,Crawfordsville_TP5,0.01452
Ames_TP5,Lincoln_TP1,0.16246
Ames_TP5,Lincoln_TP2,0.20824
Ames_TP5,Lincoln_TP4,0.07158
Ames_TP5,Lincoln_TP3,0.01426
Ames_TP5,Lincoln_TP6,0.0939
Ames_TP5,Lincoln_TP5,0.09923
Ames_TP5,Movalley_TP1,0.12343
Ames_TP5,Movalley_TP2,0.20543
Ames_TP5,Movalley_TP4,0.17261
Ames_TP5,Movalley_TP3,0.32815
Ames_TP5,Movalley_TP6,0.00904
Ames_TP5,Movalley_TP5,0.08392
Ames_TP5,Ames_TP1,0.00365
Ames_TP5,Ames_TP2,0.06612
Ames_TP5,Ames_TP4,0.33105
Ames_TP5,Ames_TP3,0.20576
Ames_TP5,Ames_TP6,0.11739
Ames_TP5,Ames_TP5,0.3891
