signalname,R2,location
RedEdge_mean_TP1,4.218882913037398e-05,Scottsbluff
DeepBlue_mean_TP1,0.026992770773913752,Scottsbluff
Nir_mean_TP1,0.007086015696161517,Scottsbluff
GRVI_median_TP1,0.001266611841868684,Scottsbluff
NGRDI_median_TP1,0.001266611841868684,Scottsbluff
NDVI_median_TP1,0.006922360708617874,Scottsbluff
GNDVI_median_TP1,0.009123268859238502,Scottsbluff
SAVI_median_TP1,0.006922673293423895,Scottsbluff
Red_median_TP1,0.0038022769828437468,Scottsbluff
Green_median_TP1,0.005304148124019184,Scottsbluff
Blue_median_TP1,0.0039406426156617545,Scottsbluff
GLI_median_TP1,0.0008782527751803442,Scottsbluff
NDRE_median_TP1,0.010177339288332985,Scottsbluff
RedEdge_median_TP1,4.216606328481048e-05,Scottsbluff
DeepBlue_median_TP1,0.031383194958279424,Scottsbluff
Nir_median_TP1,0.006943644474252145,Scottsbluff
GRVI_sum_TP1,0.00036037594199712014,Scottsbluff
NGRDI_sum_TP1,0.00036037594199712014,Scottsbluff
NDVI_sum_TP1,0.006115186778259306,Scottsbluff
GNDVI_sum_TP1,0.007966597251980356,Scottsbluff
SAVI_sum_TP1,0.006115309053130614,Scottsbluff
Red_sum_TP1,0.0005299639492938172,Scottsbluff
Green_sum_TP1,0.0002920501813666668,Scottsbluff
Blue_sum_TP1,0.00012574999851176823,Scottsbluff
GLI_sum_TP1,0.00046188081679436035,Scottsbluff
NDRE_sum_TP1,0.011313039412645746,Scottsbluff
RedEdge_sum_TP1,0.0010987649028230489,Scottsbluff
DeepBlue_sum_TP1,0.005206038810691265,Scottsbluff
Nir_sum_TP1,0.00486013012491674,Scottsbluff
GRVI_mean_TP5,0.03939457907765731,Scottsbluff
NGRDI_mean_TP5,0.03939457907765731,Scottsbluff
NDVI_mean_TP5,0.061514738966832586,Scottsbluff
GNDVI_mean_TP5,0.15224374519918593,Scottsbluff
SAVI_mean_TP5,0.061502400842468864,Scottsbluff
Red_mean_TP5,0.07192734115382862,Scottsbluff
Green_mean_TP5,0.1543962868095814,Scottsbluff
Blue_mean_TP5,0.03674067040892666,Scottsbluff
GLI_mean_TP5,0.1053813276927966,Scottsbluff
NDRE_mean_TP5,0.1844956235441262,Scottsbluff
RedEdge_mean_TP5,0.09642384581949281,Scottsbluff
DeepBlue_mean_TP5,0.02633671043629783,Scottsbluff
Nir_mean_TP5,0.0011404560166929816,Scottsbluff
GRVI_median_TP5,0.072414932210655,Scottsbluff
NGRDI_median_TP5,0.072414932210655,Scottsbluff
NDVI_median_TP5,0.058595555141493436,Scottsbluff
GNDVI_median_TP5,0.15603318002844707,Scottsbluff
SAVI_median_TP5,0.058592387208070196,Scottsbluff
Red_median_TP5,0.052796101258742865,Scottsbluff
Green_median_TP5,0.1594753253184743,Scottsbluff
Blue_median_TP5,0.022143293025868527,Scottsbluff
GLI_median_TP5,0.1508459188691216,Scottsbluff
NDRE_median_TP5,0.19239735397186075,Scottsbluff
RedEdge_median_TP5,0.10295545514949639,Scottsbluff
DeepBlue_median_TP5,0.013709340679458986,Scottsbluff
Nir_median_TP5,0.0018596598884954422,Scottsbluff
GRVI_sum_TP5,0.045450034967307026,Scottsbluff
NGRDI_sum_TP5,0.045450034967307026,Scottsbluff
NDVI_sum_TP5,0.0051413590499548014,Scottsbluff
GNDVI_sum_TP5,0.03163472870509481,Scottsbluff
SAVI_sum_TP5,0.005141197122410859,Scottsbluff
Red_sum_TP5,0.06070671940132904,Scottsbluff
Green_sum_TP5,0.12267928357085486,Scottsbluff
Blue_sum_TP5,0.0256453608305509,Scottsbluff
GLI_sum_TP5,0.0931224226359331,Scottsbluff
NDRE_sum_TP5,0.14385360286945362,Scottsbluff
RedEdge_sum_TP5,0.07090802494412608,Scottsbluff
DeepBlue_sum_TP5,0.015367221816545337,Scottsbluff
Nir_sum_TP5,0.0004070889979474434,Scottsbluff
GRVI_mean_TP3,0.0008549201123110955,Scottsbluff
NGRDI_mean_TP3,0.0008549201123110955,Scottsbluff
NDVI_mean_TP3,0.03092944824425438,Scottsbluff
GNDVI_mean_TP3,0.08143542618710681,Scottsbluff
SAVI_mean_TP3,0.03092447943886739,Scottsbluff
Red_mean_TP3,0.04501206349737216,Scottsbluff
Green_mean_TP3,0.12307536886673617,Scottsbluff
Blue_mean_TP3,0.032240707626197344,Scottsbluff
GLI_mean_TP3,0.03041335780166732,Scottsbluff
NDRE_mean_TP3,0.12638460039828248,Scottsbluff
RedEdge_mean_TP3,0.0570821275705754,Scottsbluff
DeepBlue_mean_TP3,0.02005532048808139,Scottsbluff
Nir_mean_TP3,0.005370589963086151,Scottsbluff
GRVI_median_TP3,0.0031571661149085166,Scottsbluff
