signalname,R2,location
NGRDI_mean_TP2,0.00864699436741025,Ames
NGRDI_mean_TP2,0.161187836824825,Movalley
NGRDI_mean_TP2,0.0021027553811489,Crawfordsville
NGRDI_mean_TP3,0.000301913302043398,Ames
NGRDI_mean_TP3,0.115603723389907,Movalley
NGRDI_mean_TP3,0.0109108758511386,Crawfordsville
NGRDI_mean_TP4,0.00331792137816657,Ames
NGRDI_mean_TP4,0.0481170363852835,Movalley
NGRDI_mean_TP4,0.00502248693060581,Crawfordsville
NGRDI_mean_TP5,8.7695125254748E-05,Ames
NGRDI_mean_TP5,0.0589742798591065,Movalley
NGRDI_mean_TP5,0.00694461859982925,Crawfordsville
NGRDI_mean_TP6,0.000109179283005883,Ames
NGRDI_mean_TP6,0.000475598652122127,Movalley
NGRDI_mean_TP6,0.000384167002601744,Crawfordsville
NGRDI_median_TP1,0.138767633535259,Ames
NGRDI_median_TP1,0.280234470020508,Movalley
NGRDI_median_TP1,0.000166695609116978,Crawfordsville
NGRDI_median_TP2,0.0249432906953458,Ames
NGRDI_median_TP2,0.118110171145439,Movalley
NGRDI_median_TP2,0.00133957627985392,Crawfordsville
NGRDI_median_TP3,0.000197869049625039,Ames
NGRDI_median_TP3,0.0694712674950513,Movalley
NGRDI_median_TP3,0.00451685012854752,Crawfordsville
NGRDI_median_TP4,0.000865478893107182,Ames
NGRDI_median_TP4,0.0377940399716286,Movalley
NGRDI_median_TP4,0.00545173020631362,Crawfordsville
NGRDI_median_TP5,0.000189813511355108,Ames
NGRDI_median_TP5,0.0432088018452741,Movalley
NGRDI_median_TP5,0.00789510262170916,Crawfordsville
NGRDI_median_TP6,7.36038053386261E-05,Ames
NGRDI_median_TP6,0.00406951749970217,Movalley
NGRDI_median_TP6,2.10204128200678E-05,Crawfordsville
NGRDI_sum_TP1,0.102968914844487,Ames
NGRDI_sum_TP1,0.356638585524564,Movalley
NGRDI_sum_TP1,0.00319074468052478,Crawfordsville
NGRDI_sum_TP2,0.00605607652530201,Ames
NGRDI_sum_TP2,0.159884932583868,Movalley
NGRDI_sum_TP2,0.00324941322840452,Crawfordsville
NGRDI_sum_TP3,0.00112994824433539,Ames
NGRDI_sum_TP3,0.110502675657053,Movalley
NGRDI_sum_TP3,0.0128846376213534,Crawfordsville
NGRDI_sum_TP4,0.00478772291034992,Ames
NGRDI_sum_TP4,0.0483992776464362,Movalley
NGRDI_sum_TP4,0.00460488577330079,Crawfordsville
NGRDI_sum_TP5,2.50931557789729E-05,Ames
NGRDI_sum_TP5,0.0591493269644025,Movalley
NGRDI_sum_TP5,0.00947644063719279,Crawfordsville
NGRDI_sum_TP6,0.000142364259980088,Ames
NGRDI_sum_TP6,0.000379490103494707,Movalley
NGRDI_sum_TP6,5.98802117011689E-05,Crawfordsville
Nir_mean_TP1,0.32326392736642,Ames
Nir_mean_TP1,0.215948309590329,Movalley
Nir_mean_TP1,0.0251302164874884,Crawfordsville
Nir_mean_TP2,0.229639803402168,Ames
Nir_mean_TP2,0.0496488798730146,Movalley
Nir_mean_TP2,0.0123100393583266,Crawfordsville
Nir_mean_TP3,0.0888424073729838,Ames
Nir_mean_TP3,0.0214140008848107,Movalley
Nir_mean_TP3,0.000698673784699288,Crawfordsville
Nir_mean_TP4,0.0188430365387272,Ames
Nir_mean_TP4,0.0202756450823161,Movalley
Nir_mean_TP4,2.9835061487521E-07,Crawfordsville
Nir_mean_TP5,0.0047316770345341,Ames
Nir_mean_TP5,0.0156544429177909,Movalley
Nir_mean_TP5,0.00396573744316409,Crawfordsville
Nir_mean_TP6,0.00235703436404632,Ames
Nir_mean_TP6,0.0295802971945877,Movalley
Nir_mean_TP6,0.00620079844828405,Crawfordsville
Nir_median_TP1,0.326205252491649,Ames
Nir_median_TP1,0.206977391346736,Movalley
Nir_median_TP1,0.0227464783467544,Crawfordsville
Nir_median_TP2,0.232744290631155,Ames
Nir_median_TP2,0.060466351029386,Movalley
Nir_median_TP2,0.00910605705935648,Crawfordsville
Nir_median_TP3,0.0885538352432583,Ames
Nir_median_TP3,0.012505760049474,Movalley
Nir_median_TP3,0.00240809081301485,Crawfordsville
Nir_median_TP4,0.0176763584909436,Ames
Nir_median_TP4,0.0281231734186203,Movalley
Nir_median_TP4,5.78901024383753E-05,Crawfordsville
Nir_median_TP5,0.0049601324711017,Ames
Nir_median_TP5,0.0151640314622467,Movalley
Nir_median_TP5,0.00662482063276524,Crawfordsville
Nir_median_TP6,0.00289041996666329,Ames
Nir_median_TP6,0.026954921841179,Movalley
Nir_median_TP6,0.00619466103958361,Crawfordsville
Nir_sum_TP1,0.241461969926305,Ames
Nir_sum_TP1,0.20460494867773,Movalley
Nir_sum_TP1,0.00997537699693396,Crawfordsville
Nir_sum_TP2,0.162947636387027,Ames
Nir_sum_TP2,0.0504770540475217,Movalley
Nir_sum_TP2,0.0040403789330298,Crawfordsville
Nir_sum_TP3,0.0398812581404633,Ames
Nir_sum_TP3,0.0134072140159271,Movalley
Nir_sum_TP3,0.00214996066987005,Crawfordsville
Nir_sum_TP4,0.0099023134711395,Ames
Nir_sum_TP4,0.0187118998473773,Movalley
Nir_sum_TP4,0.00017540567712303,Crawfordsville
Nir_sum_TP5,0.00285606257054042,Ames
Nir_sum_TP5,0.0143334764195862,Movalley
Nir_sum_TP5,0.00585115614529786,Crawfordsville
Nir_sum_TP6,0.00130828477840483,Ames
Nir_sum_TP6,0.0280057845807759,Movalley
Nir_sum_TP6,0.00513109247645729,Crawfordsville
Red_mean_TP1,0.00829623050124735,Ames
Red_mean_TP1,0.172488876764271,Movalley
Red_mean_TP1,0.00789847643765414,Crawfordsville
Red_mean_TP2,0.0110982140892394,Ames
Red_mean_TP2,0.0649279912456733,Movalley
Red_mean_TP2,0.0101697442712629,Crawfordsville
Red_mean_TP3,0.018963193706487,Ames
Red_mean_TP3,0.0207841166256841,Movalley
Red_mean_TP3,0.00733024877918571,Crawfordsville
Red_mean_TP4,0.0194531540476065,Ames
Red_mean_TP4,0.0166555861592172,Movalley
Red_mean_TP4,0.018521681306845,Crawfordsville
Red_mean_TP5,0.00366610149002176,Ames
Red_mean_TP5,0.00974529767973335,Movalley
Red_mean_TP5,0.000766295611081442,Crawfordsville
Red_mean_TP6,0.00203148396331487,Ames
Red_mean_TP6,0.0227196848796087,Movalley
Red_mean_TP6,0.00732627462371186,Crawfordsville
Red_median_TP1,0.00632131007889172,Ames
Red_median_TP1,0.109499729782326,Movalley
Red_median_TP1,0.00756707806944376,Crawfordsville
Red_median_TP2,0.0160378306637217,Ames
Red_median_TP2,0.0451811190044592,Movalley
Red_median_TP2,0.0107529005941396,Crawfordsville
Red_median_TP3,0.0239523221947585,Ames
Red_median_TP3,0.0252117228153172,Movalley
Red_median_TP3,0.003307253755423,Crawfordsville
Red_median_TP4,0.0220988991933791,Ames
Red_median_TP4,0.00727746219217215,Movalley
Red_median_TP4,0.0148770982204607,Crawfordsville
Red_median_TP5,0.00523426212475876,Ames
Red_median_TP5,0.00983285766961674,Movalley
Red_median_TP5,0.00212385060356202,Crawfordsville
Red_median_TP6,0.00332350286626229,Ames
Red_median_TP6,0.0207950769767016,Movalley
Red_median_TP6,0.00693563521413015,Crawfordsville
Red_sum_TP1,0.0118794638961674,Ames
Red_sum_TP1,0.170535209632022,Movalley
Red_sum_TP1,0.00491911070467489,Crawfordsville
Red_sum_TP2,0.00572482326286367,Ames
Red_sum_TP2,0.0638347142543601,Movalley
Red_sum_TP2,0.0070466823839033,Crawfordsville
Red_sum_TP3,0.01360914063463,Ames
Red_sum_TP3,0.028409958509405,Movalley
Red_sum_TP3,0.00319099302428633,Crawfordsville
Red_sum_TP4,0.0148056146073557,Ames
Red_sum_TP4,0.0175880607286393,Movalley
Red_sum_TP4,0.0130410240800446,Crawfordsville
Red_sum_TP5,0.00231300839879929,Ames
Red_sum_TP5,0.0092940411105043,Movalley
