signalname,R2,location
GRVI_median_TP5,0.0567688452929972,Ames
NGRDI_median_TP5,0.0567688452929972,Ames
NDVI_median_TP5,0.13414778054252274,Ames
GNDVI_median_TP5,0.17838269655847816,Ames
SAVI_median_TP5,0.1341608983727999,Ames
NDRE_median_TP5,0.13414393937088395,Ames
RedEdge_median_TP5,0.053618798189492556,Ames
DeepBlue_median_TP5,0.006477550551915671,Ames
Nir_median_TP5,0.12557208368476677,Ames
Red_sum_TP5,0.07200974231197493,Ames
Green_sum_TP5,0.014591582901293894,Ames
Blue_sum_TP5,0.03813679766385482,Ames
GLI_sum_TP5,0.03240329982415038,Ames
GRVI_sum_TP5,0.045362644199175094,Ames
NGRDI_sum_TP5,0.045362644199175094,Ames
NDVI_sum_TP5,0.11344836354663589,Ames
GNDVI_sum_TP5,0.13575696876778004,Ames
SAVI_sum_TP5,0.11346322156302091,Ames
NDRE_sum_TP5,0.12295600703112926,Ames
RedEdge_sum_TP5,0.050185904933882246,Ames
DeepBlue_sum_TP5,0.009038926018456723,Ames
Nir_sum_TP5,0.12144223157648826,Ames
Red_mean_TP1,0.012029895633897288,Scottsbluff
Green_mean_TP1,0.01314531073759374,Scottsbluff
Blue_mean_TP1,0.004394352224890565,Scottsbluff
GLI_mean_TP1,0.0010458800053135835,Scottsbluff
GRVI_mean_TP1,0.006304888197228709,Scottsbluff
NGRDI_mean_TP1,0.006304888197228709,Scottsbluff
NDVI_mean_TP1,0.0162770218132052,Scottsbluff
GNDVI_mean_TP1,0.02084389500761563,Scottsbluff
SAVI_mean_TP1,0.016276855417007415,Scottsbluff
NDRE_mean_TP1,0.039385464609784926,Scottsbluff
RedEdge_mean_TP1,0.003420585923051009,Scottsbluff
DeepBlue_mean_TP1,0.0014707801673552762,Scottsbluff
Nir_mean_TP1,0.007710309280386825,Scottsbluff
Red_median_TP1,0.013148952987145988,Scottsbluff
Green_median_TP1,0.016715044030195036,Scottsbluff
Blue_median_TP1,0.006207668255979313,Scottsbluff
GLI_median_TP1,0.0011153773673079949,Scottsbluff
GRVI_median_TP1,0.005488692819179007,Scottsbluff
NGRDI_median_TP1,0.005488692819179007,Scottsbluff
NDVI_median_TP1,0.015498183711477613,Scottsbluff
GNDVI_median_TP1,0.018701370744971052,Scottsbluff
SAVI_median_TP1,0.015499248414610074,Scottsbluff
NDRE_median_TP1,0.03620529796697624,Scottsbluff
RedEdge_median_TP1,0.0036409356010893446,Scottsbluff
DeepBlue_median_TP1,0.002115087838304711,Scottsbluff
Nir_median_TP1,0.00788398877968134,Scottsbluff
Red_sum_TP1,0.005647843674146276,Scottsbluff
Green_sum_TP1,0.0039188144441831795,Scottsbluff
Blue_sum_TP1,0.0005268094873351036,Scottsbluff
GLI_sum_TP1,0.0016675782361140377,Scottsbluff
GRVI_sum_TP1,0.004802092463138463,Scottsbluff
NGRDI_sum_TP1,0.004802092463138463,Scottsbluff
NDVI_sum_TP1,0.021237183135008292,Scottsbluff
GNDVI_sum_TP1,0.028700010677142652,Scottsbluff
SAVI_sum_TP1,0.021237007509134834,Scottsbluff
NDRE_sum_TP1,0.04568164246091365,Scottsbluff
RedEdge_sum_TP1,0.0002322956886531144,Scottsbluff
DeepBlue_sum_TP1,0.00014643626976884055,Scottsbluff
Nir_sum_TP1,0.016366082664298863,Scottsbluff
Red_mean_TP2,0.0004848965960965976,Scottsbluff
Green_mean_TP2,0.009562963457834634,Scottsbluff
Blue_mean_TP2,0.004590781430729473,Scottsbluff
GLI_mean_TP2,0.0062290192543542995,Scottsbluff
GRVI_mean_TP2,0.005425040394908619,Scottsbluff
NGRDI_mean_TP2,0.005425040394908619,Scottsbluff
NDVI_mean_TP2,0.0011674423322544287,Scottsbluff
GNDVI_mean_TP2,0.009072776500444161,Scottsbluff
SAVI_mean_TP2,0.0011673749345928292,Scottsbluff
NDRE_mean_TP2,0.016882830625673684,Scottsbluff
RedEdge_mean_TP2,0.0054122404296475775,Scottsbluff
DeepBlue_mean_TP2,0.008036488135149419,Scottsbluff
