file,RedMean,RedMedian,RedSum,GreenMean,GreenMedian,GreenSum,BlueMean,BlueMedian,BlueSum,GLIMean,GLIMedian,GLIsum,NGRDIMean,NGRDIMedian,NGRDISum
CrawfordsvilleV2-TP2-4351_3_14,90.38012756949865,92.0,25703566,117.02237388974451,122.0,33280461,79.22535285554548,81.0,22531215,0.16805575415856844,0.16252390057361377,47794.04814817191,,0.19254658385093168,
CrawfordsvilleV2-TP2-4351_3_15,86.19387033813368,84.0,24509658,115.23736526524942,118.0,32768321,74.51400186386735,75.0,21188429,0.1835317393912979,0.18146718146718147,52188.167754612514,,0.2,
CrawfordsvilleV2-TP2-4351_3_16,78.27318548741668,77.0,22253458,107.11744429398006,109.0,30454025,68.62267986845113,68.0,19509771,0.1892156983056095,0.18660287081339713,53794.969106776305,,0.18552036199095023,
CrawfordsvilleV2-TP2-4351_3_17,76.54547724818595,74.0,21762415,102.09484114003524,103.0,29026278,66.77523944187094,65.0,18984668,0.17759091276913166,0.17647058823529413,50490.339636653516,,0.17419354838709677,
CrawfordsvilleV2-TP2-4351_3_18,76.86573422637474,74.0,21850776,105.50647267405864,107.0,29992536,66.7201623796927,66.0,18966674,0.19451945243206362,0.19322033898305085,55296.43378176759,,0.19387755102040816,
CrawfordsvilleV2-TP2-4351_3_19,60.35337094856516,57.0,17157377,88.22293356596619,87.0,25080192,51.841009983045005,49.0,14737466,0.22085727915810444,0.22264150943396227,62785.74903362425,,0.19834710743801653,
CrawfordsvilleV2-TP2-4351_3_20,69.41082688247712,67.0,19726557,100.36996129486278,102.0,28525143,62.018184377199155,60.0,17625568,0.21853651718233316,0.21428571428571427,62108.078183219084,,0.21393034825870647,
CrawfordsvilleV2-TP2-4351_4_13,87.80220660576248,87.0,24988508,113.10844342937456,118.0,32190663,74.46527406886858,75.0,21192817,0.17260981020075564,0.16838487972508592,49124.75198313505,,0.19831223628691982,
CrawfordsvilleV2-TP2-4351_4_14,85.35390767198184,86.0,24291210,116.25036016219597,123.0,33084155,74.45096172090769,76.0,21188297,0.19199167120296073,0.1902834008097166,54639.677674335406,,0.22388059701492538,
CrawfordsvilleV2-TP2-4351_4_15,80.75634037917523,80.0,22980428,112.31648305308101,116.0,31961340,71.20544339606066,71.0,20262577,0.19555864336995296,0.1956989247311828,55649.14535057067,,0.20675105485232068,
CrawfordsvilleV2-TP2-4351_4_16,71.06156473821456,70.0,20220284,96.84600732394762,97.0,27557144,62.20621621811588,60.0,17700530,0.18570256184769007,0.18566775244299674,52840.92116351282,,0.17408906882591094,
CrawfordsvilleV2-TP2-4351_4_17,80.79471525427303,77.0,22987470,105.63086212774633,107.0,30053776,69.75695652632356,69.0,19847040,0.17620725682327426,0.17355371900826447,50133.96008958753,,0.18828451882845187,
CrawfordsvilleV2-TP2-4351_4_18,53.92411710739531,51.0,15340926,81.70546344172575,79.0,23244469,47.793086600279096,43.0,13596703,0.237307496892877,0.23383084577114427,67511.84709855147,,0.21568627450980393,
CrawfordsvilleV2-TP2-4351_4_19,53.32258189258168,51.0,15168035,79.97896350252059,79.0,22750656,47.32337287051164,44.0,13461512,0.22713554217452853,0.22666666666666666,64610.52205588204,,0.20634920634920634,
CrawfordsvilleV2-TP2-4351_4_20,69.25225165027238,67.0,19691670,101.41009400486026,103.0,28835656,65.26818992287592,64.0,18558814,0.21176904102401545,0.2073732718894009,60215.89150805572,,0.22580645161290322,
CrawfordsvilleV2-TP2-4351_5_13,71.48040575415287,69.0,20357834,97.17359718823187,97.0,27675332,60.053559829074835,57.0,17103434,0.1980823523492905,0.19365079365079366,56414.44819613498,,0.18,
CrawfordsvilleV2-TP2-4351_5_14,75.87923176854746,72.0,21611164,102.6337453038868,103.0,29231117,65.21852111934273,63.0,18574887,0.18971496306467275,0.18811881188118812,54032.718630449446,,0.19111111111111112,
CrawfordsvilleV2-TP2-4351_5_15,77.74953995701583,78.0,22139648,105.70946354071556,109.0,30101404,69.2824593687227,69.0,19728596,0.18088872138613843,0.18120805369127516,51509.148747031235,,0.18238993710691823,
CrawfordsvilleV2-TP2-4351_5_16,73.24973747519624,72.0,20856764,102.82476688851037,104.0,29277810,64.150561047992,62.0,18265910,0.20258571701781777,0.2,57683.244135068344,,0.2,
CrawfordsvilleV2-TP2-4351_5_17,71.52753659838714,68.0,20364748,102.0815139509399,102.0,29063832,63.18754741633651,61.0,17990253,0.20956880189456525,0.2079207920792079,59666.75272500546,,0.20971675845790716,
CrawfordsvilleV2-TP2-4351_5_18,54.33883261211644,49.0,15470483,81.87559359896595,78.0,23310309,44.14643629875239,39.0,12568667,0.2467829144113661,0.2483221476510067,70260.08286457357,,0.21348314606741572,
CrawfordsvilleV2-TP2-4351_5_19,74.66876855250909,73.0,21255585,103.47705548627334,107.0,29456296,64.94705706707884,65.0,18488154,0.20055926364914323,0.1989389920424403,57092.20278668336,,0.20192307692307693,
CrawfordsvilleV2-TP2-4351_5_20,63.58729511796638,63.0,18097898,92.8122867733605,94.0,26415769,56.40629622472463,54.0,16054078,0.21586885780320447,0.21518987341772153,61439.51496365904,,0.2,
CrawfordsvilleV2-TP2-4351_6_13,77.94826037529297,75.0,22215566,107.8021326016477,109.0,30724039,67.13999101766993,65.0,19135166,0.20672970978697613,0.2023121387283237,58918.79420812734,,0.21912350597609562,
CrawfordsvilleV2-TP2-4351_6_14,60.440861422301126,57.0,17226673,89.84992123276857,88.0,25608755,49.330846931937394,44.0,14060130,0.2413602832340711,0.24396782841823056,68791.78384652524,,0.2087912087912088,
CrawfordsvilleV2-TP2-4351_6_15,55.52594479472578,52.0,15825394,83.33926647930416,81.0,23752441,49.88060026174612,45.0,14216420,0.22685252821600457,0.22580645161290322,64655.01221431525,,0.2129032258064516,
CrawfordsvilleV2-TP2-4351_6_16,70.42101217303399,67.0,20062383,103.48423613158671,103.0,29481831,62.19679036266375,59.0,17719368,0.22798810881206968,0.22509225092250923,64951.988295688156,,0.22790697674418606,
CrawfordsvilleV2-TP2-4351_6_17,72.73167067940447,69.0,20723144,103.19722664832273,104.0,29403573,63.62749977187059,62.0,18129129,0.20917357848930968,0.20689655172413793,59598.991024645045,,0.2052401746724891,
CrawfordsvilleV2-TP2-4351_6_18,67.10991421671861,65.0,19119883,98.34529876730407,99.0,28018969,60.948600230253,59.0,17364500,0.21617493354217487,0.21303258145363407,61589.10326589979,,0.21030042918454936,
CrawfordsvilleV2-TP2-4351_6_19,77.33316134376503,77.0,22032295,106.02829754897316,110.0,30207568,71.12577000431729,71.0,20263803,0.17954680089132813,0.1794871794871795,51153.06312074028,,0.1889400921658986,
CrawfordsvilleV2-TP2-4351_6_20,67.57547020760407,67.0,19246913,93.960971978892,95.0,26762058,61.89575909079738,61.0,17629212,0.18590200761803072,0.18584070796460178,52948.79571177513,,0.18461538461538463,
CrawfordsvilleV2-TP2-4351_7_13,71.88763032610449,67.0,20505659,96.90915210029237,95.0,27642948,60.58138589147613,57.0,17280598,0.1975436761160184,0.1934156378600823,56348.54343738978,,0.19642857142857142,
CrawfordsvilleV2-TP2-4351_7_14,80.95032623825034,81.0,23088733,110.15223633603416,114.0,31417731,73.21716493526073,74.0,20883073,0.17880096113176505,0.17796610169491525,50997.78893496316,,0.18691588785046728,
CrawfordsvilleV2-TP2-4351_7_15,59.09398034828836,56.0,16851594,87.7725009292833,86.0,25029733,52.46938625221801,49.0,14962485,0.22961288338224903,0.22522522522522523,65477.787502582425,,0.21052631578947367,
CrawfordsvilleV2-TP2-4351_7_16,81.0338650797269,81.0,23107698,106.84605538625549,110.0,30468328,71.99807126500468,73.0,20531042,0.17109793023232409,0.16666666666666666,48790.45688297977,,0.1827956989247312,
CrawfordsvilleV2-TP2-4351_7_17,72.50227970988061,68.0,20672140,99.01950379484013,99.0,28232837,62.873595347988946,60.0,17926771,0.1934966925366408,0.19122257053291536,55170.55096281717,,0.19101123595505617,
CrawfordsvilleV2-TP2-4351_7_18,77.71515293919606,76.0,22160165,107.39165900977044,110.0,30622302,68.37192175236545,68.0,19495980,0.19347900996164857,0.19327731092436976,55169.76577452425,,0.19696969696969696,
CrawfordsvilleV2-TP2-4351_7_19,58.40483665587411,56.0,16649642,88.65070701188819,88.0,25271923,53.6298176256608,51.0,15288413,0.22810056754477445,0.23076923076923078,65025.31309169149,,0.21951219512195122,
CrawfordsvilleV2-TP2-4351_7_20,52.20477413379363,50.0,14880240,78.92132572727655,79.0,22495419,47.00520285156963,44.0,13398175,0.22390786677921848,0.2267818574514039,63821.802715281316,,0.20930232558139536,
CrawfordsvilleV2-TP2-4351_8_13,66.2965062304914,62.0,18924404,91.77308539819444,89.0,26196719,56.79670766611432,53.0,16212677,0.2008591115353961,0.19926873857404023,57335.43424689035,,0.18518518518518517,
CrawfordsvilleV2-TP2-4351_8_14,76.50796642470783,73.0,21839046,103.46639668170735,102.0,29534276,67.05859561110955,64.0,19141742,0.17868249793360277,0.18143459915611815,51004.561670151044,,0.184,
CrawfordsvilleV2-TP2-4351_8_15,81.889206187915,81.0,23370770,110.4665288459854,113.0,31526595,72.26779375952627,72.0,20624867,0.18102711211855094,0.1797979797979798,51664.232663073846,,0.1902439024390244,
CrawfordsvilleV2-TP2-4351_8_16,82.27931643458334,82.0,23481365,107.4055805120083,109.0,30652049,71.14610737737661,70.0,20304103,0.17010450636619467,0.1673469387755102,48545.44465382283,,0.1810344827586207,
CrawfordsvilleV2-TP2-4351_8_17,76.48125834568758,75.0,21822168,101.92602172244477,103.0,29082246,64.46388179176874,63.0,18393286,0.18307231232846458,0.18248175182481752,52235.47365974381,,0.16831683168316833,
CrawfordsvilleV2-TP2-4351_8_18,72.36907811957843,70.0,20648273,94.67619401441895,94.0,27012917,60.91782531131821,58.0,17381013,0.17305450345929693,0.17333333333333334,49375.73787250314,,0.16129032258064516,
CrawfordsvilleV2-TP2-4351_8_19,53.29536063143359,51.0,15206179,78.83472884736032,77.0,22493046,47.29517136958983,44.0,13494211,0.2216298560685806,0.21973094170403587,63235.20890363135,,0.2,
CrawfordsvilleV2-TP2-4351_8_20,65.35395409504976,64.0,18638817,94.24399539968724,96.0,26878199,60.019204201993,59.0,17117357,0.20356370920351988,0.20179372197309417,58055.96273742546,,0.2,
CrawfordsvilleV2-TP2-4351_9_13,74.09543564106873,71.0,21165213,106.51523903545623,107.0,30425865,65.29050089620792,63.0,18650101,0.2230103822569135,0.21663019693654267,63702.46967092282,,0.2289156626506024,
CrawfordsvilleV2-TP2-4351_9_14,74.23816092114983,73.0,21205611,103.40366121347276,104.0,29536532,63.662340754018125,62.0,18184702,0.2002392009011736,0.20168067226890757,57196.926063013925,,0.18627450980392157,
CrawfordsvilleV2-TP2-4351_9_15,80.08972159592197,78.0,22875867,109.4055064629518,111.0,31249276,70.6680507513269,69.0,20184774,0.1912575662834702,0.18787878787878787,54628.51614241503,,0.2,
CrawfordsvilleV2-TP2-4351_9_16,78.70624757062265,75.0,22475907,105.50887882703533,106.0,30129854,67.47037998088014,65.0,19267314,0.187654562744606,0.18466898954703834,53587.950519288905,,0.19491525423728814,
CrawfordsvilleV2-TP2-4351_9_17,85.38882896764252,82.0,24383634,111.96061072979408,113.0,31971472,72.01854601484801,70.0,20565616,0.18110709208150147,0.17738791423001948,51716.94121479356,,0.1901840490797546,
CrawfordsvilleV2-TP2-4351_9_18,79.04232168684403,78.0,22570614,107.33053990355488,110.0,30648343,66.11605282418903,66.0,18879505,0.19450428905959632,0.19313304721030042,55540.894245256786,,0.19230769230769232,
CrawfordsvilleV2-TP2-4351_9_19,59.5093966924203,56.0,16991480,89.21494014555591,87.0,25473185,53.32249952718842,49.0,15224960,0.224039884561187,0.2273972602739726,63969.21207921748,,0.2125984251968504,
CrawfordsvilleV2-TP2-4351_9_20,72.34328713842704,69.0,20645689,100.84000210242304,103.0,28778224,62.66086514708201,61.0,17882471,0.20975384059519442,0.20574162679425836,59860.59979825956,,0.21678321678321677,
CrawfordsvilleV2-TP2-4352_10_2,63.425984587520865,60.0,17860123,89.6320536950886,90.0,25239490,54.143240171881104,52.0,15246195,0.21526725881196543,0.21405750798722045,60617.107408861346,,0.20481927710843373,
CrawfordsvilleV2-TP2-4352_10_3,53.8462167020755,52.0,15156310,80.42228767133021,78.0,22636783,47.60545201332983,44.0,13399697,0.228300289427981,0.22842639593908629,64260.595666451525,,0.2079207920792079,
CrawfordsvilleV2-TP2-4352_10_4,39.924972660521796,36.0,11244629,62.05210478476374,57.0,17476603,36.182361420800724,32.0,10190545,0.23529675397907818,0.2413793103448276,66269.9189776835,,0.22448979591836735,
CrawfordsvilleV2-TP2-4352_10_5,52.22079895479785,51.0,14708928,79.56514762060299,79.0,22410956,51.302100345087126,49.0,14450160,0.2165158180142506,0.21465968586387435,60985.57742843794,,0.21739130434782608,
CrawfordsvilleV2-TP2-4352_10_6,52.41687909622171,49.0,14763843,75.33015458244279,72.0,21217642,47.27296546925038,43.0,13314998,0.20773789381659868,0.20701754385964913,58511.87064817082,,0.19101123595505617,
CrawfordsvilleV2-TP2-4352_10_7,53.99884956254971,54.0,15207804,78.15593753550733,78.0,22011213,47.55061924781275,45.0,13391776,0.2094037056701802,0.21212121212121213,58974.784435304195,,0.18181818181818182,
CrawfordsvilleV2-TP2-4352_10_8,64.76584320609493,62.0,18226015,86.39717284854343,87.0,24313374,56.42998216151293,55.0,15880187,0.1770881822744066,0.1779935275080906,49835.09372656986,,0.1743119266055046,
CrawfordsvilleV2-TP2-4352_10_9,52.16347440808603,49.0,14692938,78.20535660398124,76.0,22028181,45.593795598410914,41.0,12842450,0.22989485438764906,0.23076923076923078,64754.7135302235,,0.20987654320987653,
CrawfordsvilleV2-TP2-4352_11_2,50.46904521007508,47.0,14216373,76.545669808474,74.0,21561767,43.5595044109555,39.0,12270059,0.24537548963362804,0.24235294117647058,69118.59479744852,,0.21787709497206703,
CrawfordsvilleV2-TP2-4352_11_3,64.13065394466213,61.0,18053228,89.4131904357618,89.0,25170439,56.92153303470251,54.0,16023810,0.19928677789860447,0.19557195571955718,56100.622985902446,,0.18888888888888888,
CrawfordsvilleV2-TP2-4352_11_4,52.76108663781934,51.0,14863484,78.96050235523387,77.0,22244200,48.04030697908865,44.0,13533579,0.21372819783104782,0.22077922077922077,60210.01179557798,,0.20567375886524822,
CrawfordsvilleV2-TP2-4352_11_5,53.49405571194786,52.0,15069222,79.7548092112503,79.0,22466850,50.7282915452309,48.0,14290109,0.21356450879766511,0.21212121212121213,60160.90856379346,,0.20245398773006135,
CrawfordsvilleV2-TP2-4352_11_6,50.74098186077882,49.0,14294242,74.59713535195769,72.0,21014759,45.55816264953321,42.0,12834190,0.21442519900013995,0.2168284789644013,60405.722810329426,,0.2,
CrawfordsvilleV2-TP2-4352_11_7,51.73430706160044,49.0,14575365,74.65390171615171,71.0,21032617,45.46729373347294,42.0,12809728,0.21000744623746398,0.20930232558139536,59166.44786571192,,0.18446601941747573,
CrawfordsvilleV2-TP2-4352_11_8,67.60016726573899,66.0,18994971,95.24124701946688,97.0,26761838,60.05272785508381,59.0,16874216,0.20389153924495232,0.20088300220750552,57291.48361243915,,0.2017167381974249,
CrawfordsvilleV2-TP2-4352_11_9,66.44902129108698,65.0,18732112,94.81929181062922,95.0,26729748,56.34994785421884,54.0,15885163,0.21682654773189936,0.21673003802281368,61123.83745871789,,0.19327731092436976,
CrawfordsvilleV2-TP2-4352_12_2,68.66809172448566,65.0,19338720,97.25753659108179,98.0,27390251,59.14679752579662,57.0,16657276,0.22067712466101916,0.2167577413479053,62148.415909784184,,0.225531914893617,
CrawfordsvilleV2-TP2-4352_12_3,68.68035895651185,64.0,19339977,93.44822687983408,93.0,26314460,58.76943045661484,57.0,16549119,0.19501696214365508,0.19106699751861042,54915.60643788041,,0.1857707509881423,
CrawfordsvilleV2-TP2-4352_12_4,49.87368514443892,50.0,14053407,74.71499751579246,76.0,21053192,45.63965150117112,45.0,12860341,0.21987813952327695,0.21904761904761905,61957.26215486898,,0.2,
CrawfordsvilleV2-TP2-4352_12_5,39.83801673402822,37.0,11236711,64.86697865702332,60.0,18296380,34.288484719563215,30.0,9671410,0.270298235643741,0.2743362831858407,76240.3203456736,,0.23809523809523808,
CrawfordsvilleV2-TP2-4352_12_6,57.47259977736655,56.0,16211756,83.86078673274768,85.0,23655283,53.801820772977685,53.0,15176310,0.20339055291631697,0.20502092050209206,57372.00038552886,,0.2,
CrawfordsvilleV2-TP2-4352_12_7,61.05872260173208,60.0,17223994,89.19038317694061,91.0,25159626,56.021379777304325,55.0,15803015,0.21011358431510024,0.20851063829787234,59270.730885862315,,0.2,
CrawfordsvilleV2-TP2-4352_12_8,63.29156088220694,62.0,17849486,87.07288490178001,87.0,24556295,54.254613148003685,52.0,15300886,0.1975876724557213,0.19760479041916168,55723.675385962524,,0.17857142857142858,
CrawfordsvilleV2-TP2-4352_12_9,66.60395410878233,60.0,18774589,91.56763420414072,87.0,25811451,56.249655886818694,51.0,15855878,0.20644939243188357,0.20341880341880342,58194.78053626906,,0.19491525423728814,
CrawfordsvilleV2-TP2-4352_13_2,53.683425663374486,51.0,15126862,80.67082358869895,79.0,22731344,45.541271705840394,41.0,12832574,0.241172089496556,0.24081632653061225,67957.23020625005,,0.2125,
CrawfordsvilleV2-TP2-4352_13_3,66.25706163559512,65.0,18669186,91.14571155804933,93.0,25682036,60.69747204270165,60.0,17102666,0.17861244844574461,0.18032786885245902,50327.45098610901,,0.17894736842105263,
CrawfordsvilleV2-TP2-4352_13_4,56.391047928916485,54.0,15910565,79.00209465278738,78.0,22290204,49.15217599336516,46.0,13868139,0.19883118071474057,0.19901719901719903,56099.621145121906,,0.1759656652360515,
CrawfordsvilleV2-TP2-4352_13_5,46.13959008163599,44.0,13004951,73.29923614831424,71.0,20660196,43.425621139497835,39.0,12239989,0.23833939984045402,0.24293785310734464,67178.58157843021,,0.2315270935960591,
CrawfordsvilleV2-TP2-4352_13_6,65.30742182371705,64.0,18405656,89.47351426918969,92.0,25216410,59.78939151477304,60.0,16850504,0.18500559579886364,0.1826086956521739,52140.31206958954,,0.1813953488372093,
CrawfordsvilleV2-TP2-4352_13_7,58.26730347524324,56.0,16421008,85.81342123751871,84.0,24184110,54.68143721923767,52.0,15410432,0.20893921106859784,0.20833333333333334,58883.66634177438,,0.20512820512820512,
CrawfordsvilleV2-TP2-4352_13_8,73.39854470002203,73.0,20658314,103.36036439347104,108.0,29091188,63.685731949092926,64.0,17924604,0.21267850796889942,0.20781527531083482,59859.21678187862,,0.216,
CrawfordsvilleV2-TP2-4352_13_9,64.50034063329407,63.0,18178002,91.58818854052826,92.0,25812116,56.33813886483955,54.0,15877665,0.21262772253952877,0.20863309352517986,59924.44578787032,,0.19230769230769232,
CrawfordsvilleV2-TP2-4352_14_2,48.34012789909946,45.0,13629064,74.00137972128921,71.0,20864023,42.08788363522865,37.0,11866300,0.24727610121625995,0.2459016393442623,69717.27125301355,,0.2236842105263158,
CrawfordsvilleV2-TP2-4352_14_3,57.88563408869932,57.0,16312519,86.74869591137166,88.0,24446303,52.22387741921747,51.0,14717002,0.22913680120503538,0.22538293216630198,64572.1254003862,,0.20863309352517986,
CrawfordsvilleV2-TP2-4352_14_4,44.50597242079048,43.0,12545299,67.11630877078463,65.0,18918678,38.9093298897754,36.0,10967723,0.22892459665416195,0.22943722943722944,64529.036380278514,,0.2,
CrawfordsvilleV2-TP2-4352_14_5,61.672135974683904,60.0,17383895,87.75622259433226,89.0,24736373,57.032127602208064,56.0,16075988,0.19559407873663107,0.19540229885057472,55133.276537966616,,0.18620689655172415,
CrawfordsvilleV2-TP2-4352_14_6,60.70090182138119,59.0,17110006,84.81836565273846,85.0,23908092,53.745556525255964,52.0,15149475,0.19819861199204697,0.19658119658119658,55867.035556646246,,0.1774193548387097,
CrawfordsvilleV2-TP2-4352_14_7,43.728864070160995,40.0,12325680,65.98838100373936,62.0,18599881,37.850765966806925,33.0,10668844,0.23592773772954448,0.2347266881028939,66500.00772287579,,0.20588235294117646,
CrawfordsvilleV2-TP2-4352_14_8,60.53023732807199,58.0,17057663,88.1389334431023,88.0,24837904,53.91595222211182,52.0,15193731,0.21932803122912897,0.21782178217821782,61807.516512493465,,0.21585903083700442,
CrawfordsvilleV2-TP2-4352_14_9,70.05966605717849,68.0,19771118,100.40126645972417,102.0,28333639,61.31980411333645,60.0,17304694,0.21219065254908154,0.21100917431192662,59881.05091196101,,0.2,
CrawfordsvilleV2-TP2-4352_15_2,73.54729717752086,73.0,20744530,100.61413473163226,105.0,28378921,65.24707771833353,66.0,18403395,0.18661450407957694,0.18604651162790697,52635.92717717323,,0.1891891891891892,
CrawfordsvilleV2-TP2-4352_15_3,60.282716101965626,58.0,16984173,85.93458554280157,86.0,24211382,51.34075501700137,49.0,14464847,0.21618447388832365,0.2140077821011673,60908.246042244085,,0.1896551724137931,
CrawfordsvilleV2-TP2-4352_15_4,58.40188629721064,54.0,16465127,82.04633807213189,80.0,23131160,51.01620271842456,47.0,14382896,0.20291617369345305,0.20308483290488433,57207.751017047834,,0.1896551724137931,
CrawfordsvilleV2-TP2-4352_15_5,64.01474902187523,62.0,18046846,89.8604553822579,91.0,25333190,56.0797326872803,55.0,15809830,0.20134543705078176,0.2,56762.70157704524,,0.18309859154929578,
CrawfordsvilleV2-TP2-4352_15_6,67.29915693973024,64.0,18974930,91.17426201192414,92.0,25706492,57.06066700006029,56.0,16088198,0.19314361720728698,0.19101123595505617,54456.649727977354,,0.17777777777777778,
CrawfordsvilleV2-TP2-4352_15_7,64.95360075962104,63.0,18332894,89.14294268120717,90.0,25160239,58.04416360196424,56.0,16382733,0.18431851495999263,0.18518518518518517,52023.16357339808,,0.1746031746031746,
CrawfordsvilleV2-TP2-4352_15_8,46.21599404477056,43.0,13037763,70.07155491749526,65.0,19767536,38.081668173197926,33.0,10743029,0.24040694922491915,0.24934383202099739,67820.00241109582,,0.21052631578947367,
CrawfordsvilleV2-TP2-4352_15_9,68.8721597559678,67.0,19417128,96.27462490689179,97.0,27142705,60.23763345511297,59.0,16982796,0.19955136733713905,0.19760479041916168,56259.51699335961,,0.17985611510791366,
CrawfordsvilleV2-TP2-4352_16_2,65.6564150214029,63.0,18513205,92.28946948445054,93.0,26022954,56.83739107922446,54.0,16026496,0.20744376234655168,0.20634920634920634,58493.12511261953,,0.2,
CrawfordsvilleV2-TP2-4352_16_3,64.16846772647558,60.0,18075359,91.55664818272828,91.0,25790226,57.05280702626329,55.0,16070977,0.21107604393052898,0.20754716981132076,59457.16651061499,,0.20833333333333334,
CrawfordsvilleV2-TP2-4352_16_4,56.098246646853966,55.0,15818247,82.50569910700986,82.0,23264462,49.73292573074113,47.0,14023392,0.217523456217361,0.21739130434782608,61335.95904343415,,0.19480519480519481,
CrawfordsvilleV2-TP2-4352_16_5,54.00820044104404,53.0,15233445,78.9036191137993,79.0,22255397,48.539027434073844,46.0,13690821,0.21437095844728207,0.21212121212121213,60465.04379772348,,0.189873417721519,
CrawfordsvilleV2-TP2-4352_16_6,53.261202278717796,53.0,15033720,77.47766984099991,78.0,21869157,48.77348156335913,47.0,13766998,0.20597605304036584,0.20634920634920634,58139.62463538582,,0.18974358974358974,
CrawfordsvilleV2-TP2-4352_16_7,57.75855465439161,56.0,16286815,85.80589826974158,87.0,24195633,52.63936931920945,50.0,14843302,0.22123670469310053,0.21794871794871795,62384.54722606518,,0.20855614973262032,
CrawfordsvilleV2-TP2-4352_16_8,62.90651745969816,62.0,17735549,88.89696915955805,90.0,25063167,56.9804955042829,56.0,16064796,0.19975418252829827,0.19626168224299065,56317.695451115775,,0.18518518518518517,
CrawfordsvilleV2-TP2-4352_16_9,66.43692497509333,64.0,18738734,91.45893147741737,91.0,25796266,57.28895633090235,55.0,16158522,0.19533525838462487,0.19424460431654678,55094.8956331586,,0.1773049645390071,
CrawfordsvilleV2-TP2-4352_17_2,59.634834349258355,57.0,16817560,85.90434702438574,85.0,24225799,53.67009208925956,51.0,15135449,0.2058905462040486,0.20670391061452514,58062.98704445754,,0.1941747572815534,
CrawfordsvilleV2-TP2-4352_17_3,54.6532047553519,53.0,15409799,81.81288215182511,81.0,23067633,47.94036303536722,44.0,13517073,0.23155220612046115,0.23076923076923078,65287.53382890074,,0.20567375886524822,
CrawfordsvilleV2-TP2-4352_17_4,56.16020095585211,55.0,15840097,82.83516160140684,81.0,23363823,49.54840242224838,46.0,13975226,0.21918571999648173,0.22267206477732793,61821.77069644767,,0.19831223628691982,
CrawfordsvilleV2-TP2-4352_17_5,59.713277646708754,59.0,16856700,86.89549193394122,88.0,24530076,55.14833471487173,54.0,15568044,0.20453120509361997,0.20681265206812652,57737.93201069836,,0.1951219512195122,
CrawfordsvilleV2-TP2-4352_17_6,53.247878734154774,51.0,15017233,80.27280914812516,79.0,22638939,48.359230564666255,46.0,13638512,0.22440570857573383,0.22580645161290322,63288.01996107133,,0.21212121212121213,
CrawfordsvilleV2-TP2-4352_17_7,62.11245279004202,61.0,17514780,89.25763781761441,92.0,25169315,58.87644023618277,59.0,16602273,0.19476181346720153,0.1935483870967742,54919.909970548826,,0.1912568306010929,
CrawfordsvilleV2-TP2-4352_17_8,59.138848030963025,57.0,16685612,88.58068780724668,89.0,24992421,53.03447896988406,50.0,14963307,0.22702829990403597,0.22772277227722773,64054.44561982442,,0.21951219512195122,
CrawfordsvilleV2-TP2-4352_17_9,52.019965354654275,51.0,14684664,80.58483681617066,79.0,22748213,47.200025505776,43.0,13324048,0.2379264031186025,0.23809523809523808,67164.00640994718,,0.22033898305084745,
CrawfordsvilleV2-TP2-4352_18_2,63.749102925950616,61.0,17979032,93.41389861999518,94.0,26345335,57.90710496830102,56.0,16331425,0.21629339448125962,0.21413721413721415,61000.79345876069,,0.20903954802259886,
CrawfordsvilleV2-TP2-4352_18_3,62.45414122502819,59.0,17613192,87.3704373479707,84.0,24640036,56.53872802445234,53.0,15944939,0.19413964137363876,0.1949526311599395,54750.87338091085,,0.19298245614035087,
CrawfordsvilleV2-TP2-4352_18_4,60.13939022532687,57.0,16977410,80.93743203176751,79.0,22848718,54.72427302772572,51.0,15448717,0.16593460114638198,0.17191283292978207,46843.50383822478,,0.16230366492146597,
CrawfordsvilleV2-TP2-4352_18_5,58.726301011454645,57.0,16564869,85.620911904534,86.0,24151005,52.120183359390786,50.0,14701488,0.21471617026744755,0.21739130434782608,60564.77543116866,,0.19823788546255505,
CrawfordsvilleV2-TP2-4352_18_6,60.28777904219001,56.0,17006037,83.44559186900217,82.0,23538416,51.04122220213343,48.0,14397759,0.20675719132513123,0.20481927710843373,58322.27528618434,,0.18660287081339713,
CrawfordsvilleV2-TP2-4352_18_7,62.564991248520755,60.0,17658218,91.08895683784607,91.0,25708765,54.72166398571419,53.0,15444533,0.22105447130975553,0.22012578616352202,62389.97187352278,,0.20670391061452514,
CrawfordsvilleV2-TP2-4352_18_8,61.082979273785185,55.0,17237800,85.14462638597038,82.0,24028069,52.21726912896036,46.0,14735870,0.2052179822188484,0.20408163265306123,57913.13023610567,,0.19658119658119658,
CrawfordsvilleV2-TP2-4352_18_9,67.63704945812668,65.0,19078856,93.20940381527029,93.0,26292229,59.75248247818858,57.0,16854801,0.19259322014300045,0.19101123595505617,54326.11775827714,,0.18181818181818182,
CrawfordsvilleV2-TP2-4352_19_2,53.822824249169685,51.0,15184549,78.41909322595623,75.0,22123673,46.2036679297181,42.0,13035025,0.22427977555878859,0.22259136212624583,63274.034560420994,,0.19480519480519481,
CrawfordsvilleV2-TP2-4352_19_3,68.74130677488526,66.0,19395016,94.55063176735366,96.0,26676988,58.95847525208669,58.0,16634839,0.19952650981051326,0.19736842105263158,56295.407110487264,,0.1891891891891892,
