file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum
Crawfordsville-TP2-4351_21_19,71.24305555555556,74.0,10259,86.51388888888889,87.5,12458,75.04861111111111,76.0,10807,0.08888600633025806,0.08092755947607591,12.79958491155716,0.10708585980806078,0.09090909090909091,15.420363812360751
Crawfordsville-TP2-4351_21_20,73.38888888888889,74.0,10568,90.24305555555556,90.0,12995,77.875,79.0,11214,0.09135101556746533,0.08791208791208792,13.154546241715007,0.10901299401715026,0.10253555967841682,15.697871138469637
Crawfordsville-TP2-4351_22_13,69.13194444444444,69.0,9955,81.84722222222223,82.0,11786,72.31944444444444,73.0,10414,0.07721024800658043,0.0728236882843121,11.11827571294758,0.09283849347435899,0.08667051868971953,13.368743060307695
Crawfordsville-TP2-4351_22_14,68.24305555555556,71.0,9827,82.40972222222223,84.0,11867,70.36805555555556,71.0,10133,0.0896877076917904,0.08387096774193549,12.915029907617816,0.10025254884084821,0.09032634032634032,14.436367033082142
Crawfordsville-TP2-4351_22_15,73.19444444444444,75.0,10540,85.38888888888889,87.0,12296,75.20138888888889,76.0,10829,0.07499847593190224,0.06628462273161413,10.799780534193923,0.08917396759109078,0.07166199813258636,12.841051333117072
Crawfordsville-TP2-4351_22_16,64.375,65.0,9270,79.79861111111111,79.0,11491,69.90277777777777,70.0,10066,0.08998300305578727,0.08651696315738311,12.957552440033368,0.11547109645472589,0.10622179239200516,16.627837889480528
Crawfordsville-TP2-4351_22_17,71.29166666666667,75.0,10266,86.5625,90.0,12465,75.8125,79.0,10917,0.08874022136285363,0.07527717236804701,12.778591876250923,0.11397971915604743,0.08771929824561403,16.41307955847083
Crawfordsville-TP2-4351_22_18,68.27083333333333,69.0,9831,83.40972222222223,84.0,12011,71.96527777777777,71.0,10363,0.091091443470641,0.08634086695854534,13.117167859772305,0.10927159609518233,0.09803921568627451,15.735109837706256
Crawfordsville-TP2-4351_22_19,65.06944444444444,69.0,9370,80.03472222222223,82.0,11525,70.61805555555556,73.0,10169,0.08998021749312372,0.0750493745885451,12.957151319009816,0.12005417804642694,0.0896551724137931,17.28780163868548
Crawfordsville-TP2-4351_22_20,61.5625,65.0,8865,76.26388888888889,78.5,10982,66.32638888888889,68.0,9551,0.09510585743908671,0.0856080722251726,13.695243471228487,0.12226218589313412,0.10174504584442473,17.605754768611312
Crawfordsville-TP2-4351_23_13,64.22916666666667,65.0,9249,80.09027777777777,81.0,11533,70.01388888888889,71.0,10082,0.09193991759497705,0.08687448728465955,13.239348133676696,0.11787180840143703,0.10638297872340426,16.973540409806933
Crawfordsville-TP2-4351_23_14,70.44444444444444,72.0,10144,88.53472222222223,90.0,12749,74.1875,76.0,10683,0.10576221035846405,0.09647937544570806,15.229758291618822,0.12306201117112232,0.10833976833976834,17.720929608641615
Crawfordsville-TP2-4351_23_15,75.64583333333333,77.0,10893,88.875,90.0,12798,78.02083333333333,78.0,11235,0.07622716923680985,0.07317073170731707,10.976712370100618,0.0880041907639716,0.07975460122699386,12.67260347001191
Crawfordsville-TP2-4351_23_16,70.72916666666667,72.0,10185,88.65277777777777,88.0,12766,75.45833333333333,76.0,10866,0.10113350120338936,0.09320764514389566,14.563224173288068,0.12184042917939118,0.1111111111111111,17.54502180183233
Crawfordsville-TP2-4351_23_17,66.86805555555556,68.0,9629,84.75694444444444,85.0,12205,71.5625,73.0,10305,0.10525892140764119,0.09698996655518395,15.15728468270033,0.12693483984175796,0.1111111111111111,18.278616937213148
Crawfordsville-TP2-4351_23_18,70.95833333333333,74.0,10218,87.9375,90.0,12663,74.70833333333333,76.0,10758,0.10115997343270428,0.09090909090909091,14.567036174309415,0.12130837987270307,0.1,17.46840670166924
Crawfordsville-TP2-4351_23_19,60.53472222222222,62.0,8717,77.16666666666667,78.0,11112,66.52777777777777,67.0,9580,0.1022445439599098,0.09473684210526316,14.72321433022701,0.13175315313160357,0.11428571428571428,18.972454050950915
Crawfordsville-TP2-4351_23_20,71.4375,74.0,10287,87.04166666666667,88.0,12534,75.42361111111111,77.0,10861,0.08971051325982843,0.08139534883720931,12.918313909415293,0.10898331399458806,0.09090909090909091,15.69359721522068
Crawfordsville-TP2-4351_2_13,71.68055555555556,72.0,10322,87.36805555555556,88.0,12581,73.65277777777777,73.5,10606,0.09568692929339874,0.09467652583275873,13.778917818249418,0.10589058907580785,0.10303030303030303,15.24824482691633
