file,Red,Green,Blue,GLI,NGRDI
Crawfordsville-TP2-4352_11_2,60,78,67,0.10247349823321555,0.13043478260869565
Crawfordsville-TP2-4352_11_2,68,84,73,0.08737864077669903,0.10526315789473684
Crawfordsville-TP2-4352_11_2,65,81,70,0.09090909090909091,0.1095890410958904
Crawfordsville-TP2-4352_11_2,48,70,59,0.13360323886639677,0.1864406779661017
Crawfordsville-TP2-4353_13_45,68,84,71,0.09446254071661238,0.10526315789473684
Crawfordsville-TP2-4353_13_45,75,90,77,0.08433734939759036,0.09090909090909091
Crawfordsville-TP2-4353_13_45,93,104,90,0.0639386189258312,0.05583756345177665
Crawfordsville-TP2-4353_13_45,101,111,97,0.05714285714285714,0.04716981132075472
Crawfordsville-TP2-4353_13_45,96,107,93,0.062034739454094295,0.054187192118226604
Crawfordsville-TP2-4353_13_45,97,108,96,0.05623471882640587,0.05365853658536585
Crawfordsville-TP2-4353_13_45,93,105,93,0.06060606060606061,0.06060606060606061
Crawfordsville-TP2-4353_13_45,96,107,94,0.0594059405940594,0.054187192118226604
Crawfordsville-TP2-4353_13_45,111,119,107,0.043859649122807015,0.034782608695652174
Crawfordsville-TP2-4353_13_45,109,117,105,0.044642857142857144,0.035398230088495575
Crawfordsville-TP2-4353_13_45,93,104,93,0.05583756345177665,0.05583756345177665
Crawfordsville-TP2-4353_13_45,86,99,86,0.07027027027027027,0.07027027027027027
Crawfordsville-TP2-4353_13_45,94,104,91,0.058524173027989825,0.050505050505050504
Crawfordsville-TP2-4353_13_45,105,112,100,0.04428904428904429,0.03225806451612903
Crawfordsville-TP2-4353_13_45,109,116,102,0.04740406320541761,0.03111111111111111
Crawfordsville-TP2-4353_13_45,94,101,90,0.046632124352331605,0.035897435897435895
Crawfordsville-TP2-4353_13_45,68,81,71,0.07641196013289037,0.087248322147651
Crawfordsville-TP2-4353_13_45,81,91,82,0.05507246376811594,0.05813953488372093
Crawfordsville-TP2-4353_13_45,92,99,89,0.044854881266490766,0.03664921465968586
Crawfordsville-TP2-4353_13_45,77,87,79,0.05454545454545454,0.06097560975609756
Crawfordsville-TP2-4351_11_14,65,82,71,0.09333333333333334,0.11564625850340136
Crawfordsville-TP2-4351_11_14,83,97,83,0.07777777777777778,0.07777777777777778
Crawfordsville-TP2-4351_11_14,80,96,82,0.0847457627118644,0.09090909090909091
Crawfordsville-TP2-4351_11_14,77,93,80,0.08454810495626822,0.09411764705882353
Crawfordsville-TP2-4351_11_14,72,90,76,0.0975609756097561,0.1111111111111111
Crawfordsville-TP2-4351_11_14,69,88,74,0.10344827586206896,0.12101910828025478
Crawfordsville-TP2-4351_11_14,68,87,71,0.11182108626198083,0.12258064516129032
Crawfordsville-TP2-4351_11_14,78,94,80,0.08670520231213873,0.09302325581395349
Crawfordsville-TP2-4351_11_14,84,99,83,0.08493150684931507,0.08196721311475409
Crawfordsville-TP2-4351_11_14,75,91,76,0.09309309309309309,0.0963855421686747
Crawfordsville-TP2-4351_11_14,69,87,73,0.10126582278481013,0.11538461538461539
Crawfordsville-TP2-4351_11_14,80,96,80,0.09090909090909091,0.09090909090909091
Crawfordsville-TP2-4351_11_14,69,87,73,0.10126582278481013,0.11538461538461539
Crawfordsville-TP2-4351_11_14,71,87,74,0.09090909090909091,0.10126582278481013
Crawfordsville-TP2-4351_11_14,84,97,83,0.07479224376731301,0.0718232044198895
Crawfordsville-TP2-4351_11_14,71,85,73,0.08280254777070063,0.08974358974358974
Crawfordsville-TP2-4351_11_14,74,87,76,0.07407407407407407,0.08074534161490683
Crawfordsville-TP2-4351_11_14,77,90,79,0.07142857142857142,0.07784431137724551
Crawfordsville-TP2-4351_11_14,77,88,79,0.060240963855421686,0.06666666666666667
Crawfordsville-TP2-4351_11_14,42,61,53,0.12442396313364056,0.18446601941747573
Crawfordsville-TP2-4353_36_46,65,82,71,0.09333333333333334,0.11564625850340136
Crawfordsville-TP2-4353_36_46,50,72,61,0.12941176470588237,0.18032786885245902
Crawfordsville-TP2-4353_36_46,53,75,64,0.12359550561797752,0.171875
Crawfordsville-TP2-4353_36_46,47,72,61,0.14285714285714285,0.21008403361344538
Crawfordsville-TP2-4353_36_46,33,63,52,0.1943127962085308,0.3125
Crawfordsville-TP2-4353_36_46,48,73,61,0.1450980392156863,0.2066115702479339
Crawfordsville-TP2-4353_36_46,68,88,74,0.1069182389937107,0.1282051282051282
Crawfordsville-TP2-4353_36_46,77,94,79,0.09302325581395349,0.09941520467836257
Crawfordsville-TP2-4353_36_46,83,99,83,0.08791208791208792,0.08791208791208792
Crawfordsville-TP2-4353_36_46,80,97,80,0.096045197740113,0.096045197740113
Crawfordsville-TP2-4353_36_46,74,93,76,0.10714285714285714,0.11377245508982035
Crawfordsville-TP2-4353_36_46,75,93,77,0.10059171597633136,0.10714285714285714
Crawfordsville-TP2-4353_36_46,75,93,79,0.09411764705882353,0.10714285714285714
Crawfordsville-TP2-4353_36_46,59,79,67,0.11267605633802817,0.14492753623188406
Crawfordsville-TP2-4353_36_46,68,85,74,0.08974358974358974,0.1111111111111111
Crawfordsville-TP2-4353_36_46,81,94,83,0.06818181818181818,0.07428571428571429
Crawfordsville-TP2-4353_36_46,87,97,87,0.05434782608695652,0.05434782608695652
Crawfordsville-TP2-4353_36_46,92,99,89,0.044854881266490766,0.03664921465968586
Crawfordsville-TP2-4353_36_46,54,70,62,0.09375,0.12903225806451613
Crawfordsville-TP2-4353_36_46,11,42,34,0.3023255813953488,0.5849056603773585
Crawfordsville-TP2-4351_11_18,97,107,93,0.0594059405940594,0.049019607843137254
Crawfordsville-TP2-4351_11_18,104,112,100,0.04672897196261682,0.037037037037037035
Crawfordsville-TP2-4351_11_18,90,101,89,0.06036745406824147,0.05759162303664921
Crawfordsville-TP2-4351_11_18,86,99,87,0.0673854447439353,0.07027027027027027
Crawfordsville-TP2-4351_11_18,69,87,77,0.0875,0.11538461538461539
Crawfordsville-TP2-4351_11_18,72,88,79,0.0764525993883792,0.1
Crawfordsville-TP2-4351_11_18,84,97,87,0.06301369863013699,0.0718232044198895
Crawfordsville-TP2-4351_11_18,77,91,82,0.06744868035190615,0.08333333333333333
Crawfordsville-TP2-4351_11_18,71,87,76,0.08411214953271028,0.10126582278481013
Crawfordsville-TP2-4351_11_18,68,85,74,0.08974358974358974,0.1111111111111111
Crawfordsville-TP2-4351_11_18,71,87,76,0.08411214953271028,0.10126582278481013
Crawfordsville-TP2-4351_11_18,83,96,83,0.07262569832402235,0.07262569832402235
Crawfordsville-TP2-4351_11_18,96,107,93,0.062034739454094295,0.054187192118226604
Crawfordsville-TP2-4351_11_18,90,103,89,0.07012987012987013,0.06735751295336788
Crawfordsville-TP2-4351_11_18,83,97,83,0.07777777777777778,0.07777777777777778
Crawfordsville-TP2-4351_11_18,90,103,89,0.07012987012987013,0.06735751295336788
Crawfordsville-TP2-4351_11_18,98,110,96,0.06280193236714976,0.057692307692307696
Crawfordsville-TP2-4351_11_18,100,110,97,0.05515587529976019,0.047619047619047616
Crawfordsville-TP2-4351_11_18,100,108,97,0.04600484261501211,0.038461538461538464
Crawfordsville-TP2-4351_11_18,100,108,97,0.04600484261501211,0.038461538461538464
Crawfordsville-TP2-4352_8_5,26,52,44,0.19540229885057472,0.3333333333333333
Crawfordsville-TP2-4352_8_5,71,85,76,0.07255520504731862,0.08974358974358974
Crawfordsville-TP2-4352_8_5,84,94,85,0.05322128851540616,0.056179775280898875
Crawfordsville-TP2-4352_8_5,96,104,93,0.04785894206549118,0.04
Crawfordsville-TP2-4352_8_5,94,104,91,0.058524173027989825,0.050505050505050504
Crawfordsville-TP2-4352_8_5,81,96,82,0.08169014084507042,0.0847457627118644
Crawfordsville-TP2-4352_8_5,89,101,87,0.06878306878306878,0.06315789473684211
Crawfordsville-TP2-4352_8_5,86,100,86,0.07526881720430108,0.07526881720430108
Crawfordsville-TP2-4352_8_5,84,99,85,0.07901907356948229,0.08196721311475409
Crawfordsville-TP2-4352_8_5,78,93,80,0.08139534883720931,0.08771929824561403
Crawfordsville-TP2-4352_8_5,60,79,67,0.10877192982456141,0.1366906474820144
Crawfordsville-TP2-4352_8_5,63,81,68,0.10580204778156997,0.125
Crawfordsville-TP2-4352_8_5,84,97,83,0.07479224376731301,0.0718232044198895
Crawfordsville-TP2-4352_8_5,97,107,94,0.056790123456790124,0.049019607843137254
Crawfordsville-TP2-4352_8_5,94,104,90,0.061224489795918366,0.050505050505050504
Crawfordsville-TP2-4352_8_5,87,99,86,0.0673854447439353,0.06451612903225806
Crawfordsville-TP2-4352_8_5,97,107,93,0.0594059405940594,0.049019607843137254
Crawfordsville-TP2-4352_8_5,86,97,83,0.06887052341597796,0.060109289617486336
Crawfordsville-TP2-4352_8_5,63,79,67,0.09722222222222222,0.11267605633802817
Crawfordsville-TP2-4352_8_5,81,93,80,0.07204610951008646,0.06896551724137931
Crawfordsville-TP2-4353_6_42,50,73,62,0.13178294573643412,0.18699186991869918
Crawfordsville-TP2-4353_6_42,36,64,53,0.17972350230414746,0.28
Crawfordsville-TP2-4353_6_42,50,73,62,0.13178294573643412,0.18699186991869918
Crawfordsville-TP2-4353_6_42,57,78,67,0.11428571428571428,0.15555555555555556
Crawfordsville-TP2-4353_6_42,69,85,76,0.07936507936507936,0.1038961038961039
Crawfordsville-TP2-4353_6_42,74,88,77,0.0764525993883792,0.08641975308641975
Crawfordsville-TP2-4353_6_42,68,84,73,0.08737864077669903,0.10526315789473684
Crawfordsville-TP2-4353_6_42,80,93,82,0.06896551724137931,0.07514450867052024
Crawfordsville-TP2-4353_6_42,78,91,82,0.06432748538011696,0.07692307692307693
Crawfordsville-TP2-4353_6_42,51,72,62,0.12062256809338522,0.17073170731707318
Crawfordsville-TP2-4352_19_2,36,63,47,0.20574162679425836,0.2727272727272727
Crawfordsville-TP2-4352_19_2,60,79,64,0.12056737588652482,0.1366906474820144
Crawfordsville-TP2-4352_19_2,39,66,50,0.19457013574660634,0.2571428571428571
Crawfordsville-TP2-4352_19_2,17,52,37,0.31645569620253167,0.5072463768115942
Crawfordsville-TP2-4352_19_2,33,61,47,0.2079207920792079,0.2978723404255319
Crawfordsville-TP2-4352_19_2,39,66,52,0.18385650224215247,0.2571428571428571
Crawfordsville-TP2-4352_19_2,48,70,58,0.13821138211382114,0.1864406779661017
Crawfordsville-TP2-4352_19_2,60,78,65,0.1103202846975089,0.13043478260869565
Crawfordsville-TP2-4352_19_2,60,78,65,0.1103202846975089,0.13043478260869565
Crawfordsville-TP2-4352_19_2,48,69,55,0.14522821576763487,0.1794871794871795
Crawfordsville-TP2-4352_19_2,44,64,52,0.14285714285714285,0.18518518518518517
Crawfordsville-TP2-4352_19_2,74,87,73,0.08411214953271028,0.08074534161490683
Crawfordsville-TP2-4352_19_2,89,97,83,0.060109289617486336,0.043010752688172046
Crawfordsville-TP2-4352_19_2,60,76,64,0.10144927536231885,0.11764705882352941
Crawfordsville-TP2-4352_19_2,29,54,41,0.21348314606741572,0.30120481927710846
Crawfordsville-TP2-4352_19_2,27,54,43,0.21348314606741572,0.3333333333333333
Crawfordsville-TP2-4352_19_2,51,70,59,0.12,0.15702479338842976
Crawfordsville-TP2-4352_19_2,74,87,76,0.07407407407407407,0.08074534161490683
Crawfordsville-TP2-4352_19_2,35,60,50,0.17073170731707318,0.2631578947368421
Crawfordsville-TP2-4352_19_2,1,19,12,0.49019607843137253,0.9
Crawfordsville-TP2-4351_4_14,89,101,86,0.07161803713527852,0.06315789473684211
Crawfordsville-TP2-4351_4_14,105,114,98,0.058004640371229696,0.0410958904109589
Crawfordsville-TP2-4351_4_14,103,111,96,0.05463182897862233,0.037383177570093455
Crawfordsville-TP2-4351_4_14,81,94,80,0.07736389684813753,0.07428571428571429
Crawfordsville-TP2-4351_4_14,54,73,61,0.11877394636015326,0.14960629921259844
Crawfordsville-TP2-4351_15_17,57,73,62,0.1018867924528302,0.12307692307692308
Crawfordsville-TP2-4351_15_17,63,78,67,0.09090909090909091,0.10638297872340426
Crawfordsville-TP2-4351_15_17,65,79,70,0.07849829351535836,0.09722222222222222
Crawfordsville-TP2-4351_15_17,72,87,77,0.07739938080495357,0.09433962264150944
Crawfordsville-TP2-4351_15_17,71,85,76,0.07255520504731862,0.08974358974358974
Crawfordsville-TP2-4351_15_17,65,81,73,0.08,0.1095890410958904
Crawfordsville-TP2-4351_15_17,59,75,67,0.08695652173913043,0.11940298507462686
Crawfordsville-TP2-4351_15_17,45,66,58,0.12340425531914893,0.1891891891891892
Crawfordsville-TP2-4351_15_17,48,67,61,0.102880658436214,0.16521739130434782
Crawfordsville-TP2-4351_15_17,71,84,76,0.06666666666666667,0.08387096774193549
Crawfordsville-TP2-4351_15_17,84,94,86,0.05027932960893855,0.056179775280898875
Crawfordsville-TP2-4351_15_17,68,82,74,0.0718954248366013,0.09333333333333334
Crawfordsville-TP2-4351_15_17,35,60,52,0.15942028985507245,0.2631578947368421
Crawfordsville-TP2-4351_15_17,42,64,56,0.13274336283185842,0.20754716981132076
Crawfordsville-TP2-4351_15_17,69,84,73,0.08387096774193549,0.09803921568627451
Crawfordsville-TP2-4351_15_17,74,85,76,0.0625,0.06918238993710692
Crawfordsville-TP2-4351_15_17,80,90,79,0.061946902654867256,0.058823529411764705
Crawfordsville-TP2-4351_15_17,69,82,71,0.07894736842105263,0.08609271523178808
Crawfordsville-TP2-4351_15_17,105,111,98,0.04470588235294118,0.027777777777777776
Crawfordsville-TP2-4351_15_17,84,94,82,0.062146892655367235,0.056179775280898875
Crawfordsville-TP2-4352_23_2,53,72,64,0.10344827586206896,0.152
Crawfordsville-TP2-4352_23_2,92,101,91,0.04935064935064935,0.046632124352331605
Crawfordsville-TP2-4352_23_2,92,103,90,0.061855670103092786,0.05641025641025641
Crawfordsville-TP2-4352_23_2,74,88,77,0.0764525993883792,0.08641975308641975
Crawfordsville-TP2-4352_23_2,69,87,74,0.09779179810725552,0.11538461538461539
Crawfordsville-TP2-4352_23_2,68,85,71,0.10032362459546926,0.1111111111111111
Crawfordsville-TP2-4352_23_2,56,76,62,0.1259259259259259,0.15151515151515152
Crawfordsville-TP2-4352_23_2,66,84,71,0.10163934426229508,0.12
Crawfordsville-TP2-4352_23_2,81,94,80,0.07736389684813753,0.07428571428571429
Crawfordsville-TP2-4352_23_2,78,91,79,0.07374631268436578,0.07692307692307693
Crawfordsville-TP2-4352_23_2,72,87,76,0.08074534161490683,0.09433962264150944
Crawfordsville-TP2-4352_23_2,71,85,74,0.07936507936507936,0.08974358974358974
Crawfordsville-TP2-4352_23_2,69,84,73,0.08387096774193549,0.09803921568627451
Crawfordsville-TP2-4352_23_2,71,87,76,0.08411214953271028,0.10126582278481013
Crawfordsville-TP2-4352_23_2,78,93,80,0.08139534883720931,0.08771929824561403
Crawfordsville-TP2-4352_23_2,89,100,87,0.06382978723404255,0.0582010582010582
Crawfordsville-TP2-4352_23_2,78,93,80,0.08139534883720931,0.08771929824561403
Crawfordsville-TP2-4352_23_2,75,90,77,0.08433734939759036,0.09090909090909091
Crawfordsville-TP2-4352_23_2,93,104,90,0.0639386189258312,0.05583756345177665
Crawfordsville-TP2-4352_23_2,60,79,67,0.10877192982456141,0.1366906474820144
Crawfordsville-TP2-4353_7_43,62,76,65,0.08960573476702509,0.10144927536231885
Crawfordsville-TP2-4353_7_43,69,81,70,0.07641196013289037,0.08
Crawfordsville-TP2-4353_7_43,75,87,76,0.07076923076923076,0.07407407407407407
Crawfordsville-TP2-4353_7_43,86,96,83,0.06371191135734072,0.054945054945054944
Crawfordsville-TP2-4353_7_43,81,91,80,0.061224489795918366,0.05813953488372093
Crawfordsville-TP2-4353_7_43,57,73,64,0.09363295880149813,0.12307692307692308
Crawfordsville-TP2-4353_7_43,53,70,61,0.10236220472440945,0.13821138211382114
Crawfordsville-TP2-4353_7_43,59,75,64,0.0989010989010989,0.11940298507462686
Crawfordsville-TP2-4353_7_43,60,76,65,0.09747292418772563,0.11764705882352941
Crawfordsville-TP2-4353_7_43,63,79,70,0.0859106529209622,0.11267605633802817
Crawfordsville-TP2-4353_7_43,68,84,73,0.08737864077669903,0.10526315789473684
Crawfordsville-TP2-4353_7_43,71,87,76,0.08411214953271028,0.10126582278481013
Crawfordsville-TP2-4353_7_43,68,85,74,0.08974358974358974,0.1111111111111111
Crawfordsville-TP2-4353_7_43,72,87,76,0.08074534161490683,0.09433962264150944
Crawfordsville-TP2-4353_7_43,83,96,83,0.07262569832402235,0.07262569832402235
Crawfordsville-TP2-4353_7_43,80,91,80,0.06432748538011696,0.06432748538011696
Crawfordsville-TP2-4353_7_43,81,91,80,0.061224489795918366,0.05813953488372093
Crawfordsville-TP2-4353_7_43,83,91,82,0.04899135446685879,0.04597701149425287
Crawfordsville-TP2-4353_7_43,50,66,58,0.1,0.13793103448275862
Crawfordsville-TP2-4353_7_43,53,67,59,0.08943089430894309,0.11666666666666667
Crawfordsville-TP2-4353_28_46,44,67,55,0.15021459227467812,0.2072072072072072
Crawfordsville-TP2-4353_28_46,57,78,65,0.1223021582733813,0.15555555555555556
Crawfordsville-TP2-4353_28_46,86,99,86,0.07027027027027027,0.07027027027027027
Crawfordsville-TP2-4353_28_46,78,94,82,0.08045977011494253,0.09302325581395349
Crawfordsville-TP2-4353_28_46,72,90,77,0.09422492401215805,0.1111111111111111
Crawfordsville-TP2-4353_28_46,71,90,77,0.0975609756097561,0.11801242236024845
Crawfordsville-TP2-4353_28_46,62,82,70,0.10810810810810811,0.1388888888888889
Crawfordsville-TP2-4353_28_46,62,82,71,0.10437710437710437,0.1388888888888889
Crawfordsville-TP2-4353_28_46,81,96,85,0.07262569832402235,0.0847457627118644
Crawfordsville-TP2-4353_28_46,83,96,86,0.06371191135734072,0.07262569832402235
Crawfordsville-TP2-4353_28_46,63,81,71,0.0945945945945946,0.125
Crawfordsville-TP2-4353_28_46,36,61,52,0.1619047619047619,0.25773195876288657
Crawfordsville-TP2-4353_28_46,1,39,29,0.4444444444444444,0.95
Crawfordsville-TP2-4351_9_15,101,110,97,0.05263157894736842,0.04265402843601896
Crawfordsville-TP2-4351_9_15,87,97,85,0.060109289617486336,0.05434782608695652
Crawfordsville-TP2-4351_9_15,93,101,89,0.052083333333333336,0.041237113402061855
Crawfordsville-TP2-4351_9_15,90,99,87,0.056,0.047619047619047616
Crawfordsville-TP2-4351_9_15,94,103,90,0.05641025641025641,0.04568527918781726
Crawfordsville-TP2-4351_9_15,92,99,87,0.050397877984084884,0.03664921465968586
Crawfordsville-TP2-4351_9_15,92,99,87,0.050397877984084884,0.03664921465968586
Crawfordsville-TP2-4351_9_15,104,108,97,0.03597122302158273,0.018867924528301886
Crawfordsville-TP2-4351_9_15,92,99,87,0.050397877984084884,0.03664921465968586
Crawfordsville-TP2-4351_9_15,1,37,28,0.4368932038834951,0.9473684210526315
Crawfordsville-TP2-4353_14_44,60,75,65,0.09090909090909091,0.1111111111111111
Crawfordsville-TP2-4352_20_3,60,78,67,0.10247349823321555,0.13043478260869565
Crawfordsville-TP2-4352_20_3,60,78,67,0.10247349823321555,0.13043478260869565
Crawfordsville-TP2-4352_20_3,59,78,65,0.11428571428571428,0.1386861313868613
Crawfordsville-TP2-4352_20_3,54,75,62,0.12781954887218044,0.16279069767441862
Crawfordsville-TP2-4352_20_3,53,75,61,0.13636363636363635,0.171875
Crawfordsville-TP2-4352_20_3,56,76,62,0.1259259259259259,0.15151515151515152
Crawfordsville-TP2-4352_20_3,65,84,70,0.10891089108910891,0.12751677852348994
Crawfordsville-TP2-4352_20_3,51,75,59,0.15384615384615385,0.19047619047619047
Crawfordsville-TP2-4352_20_3,51,75,59,0.15384615384615385,0.19047619047619047
Crawfordsville-TP2-4352_20_3,62,82,67,0.11945392491467577,0.1388888888888889
Crawfordsville-TP2-4352_20_3,59,79,65,0.12056737588652482,0.14492753623188406
Crawfordsville-TP2-4352_20_3,45,69,56,0.15481171548117154,0.21052631578947367
Crawfordsville-TP2-4352_20_3,51,73,61,0.13178294573643412,0.1774193548387097
Crawfordsville-TP2-4352_20_3,56,76,64,0.11764705882352941,0.15151515151515152
Crawfordsville-TP2-4352_20_3,51,73,61,0.13178294573643412,0.1774193548387097
Crawfordsville-TP2-4352_20_3,63,82,68,0.11186440677966102,0.1310344827586207
Crawfordsville-TP2-4352_20_3,57,78,64,0.1263537906137184,0.15555555555555556
Crawfordsville-TP2-4352_20_3,56,76,62,0.1259259259259259,0.15151515151515152
Crawfordsville-TP2-4352_20_3,53,73,61,0.12307692307692308,0.15873015873015872
Crawfordsville-TP2-4352_20_3,19,52,41,0.2682926829268293,0.4647887323943662
Crawfordsville-TP2-4352_4_2,48,73,58,0.15873015873015872,0.2066115702479339
Crawfordsville-TP2-4351_12_15,56,73,64,0.09774436090225563,0.13178294573643412
Crawfordsville-TP2-4351_12_15,65,81,70,0.09090909090909091,0.1095890410958904
Crawfordsville-TP2-4351_12_15,74,90,77,0.08761329305135952,0.0975609756097561
Crawfordsville-TP2-4351_12_15,66,85,71,0.10749185667752444,0.12582781456953643
Crawfordsville-TP2-4351_12_15,62,84,68,0.12751677852348994,0.1506849315068493
Crawfordsville-TP2-4351_12_15,75,93,77,0.10059171597633136,0.10714285714285714
Crawfordsville-TP2-4351_12_15,81,99,82,0.09695290858725762,0.1
Crawfordsville-TP2-4351_12_15,63,85,68,0.12956810631229235,0.14864864864864866
Crawfordsville-TP2-4351_12_15,41,69,52,0.19480519480519481,0.2545454545454545
Crawfordsville-TP2-4351_12_15,62,82,67,0.11945392491467577,0.1388888888888889
Crawfordsville-TP2-4351_12_15,78,94,80,0.08670520231213873,0.09302325581395349
Crawfordsville-TP2-4351_12_15,72,90,77,0.09422492401215805,0.1111111111111111
Crawfordsville-TP2-4351_12_15,83,97,85,0.0718232044198895,0.07777777777777778
Crawfordsville-TP2-4351_12_15,69,87,76,0.09090909090909091,0.11538461538461539
Crawfordsville-TP2-4351_12_15,63,82,71,0.10067114093959731,0.1310344827586207
Crawfordsville-TP2-4351_12_15,75,91,79,0.08333333333333333,0.0963855421686747
Crawfordsville-TP2-4351_12_15,90,101,89,0.06036745406824147,0.05759162303664921
Crawfordsville-TP2-4351_12_15,92,101,89,0.05483028720626632,0.046632124352331605
Crawfordsville-TP2-4351_12_15,107,112,100,0.03944315545243619,0.0228310502283105
Crawfordsville-TP2-4351_12_15,71,82,71,0.0718954248366013,0.0718954248366013
Crawfordsville-TP2-4353_5_46,53,70,61,0.10236220472440945,0.13821138211382114
Crawfordsville-TP2-4353_5_46,47,67,56,0.1308016877637131,0.17543859649122806
Crawfordsville-TP2-4353_5_46,54,72,61,0.11196911196911197,0.14285714285714285
Crawfordsville-TP2-4353_5_46,68,81,68,0.087248322147651,0.087248322147651
Crawfordsville-TP2-4353_5_46,68,81,68,0.087248322147651,0.087248322147651
Crawfordsville-TP2-4353_5_46,75,87,74,0.07739938080495357,0.07407407407407407
Crawfordsville-TP2-4353_5_46,80,90,76,0.07142857142857142,0.058823529411764705
Crawfordsville-TP2-4353_5_46,96,103,89,0.05370843989769821,0.035175879396984924
Crawfordsville-TP2-4353_5_46,107,112,98,0.04428904428904429,0.0228310502283105
Crawfordsville-TP2-4353_5_46,69,82,70,0.08250825082508251,0.08609271523178808
Crawfordsville-TP2-4353_23_46,51,75,59,0.15384615384615385,0.19047619047619047
Crawfordsville-TP2-4353_23_46,50,75,59,0.1583011583011583,0.2
Crawfordsville-TP2-4353_23_46,62,82,67,0.11945392491467577,0.1388888888888889
Crawfordsville-TP2-4353_23_46,66,87,71,0.1189710610932476,0.13725490196078433
Crawfordsville-TP2-4353_23_46,83,99,83,0.08791208791208792,0.08791208791208792
Crawfordsville-TP2-4353_23_46,80,97,80,0.096045197740113,0.096045197740113
Crawfordsville-TP2-4353_23_46,33,64,49,0.21904761904761905,0.31958762886597936
Crawfordsville-TP2-4353_23_46,35,64,49,0.20754716981132076,0.29292929292929293
Crawfordsville-TP2-4353_23_46,66,87,70,0.12258064516129032,0.13725490196078433
Crawfordsville-TP2-4353_23_46,63,84,67,0.12751677852348994,0.14285714285714285
Crawfordsville-TP2-4353_23_46,71,88,73,0.1,0.1069182389937107
Crawfordsville-TP2-4353_23_46,81,94,80,0.07736389684813753,0.07428571428571429
Crawfordsville-TP2-4353_23_46,92,101,89,0.05483028720626632,0.046632124352331605
Crawfordsville-TP2-4353_23_46,100,107,97,0.0413625304136253,0.033816425120772944
Crawfordsville-TP2-4353_23_46,63,78,70,0.07958477508650519,0.10638297872340426
Crawfordsville-TP2-4353_23_46,53,70,61,0.10236220472440945,0.13821138211382114
Crawfordsville-TP2-4352_8_6,68,79,70,0.06756756756756757,0.07482993197278912
Crawfordsville-TP2-4352_8_6,89,96,86,0.04632152588555858,0.03783783783783784
Crawfordsville-TP2-4352_8_6,83,91,83,0.04597701149425287,0.04597701149425287
Crawfordsville-TP2-4352_8_6,78,88,80,0.05389221556886228,0.060240963855421686
Crawfordsville-TP2-4352_8_6,81,93,83,0.06285714285714286,0.06896551724137931
Crawfordsville-TP2-4352_8_6,87,97,86,0.05722070844686648,0.05434782608695652
Crawfordsville-TP2-4352_8_6,89,99,87,0.058823529411764705,0.05319148936170213
Crawfordsville-TP2-4352_8_6,89,99,87,0.058823529411764705,0.05319148936170213
Crawfordsville-TP2-4352_8_6,78,91,80,0.07058823529411765,0.07692307692307693
Crawfordsville-TP2-4352_8_6,75,88,77,0.07317073170731707,0.07975460122699386
Crawfordsville-TP2-4352_8_6,65,79,70,0.07849829351535836,0.09722222222222222
Crawfordsville-TP2-4352_8_6,44,64,55,0.1277533039647577,0.18518518518518517
Crawfordsville-TP2-4352_8_6,53,70,61,0.10236220472440945,0.13821138211382114
Crawfordsville-TP2-4352_8_6,69,82,73,0.0718954248366013,0.08609271523178808
Crawfordsville-TP2-4352_8_6,74,87,76,0.07407407407407407,0.08074534161490683
Crawfordsville-TP2-4352_8_6,80,91,80,0.06432748538011696,0.06432748538011696
Crawfordsville-TP2-4352_8_6,86,96,85,0.05785123966942149,0.054945054945054944
Crawfordsville-TP2-4352_8_6,80,93,79,0.0782608695652174,0.07514450867052024
Crawfordsville-TP2-4352_8_6,74,88,74,0.08641975308641975,0.08641975308641975
Crawfordsville-TP2-4352_8_6,97,105,91,0.05527638190954774,0.039603960396039604
Crawfordsville-TP2-4351_13_15,69,84,73,0.08387096774193549,0.09803921568627451
Crawfordsville-TP2-4351_13_15,86,97,85,0.06301369863013699,0.060109289617486336
Crawfordsville-TP2-4351_13_15,90,103,90,0.06735751295336788,0.06735751295336788
Crawfordsville-TP2-4351_13_15,87,99,86,0.0673854447439353,0.06451612903225806
Crawfordsville-TP2-4351_13_15,90,101,89,0.06036745406824147,0.05759162303664921
Crawfordsville-TP2-4351_13_15,92,103,90,0.061855670103092786,0.05641025641025641
Crawfordsville-TP2-4351_13_15,89,100,87,0.06382978723404255,0.0582010582010582
Crawfordsville-TP2-4351_13_15,84,97,85,0.06887052341597796,0.0718232044198895
Crawfordsville-TP2-4351_13_15,87,100,86,0.07238605898123325,0.06951871657754011
Crawfordsville-TP2-4351_13_15,69,87,73,0.10126582278481013,0.11538461538461539
Crawfordsville-TP2-4351_13_15,42,67,53,0.1703056768558952,0.22935779816513763
Crawfordsville-TP2-4351_13_15,68,87,73,0.10476190476190476,0.12258064516129032
Crawfordsville-TP2-4351_13_15,50,73,59,0.1450980392156863,0.18699186991869918
Crawfordsville-TP2-4351_13_15,38,66,52,0.1891891891891892,0.2692307692307692
Crawfordsville-TP2-4351_13_15,71,87,74,0.09090909090909091,0.10126582278481013
Crawfordsville-TP2-4351_13_15,98,108,96,0.05365853658536585,0.04854368932038835
Crawfordsville-TP2-4351_13_15,107,114,102,0.043478260869565216,0.03167420814479638
