file,RedMean,RedMedian,RedSum,GreenMean,GreenMedian,GreenSum,BlueMean,BlueMedian,BlueSum,GLIMean,GLIMedian,GLIsum,NGRDIMean,NGRDIMedian,NGRDISum
Crawfordsville-TP2-4351_19_13,68.97787610619469,71.0,15589,83.91150442477876,85.0,18964,72.64601769911505,74.0,16418,0.09120578336085626,0.08236131590989984,20.612507039553513,0.11147945643092162,0.09090909090909091,25.194357153388285
Crawfordsville-TP2-4351_19_14,71.60663507109005,75.0,15109,86.74881516587678,88.0,18304,74.74407582938389,76.0,15771,0.0936825320733846,0.08074534161490683,19.76701426748415,0.11581459319865096,0.08641975308641975,24.436879164915354
Crawfordsville-TP2-4351_19_15,65.92,67.0,13184,80.555,81.0,16111,70.46,71.0,14092,0.08677373805899605,0.07849829351535836,17.35474761179921,0.10690894298830543,0.09433962264150944,21.381788597661085
Crawfordsville-TP2-4351_19_16,68.37383177570094,71.0,14632,86.54205607476635,88.0,18520,73.44392523364486,74.0,15717,0.10660789092445602,0.09667370113556426,22.81408865783359,0.1331261600188448,0.1111111111111111,28.48899824403279
Crawfordsville-TP2-4351_19_17,62.179611650485434,63.0,12809,78.10194174757281,79.0,16089,67.50970873786407,68.0,13907,0.09942324450954068,0.08974358974358974,20.48118836896538,0.12872660393834334,0.10884857460199926,26.517680411298727
Crawfordsville-TP2-4351_19_18,71.625,74.0,14325,85.575,87.0,17115,73.155,75.0,14631,0.0891077682601559,0.07936507936507936,17.82155365203118,0.10013072053128741,0.08024997142095035,20.026144106257483
Crawfordsville-TP2-4351_19_19,67.46478873239437,69.0,14370,81.99530516431925,84.0,17465,71.22535211267606,73.0,15171,0.08892935152314929,0.07849829351535836,18.9419518744308,0.1084001144158582,0.08641975308641975,23.089224370577796
Crawfordsville-TP2-4351_19_20,68.94711538461539,72.0,14341,84.97596153846153,87.0,17675,72.92788461538461,74.0,15169,0.09651572426842778,0.08755664652567977,20.075270647832976,0.11739339512892974,0.0963855421686747,24.417826186817386
Crawfordsville-TP2-4351_20_13,72.665,74.0,14533,88.345,88.0,17669,75.345,76.0,15069,0.0925511987800827,0.08776899756473336,18.51023975601654,0.10529952700424594,0.0975609756097561,21.05990540084919
Crawfordsville-TP2-4351_20_14,74.22272727272727,69.0,16329,85.35454545454546,81.0,18778,79.6590909090909,74.0,17525,0.05917334565911261,0.0625,13.018136045004773,0.09519070095994038,0.07655656429077329,20.941954211186882
Crawfordsville-TP2-4351_20_15,64.51,66.0,12902,80.365,82.0,16073,70.83,73.0,14166,0.09134696067654359,0.08250825082508251,18.269392135308717,0.12272365981051403,0.10526315789473684,24.544731962102805
Crawfordsville-TP2-4351_20_16,66.29,68.0,13258,83.865,85.0,16773,71.87,73.0,14374,0.10249283655994303,0.09320764514389566,20.498567311988605,0.1283477832237193,0.1111111111111111,25.669556644743857
Crawfordsville-TP2-4351_20_17,69.57727272727273,71.5,15307,84.77272727272727,87.0,18650,74.50909090909092,76.0,16392,0.08798482705884296,0.07784431137724551,19.35666195294545,0.11357734819185884,0.09422863485016648,24.987016602208946
Crawfordsville-TP2-4351_20_18,74.25,76.0,15444,88.03846153846153,90.0,18312,76.33653846153847,77.0,15878,0.08434397610906066,0.07966968815674952,17.543547030684618,0.0971362887332486,0.08430836522689994,20.20434805651571
Crawfordsville-TP2-4351_20_19,66.55238095238096,68.0,13976,77.95238095238095,78.5,16370,70.4047619047619,70.0,14785,0.08245578958021657,0.06390142560355326,17.31571581184548,0.12113880210047566,0.0797478329393223,25.43914844109989
Crawfordsville-TP2-4351_20_20,77.76086956521739,81.0,17885,95.14347826086957,97.0,21883,78.8695652173913,82.0,18140,0.10344517438768369,0.09245757385292269,23.79239010916725,0.11337777448646527,0.09090909090909091,26.076888131887014
Crawfordsville-TP2-4351_21_13,70.685,71.5,14137,83.54,84.0,16708,73.215,74.0,14643,0.07951777923918507,0.0707006005147269,15.903555847837014,0.09323707821717546,0.08111341154819415,18.647415643435092
Crawfordsville-TP2-4351_21_14,68.91133004926108,72.0,13989,83.00492610837438,84.0,16850,72.70935960591133,74.0,14760,0.08577345963780858,0.07482993197278912,17.41201230647514,0.10624793466742878,0.08771929824561403,21.568330737488044
Crawfordsville-TP2-4351_21_15,65.1036036036036,68.0,14453,79.91441441441441,81.0,17741,70.40090090090091,71.0,15629,0.09235350908739705,0.07966968815674952,20.502479017402145,0.12467056104231224,0.09090909090909091,27.676864551393315
Crawfordsville-TP2-4351_21_16,61.576190476190476,65.0,12931,76.04285714285714,78.0,15969,67.41428571428571,70.0,14157,0.0869443231067399,0.07556544308490916,18.258307852415378,0.11535148808756067,0.09722222222222222,24.22381249838774
Crawfordsville-TP2-4351_21_17,72.92129629629629,75.0,15751,86.6574074074074,88.0,18718,76.41666666666667,79.0,16506,0.0807571974424756,0.07142857142857142,17.44355464757473,0.10005506536128143,0.08024997142095035,21.61189411803679
Crawfordsville-TP2-4351_21_18,72.3041474654378,72.0,15690,88.99539170506912,90.0,19312,75.67281105990783,76.0,16421,0.09888071169425072,0.09316770186335403,21.457114437652407,0.11717400620378027,0.10526315789473684,25.42675934622032
Crawfordsville-TP2-4351_21_19,70.095,72.0,14019,85.575,87.0,17115,74.34,76.0,14868,0.09066153802791836,0.08060255586492468,18.132307605583673,0.11181371350367085,0.0932742178350343,22.36274270073417
Crawfordsville-TP2-4351_21_20,70.59615384615384,74.0,14684,87.78365384615384,90.0,18259,75.75961538461539,77.0,15758,0.09819268395498768,0.08791208791208792,20.424078262637437,0.12360302991789676,0.10253555967841682,25.709430222922528
Crawfordsville-TP2-4351_22_13,68.18018018018019,68.0,15136,81.0945945945946,81.0,18003,71.55855855855856,71.0,15886,0.07945574039068527,0.07348242811501597,17.63917436673213,0.09686693237947905,0.08667051868971953,21.504458988244348
Crawfordsville-TP2-4351_22_14,66.87142857142857,69.0,14043,81.10952380952381,84.0,17033,69.24761904761905,71.0,14542,0.09352477771842853,0.08387096774193549,19.64020332086999,0.10950421933821838,0.09032634032634032,22.99588606102586
Crawfordsville-TP2-4351_22_15,73.80733944954129,77.0,16090,85.89908256880734,88.0,18726,75.52752293577981,77.0,16465,0.07687835064731392,0.06666666666666667,16.759480441114434,0.09416357824178609,0.06896551724137931,20.52766005670937
Crawfordsville-TP2-4351_22_16,62.90384615384615,63.0,13084,78.92307692307692,79.0,16416,68.84134615384616,68.0,14319,0.09456692791255308,0.08737864077669903,19.66992100581104,0.12249716157319145,0.1095890410958904,25.479409607223822
Crawfordsville-TP2-4351_22_17,69.0,72.0,13800,84.575,86.0,16915,73.91,76.0,14782,0.09180838788526113,0.07860469537116244,18.361677577052227,0.11918003595232486,0.09372549019607843,23.836007190464972
Crawfordsville-TP2-4351_22_18,67.12385321100918,69.0,14633,82.76146788990826,84.0,18042,71.23394495412845,71.0,15529,0.09598880836063062,0.08710801393728224,20.925560222617474,0.11817854685994869,0.10126582278481013,25.762923215468813
Crawfordsville-TP2-4351_22_19,66.8069306930693,70.0,13495,81.26237623762377,82.0,16415,71.70792079207921,74.0,14485,0.08610907093340374,0.07481108787005106,17.394032328547556,0.11175809566754075,0.08652461848545925,22.57513532484323
Crawfordsville-TP2-4351_22_20,59.315,62.0,11863,74.785,76.0,14957,64.905,65.0,12981,0.1012904763184075,0.08833960822829705,20.2580952636815,0.13397531947059177,0.10606060606060606,26.795063894118353
Crawfordsville-TP2-4351_23_13,63.58064516129032,65.0,13797,79.12903225806451,81.0,17171,69.17972350230414,70.0,15012,0.0915312448570135,0.08679245283018867,19.86228013397193,0.1174834498083397,0.10638297872340426,25.493908608409715
Crawfordsville-TP2-4351_23_14,68.94581280788178,71.0,13996,86.8128078817734,88.0,17623,72.91133004926108,74.0,14801,0.10699648688872394,0.09657320872274143,21.72028683841096,0.12747902639048042,0.10857142857142857,25.878242357267528
Crawfordsville-TP2-4351_23_15,71.715,74.5,14343,86.04,88.0,17208,75.195,77.0,15039,0.08673833596581718,0.07420494699646643,17.347667193163435,0.10846124873819894,0.08177394469280373,21.69224974763979
Crawfordsville-TP2-4351_23_16,68.25909090909092,69.0,15017,86.33636363636364,87.0,18994,73.46818181818182,74.0,16163,0.1054927730356277,0.09629772735255893,23.20841006783809,0.13164482371537042,0.11538461538461539,28.961861217381493
Crawfordsville-TP2-4351_23_17,65.73,68.0,13146,83.645,84.0,16729,70.72,71.0,14144,0.1068485083191121,0.0975609756097561,21.369701663822422,0.13173233388754824,0.11348088531187123,26.346466777509647
Crawfordsville-TP2-4351_23_18,69.34,72.0,13868,86.335,88.0,17267,73.38,76.0,14676,0.10261193193232336,0.09090909090909091,20.52238638646467,0.12497934687189405,0.10303030303030303,24.99586937437881
Crawfordsville-TP2-4351_23_19,58.497797356828194,60.0,13279,75.59911894273128,76.0,17161,65.00881057268722,65.0,14757,0.10771894828963302,0.09774436090225563,24.452201261746694,0.14222479620450323,0.125,32.285028738422234
Crawfordsville-TP2-4351_23_20,70.20952380952382,72.0,14744,85.85238095238095,88.0,18029,74.55238095238096,76.0,15656,0.09183046917961823,0.08139534883720931,19.28439852771983,0.11485217842577318,0.09212121212121213,24.11895746941237
Crawfordsville-TP2-4351_2_13,70.25345622119816,72.0,15245,85.83870967741936,87.0,18627,72.97695852534562,74.0,15836,0.0975385240292719,0.09090909090909091,21.165859714352003,0.11569747471016986,0.1,25.10635201210686
Crawfordsville-TP2-4351_2_14,67.4,68.5,14154,81.83333333333333,82.0,17185,72.05238095238096,73.0,15131,0.08469757777911747,0.07668783815572806,17.78649133361467,0.10751813027044461,0.09212121212121213,22.57880735679337
Crawfordsville-TP2-4351_2_15,66.65196078431373,69.0,13597,80.02450980392157,81.0,16325,70.79901960784314,71.0,14443,0.08079669405135523,0.07348242811501597,16.482525586476466,0.10357946793853266,0.08280254777070063,21.130211459460664
Crawfordsville-TP2-4351_2_16,70.72,71.0,14144,87.065,87.0,17413,73.285,73.0,14657,0.10130672824198683,0.09090909090909091,20.261345648397366,0.11635065479365846,0.09780009564801531,23.27013095873169
Crawfordsville-TP2-4351_2_17,70.90995260663507,74.0,14962,84.60189573459715,85.0,17851,74.28436018957346,76.0,15674,0.08591504395563922,0.06918238993710692,18.128074274639875,0.10749562160511011,0.07975460122699386,22.681576158678233
Crawfordsville-TP2-4351_2_18,61.229665071770334,60.0,12797,76.18181818181819,76.0,15922,67.6555023923445,68.0,14140,0.08996341519901276,0.08185053380782918,18.802353776593666,0.12362344523798544,0.10743801652892562,25.837300054738957
Crawfordsville-TP2-4351_2_19,71.96,72.0,14392,86.955,87.0,17391,75.37,76.0,15074,0.0891397858907215,0.0785749894543084,17.8279571781443,0.10714510521637705,0.0887314439946019,21.42902104327541
Crawfordsville-TP2-4351_2_20,64.34299516908213,65.0,13319,80.41545893719807,81.0,16646,69.72946859903382,70.0,14434,0.09676129147195836,0.08974358974358974,20.029587334695382,0.12462014423133788,0.1095890410958904,25.79636985588694
Crawfordsville-TP2-4351_3_13,72.29523809523809,75.0,15182,88.4952380952381,90.0,18584,74.85238095238095,76.0,15719,0.09865430160951157,0.08979933110367894,20.71740333799743,0.1141514735874021,0.09536258240509207,23.971809453354442
Crawfordsville-TP2-4351_3_14,78.81220657276995,80.0,16787,92.03286384976526,93.0,19603,79.3755868544601,80.0,16907,0.0787192297587888,0.07407407407407407,16.767195938622013,0.08345058485590104,0.07446808510638298,17.77497457430692
Crawfordsville-TP2-4351_3_15,71.745,74.0,14349,87.14,88.0,17428,74.245,76.0,14849,0.09349832349068839,0.0853228962818004,18.699664698137678,0.10724158442181944,0.09382141345746932,21.448316884363887
Crawfordsville-TP2-4351_3_16,75.27,77.0,15054,91.21,91.0,18242,77.51,79.0,15502,0.09211720077064724,0.08676996810284807,18.423440154129448,0.10255823322127569,0.09039836567926456,20.511646644255137
Crawfordsville-TP2-4351_3_17,68.945,69.0,13789,84.795,84.5,16959,73.19,74.0,14638,0.0954360016479809,0.0851870651816906,19.08720032959618,0.11772682769944635,0.1,23.54536553988927
Crawfordsville-TP2-4351_3_18,70.04147465437788,72.0,15199,84.7557603686636,85.0,18392,73.15207373271889,74.0,15874,0.08854012781602524,0.08139534883720931,19.21320773607748,0.10404185521171457,0.09090909090909091,22.57708258094206
Crawfordsville-TP2-4351_3_19,62.022624434389144,63.0,13707,77.61538461538461,79.0,17153,67.10407239819004,68.0,14830,0.09777166567039816,0.08955223880597014,21.607538113157993,0.12459073480257425,0.10638297872340426,27.53455239136891
Crawfordsville-TP2-4351_3_20,69.3103448275862,74.0,14070,84.72906403940887,87.0,17200,73.56650246305419,76.0,14934,0.0919509019294752,0.08280254777070063,18.666033091683467,0.11536777320458763,0.09433962264150944,23.41965796053129
Crawfordsville-TP2-4351_4_13,73.845,75.0,14769,88.62,90.0,17724,76.81,79.0,15362,0.08602304131497941,0.08108108108108109,17.204608262995883,0.10148971497593427,0.08706952566601689,20.297942995186855
Crawfordsville-TP2-4351_4_14,68.6829268292683,71.0,14080,87.66341463414633,88.0,17971,73.34634146341463,74.0,15036,0.11865454704842836,0.0975609756097561,24.324182144927814,0.14880894710722195,0.1111111111111111,30.5058341569805
Crawfordsville-TP2-4351_4_15,72.66046511627907,75.0,15622,89.93488372093023,91.0,19336,75.85581395348837,77.0,16309,0.10166420357116135,0.09090909090909091,21.85780376779969,0.11809600165478569,0.10303030303030303,25.390640355778924
Crawfordsville-TP2-4351_4_16,67.55502392344498,69.0,14119,81.2535885167464,82.0,16982,71.25837320574162,73.0,14893,0.08506462774860205,0.07407407407407407,17.778507199457827,0.10622085800516286,0.08609271523178808,22.20015932307904
Crawfordsville-TP2-4351_4_17,72.83809523809524,74.0,15296,84.9047619047619,85.0,17830,74.8,76.0,15708,0.07689910407652625,0.06463127515759094,16.148811856070513,0.09143512182555553,0.06918238993710692,19.201375583366662
Crawfordsville-TP2-4351_4_18,58.04926108374384,60.0,11784,73.46305418719211,75.0,14913,65.17241379310344,67.0,13230,0.0957197512397514,0.0821917808219178,19.431109501669535,0.13590009985140883,0.10204081632653061,27.58772026983599
Crawfordsville-TP2-4351_4_19,60.71563981042654,60.0,12811,74.9478672985782,75.0,15814,66.80568720379146,67.0,14096,0.08529360274374916,0.078125,17.996950178931073,0.1148518189865172,0.10236220472440945,24.23373380615513
Crawfordsville-TP2-4351_4_20,69.02392344497608,71.0,14426,87.60765550239235,88.0,18310,73.73205741626795,74.0,15410,0.1074753232432591,0.10163934426229508,22.462342557841154,0.1292272424543125,0.11377245508982035,27.008493672951314
Crawfordsville-TP2-4351_5_13,69.28855721393035,71.0,13927,83.636815920398,85.0,16811,73.49253731343283,74.0,14772,0.08464084627229855,0.07641196013289037,17.012810100732008,0.10597213600432133,0.087248322147651,21.300399336868587
Crawfordsville-TP2-4351_5_14,63.785714285714285,65.0,13395,79.86190476190477,81.0,16771,69.74761904761905,70.0,14647,0.10135147201834006,0.08502581755593804,21.283809123851412,0.14133482130042044,0.10526315789473684,29.68031247308829
Crawfordsville-TP2-4351_5_15,71.04205607476635,72.0,15203,86.66822429906541,88.0,18547,75.63084112149532,77.0,16185,0.09024657085511933,0.08011869436201781,19.312766162995537,0.11566790504306673,0.09411764705882353,24.75293167921628
Crawfordsville-TP2-4351_5_16,68.6697247706422,71.0,14970,84.94495412844037,87.0,18518,71.79357798165138,73.0,15651,0.10223706699258571,0.09090909090909091,22.287680604383684,0.12164017525850443,0.10126582278481013,26.517558206353964
Crawfordsville-TP2-4351_5_17,69.61,69.0,13922,86.89,87.0,17378,73.245,73.0,14649,0.10401332401331652,0.09372549019607843,20.802664802663305,0.12269048579683518,0.10609069844422377,24.538097159367037
Crawfordsville-TP2-4351_5_18,62.355,64.0,12471,78.155,79.0,15631,67.395,68.0,13479,0.09704457706070635,0.08960573476702509,19.40891541214127,0.12179774454967687,0.10691049762616495,24.359548909935373
Crawfordsville-TP2-4351_5_19,67.055,69.0,13411,82.07,84.0,16414,69.645,71.0,13929,0.10326096416454675,0.08702038748891984,20.65219283290935,0.12633359845645256,0.09333333333333334,25.266719691290515
Crawfordsville-TP2-4351_5_20,67.38785046728972,69.0,14421,84.3644859813084,85.0,18054,71.69158878504673,73.0,15342,0.10119766919826616,0.09320764514389566,21.656301208428957,0.12189484024372962,0.1069182389937107,26.08549581215814
Crawfordsville-TP2-4351_6_13,69.77168949771689,71.0,15280,86.37442922374429,87.0,18916,73.76712328767124,74.0,16155,0.09847958574079327,0.08985507246376812,21.567029277233726,0.11817303276289791,0.10303030303030303,25.879894175074643
Crawfordsville-TP2-4351_6_14,60.525,65.0,12105,75.695,79.0,15139,67.295,70.0,13459,0.095490811067104,0.07849829351535836,19.0981622134208,0.13752879227735298,0.09605636658556366,27.5057584554706
Crawfordsville-TP2-4351_6_15,57.45,59.0,11490,71.25,73.0,14250,64.795,65.0,12959,0.08314725530234042,0.06953718627676722,16.629451060468085,0.12476223244447639,0.09523809523809523,24.952446488895276
Crawfordsville-TP2-4351_6_16,69.21182266009852,71.0,14050,87.89162561576354,90.0,17842,73.94581280788178,76.0,15011,0.1087656989179092,0.10028653295128939,22.079436880335567,0.13234890712307093,0.11564625850340136,26.866828145983398
Crawfordsville-TP2-4351_6_17,67.84792626728111,72.0,14723,84.52995391705069,87.0,18343,71.91705069124424,74.0,15606,0.10140358863833665,0.08761329305135952,22.004578734519054,0.12247128765882946,0.0975609756097561,26.576269421965993
Crawfordsville-TP2-4351_6_18,63.255,65.0,12651,79.95,80.0,15990,69.78,70.5,13956,0.09748591837957406,0.08858276592866483,19.497183675914812,0.1290440220702523,0.10810810810810811,25.808804414050464
Crawfordsville-TP2-4351_6_19,71.10526315789474,74.0,14861,85.59808612440192,87.0,17890,74.67464114832536,77.0,15607,0.08862819020743863,0.0764525993883792,18.523291753354673,0.10576851001192679,0.08641975308641975,22.1056185924927
Crawfordsville-TP2-4351_6_20,70.92857142857143,71.0,14895,86.1,85.0,18081,75.17619047619047,74.0,15787,0.0864558657562248,0.0795598402960366,18.155731808807207,0.10598865314045895,0.0938364779874214,22.25761715949638
Crawfordsville-TP2-4351_7_13,68.91866028708134,71.0,14404,81.377990430622,82.0,17008,71.00956937799043,73.0,14841,0.08130190739823974,0.06990881458966565,16.992098646232105,0.09475434269203438,0.07801418439716312,19.803657622635185
Crawfordsville-TP2-4351_7_14,70.18009478672985,71.0,14808,84.1611374407583,85.0,17758,74.63507109004739,76.0,15748,0.07921637063457183,0.07348242811501597,16.714654203894657,0.099190162296461,0.08974358974358974,20.92912424455327
Crawfordsville-TP2-4351_7_15,58.505,60.0,11701,73.72,75.0,14744,66.91,68.0,13382,0.08740168091880333,0.07780788745387454,17.480336183760667,0.13296278011787466,0.1111111111111111,26.592556023574932
Crawfordsville-TP2-4351_7_16,74.38308457711443,75.0,14951,88.30845771144278,88.0,17750,77.1044776119403,77.0,15498,0.08055518593940299,0.07479224376731301,16.19159237382,0.09348704646283063,0.08074534161490683,18.790896339028954
Crawfordsville-TP2-4351_7_17,67.72093023255815,71.0,14560,81.48372093023256,82.0,17519,70.13023255813954,71.0,15078,0.09232861732739575,0.08108108108108109,19.850652725390088,0.10659850429703975,0.08609271523178808,22.918678423863547
Crawfordsville-TP2-4351_7_18,67.6858407079646,69.0,15297,83.06194690265487,82.0,18772,71.26106194690266,73.0,16105,0.09659041798478638,0.08454810495626822,21.82943446456172,0.11780764893773694,0.09352517985611511,26.62452865992855
Crawfordsville-TP2-4351_7_19,65.58208955223881,66.0,13182,80.96019900497512,81.0,16273,70.87064676616916,71.0,14245,0.09061389874276954,0.0821917808219178,18.213393647296677,0.11674833710182786,0.09803921568627451,23.4664157574674
Crawfordsville-TP2-4351_7_20,66.19,66.0,13238,81.695,82.0,16339,71.29,71.0,14258,0.08826826358196431,0.08755664652567977,17.653652716392862,0.10933854057266489,0.10622179239200516,21.867708114532977
Crawfordsville-TP2-4351_8_13,64.28,66.0,12856,78.66,79.0,15732,69.15,70.0,13830,0.08679300010490254,0.07666751852798365,17.358600020980507,0.11006350094447927,0.09393240124881228,22.012700188895852
Crawfordsville-TP2-4351_8_14,68.01886792452831,69.0,14420,83.5377358490566,84.0,17710,72.50943396226415,73.0,15372,0.09044206261488373,0.08387096774193549,19.17371727435535,0.1108761704181356,0.09803921568627451,23.505748128644747
Crawfordsville-TP2-4351_8_15,70.24324324324324,72.0,15594,86.16216216216216,88.0,19128,74.6891891891892,76.0,16581,0.0934916164809781,0.08306794055201698,20.75513885877714,0.11753879079260261,0.09722222222222222,26.09361155595778
Crawfordsville-TP2-4351_8_16,72.10047846889952,74.0,15069,87.4401913875598,88.0,18275,75.39234449760765,77.0,15757,0.09385617009547882,0.08108108108108109,19.615939549955073,0.11210487430217347,0.09090909090909091,23.429918729154256
Crawfordsville-TP2-4351_8_17,70.725,72.0,14145,83.605,85.0,16721,72.115,73.0,14423,0.08603369673335848,0.07562094605283974,17.206739346671696,0.09917724595072935,0.07784431137724551,19.83544919014587
Crawfordsville-TP2-4351_8_18,69.3913043478261,72.0,14364,82.67632850241546,85.0,17114,72.14009661835749,74.0,14933,0.08528900007285477,0.07462686567164178,17.654823015080936,0.10509383513971507,0.07975460122699386,21.75442387392102
Crawfordsville-TP2-4351_8_19,62.375586854460096,63.0,13286,75.93896713615024,76.0,16175,67.50704225352112,68.0,14379,0.0829894918916982,0.07641196013289037,17.676761772931716,0.10895427303953788,0.09352517985611511,23.20726015742157
Crawfordsville-TP2-4351_8_20,65.965,66.0,13193,81.535,82.0,16307,70.155,71.0,14031,0.09435069779947136,0.09090909090909091,18.870139559894273,0.11446631758317306,0.10582306830907054,22.89326351663461
Crawfordsville-TP2-4351_9_13,64.89047619047619,68.0,13627,85.23809523809524,87.0,17900,71.50952380952381,74.0,15017,0.12144852761677133,0.1073052733430092,25.50419079952198,0.15841429875971968,0.12751677852348994,33.267002739541134
Crawfordsville-TP2-4351_9_14,72.70048309178743,74.0,15049,88.57971014492753,90.0,18336,75.3719806763285,77.0,15602,0.09389835461303021,0.08542713567839195,19.436959404897255,0.10714633839049718,0.09411764705882353,22.179292046832916
