file,Red,Green,Blue,NIR,RedEdge,DeepBlue,field,range,row,PC1,PC2,PC3,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight
Crawfordsville-TP2-4353_18_44_cropped.TIF,326.11507936507934,460.87698412698415,343.6507936507937,3789.8650793650795,1659.8531746031747,323.76190476190476,Crawfordsville-TP2-4353,18,44,0.04195731032993557,-0.00024453489003598293,-0.009742379883013873,34000.0,16.82,152.36,68.0,,,,,,,,,,,29.41,240.0
Crawfordsville-TP2-4353_19_44_cropped.TIF,313.375,428.905303030303,315.1666666666667,3577.507575757576,1547.8863636363637,304.2310606060606,Crawfordsville-TP2-4353,19,44,0.03960056848925262,-0.018144205728016182,0.03904220426366038,33500.0,18.6,170.44,67.0,,,,,,,,,,,22.39,240.0
Crawfordsville-TP2-4353_13_42_cropped.TIF,345.015873015873,492.6825396825397,365.5,4000.464285714286,1761.3214285714287,346.0,Crawfordsville-TP2-4353,13,42,0.04426312310584563,0.0076047030035111115,-0.029016912092838056,31500.0,21.27,189.98,63.0,,,,,,,,,,,0.0,235.0
Crawfordsville-TP2-4353_26_46_cropped.TIF,338.3512396694215,468.89669421487605,351.2685950413223,3695.318181818182,1606.4628099173553,331.3388429752066,Crawfordsville-TP2-4353,26,46,0.04064130507851157,-0.023308691044473608,0.04005929741178573,28000.0,18.96,166.56,56.0,,,,,,,,,,,1.79,241.0
Crawfordsville-TP2-4352_16_4_cropped.TIF,301.91735537190084,443.0289256198347,327.10330578512395,3735.694214876033,1627.814049586777,320.9586776859504,Crawfordsville-TP2-4352,16,4,0.041476407318062715,-0.007696347124664129,-0.07858896319557793,33000.0,19.64,178.31,66.0,,,,,,,,,,,0.0,255.0
Crawfordsville-TP2-4353_12_45_cropped.TIF,324.1363636363636,467.8512396694215,346.93388429752065,3925.409090909091,1691.9876033057851,330.0123966942149,Crawfordsville-TP2-4353,12,45,0.04352535417855661,-0.02542619351760046,-0.009828059617743301,35500.0,23.35,205.37,71.0,,,,,,,,,,,5.63,243.0
Crawfordsville-TP2-4351_22_19_cropped.TIF,292.5833333333333,408.155303030303,310.89772727272725,3571.087121212121,1491.9015151515152,295.3863636363636,Crawfordsville-TP2-4351,22,19,0.039586463196572656,-0.07256663418781521,0.048409437950136476,32000.0,15.71,140.82,64.0,,,,,,,,,,,0.0,254.0
Crawfordsville-TP2-4351_20_17_cropped.TIF,388.6233766233766,537.9350649350649,408.87445887445887,4244.930735930736,1901.9437229437228,373.04329004329,Crawfordsville-TP2-4351,20,17,0.04682077952134054,0.03621492658452553,-0.009268350823893655,26000.0,15.91,146.46,52.0,,,,,,,,,,,1.92,223.0
Crawfordsville-TP2-4351_2_16_cropped.TIF,315.530303030303,443.3598484848485,318.1515151515151,3305.087121212121,1513.5719696969697,299.43560606060606,Crawfordsville-TP2-4351,2,16,0.03637601891366969,0.06195270846904155,-0.011578233851324829,30000.0,16.32,150.92,60.0,,,,,,,,,,,8.33,194.0
Crawfordsville-TP2-4351_5_13_cropped.TIF,321.6825396825397,442.265873015873,335.41269841269843,3623.9126984126983,1556.626984126984,314.515873015873,Crawfordsville-TP2-4351,5,13,0.039971887566510336,-0.03746677992956802,0.04969645300022802,31000.0,19.58,176.74,62.0,,,,,,,,,,,0.0,221.0
Crawfordsville-TP2-4352_17_2_cropped.TIF,306.5674603174603,439.62301587301585,320.7420634920635,3781.876984126984,1640.654761904762,316.45238095238096,Crawfordsville-TP2-4352,17,2,0.042063004005391556,-0.00967217452363587,-0.04309484292534632,32000.0,16.19,144.1,64.0,,,,,,,,,,,3.12,244.0
Crawfordsville-TP2-4353_31_43_cropped.TIF,358.7738095238095,506.9246031746032,360.0,3904.4444444444443,1775.4126984126983,338.531746031746,Crawfordsville-TP2-4353,31,43,0.04315427882376541,0.06957466837226176,-0.00658981655206026,24500.0,16.54,150.17,49.0,,,,,,,,,,,32.65,212.0
Crawfordsville-TP2-4351_7_16_cropped.TIF,354.6984126984127,474.4484126984127,357.55555555555554,3814.472222222222,1673.7460317460318,330.6547619047619,Crawfordsville-TP2-4351,7,16,0.042053181728231526,-0.0016916937220656885,0.06949314727541853,32000.0,19.3,178.07,64.0,,,,,,,,,,,0.0,228.0
Crawfordsville-TP2-4352_2_6_cropped.TIF,352.44628099173553,488.57851239669424,356.5165289256198,4143.322314049587,1829.1735537190082,339.6942148760331,Crawfordsville-TP2-4352,2,6,0.04608033928162942,0.02600680421856207,-0.004841801232504835,32500.0,19.46,181.18,65.0,,,,,,,,,,,4.62,231.0
Crawfordsville-TP2-4351_10_17_cropped.TIF,342.67965367965365,495.2943722943723,356.82683982683983,4034.242424242424,1763.073593073593,344.2900432900433,Crawfordsville-TP2-4351,10,17,0.04468895682817271,-0.0010172091042066596,-0.011997619581186014,30000.0,19.63,173.06,60.0,,,,,,,,,,,0.0,239.0
Crawfordsville-TP2-4353_23_44_cropped.TIF,314.92424242424244,451.3939393939394,329.70454545454544,3647.3863636363635,1611.784090909091,308.53409090909093,Crawfordsville-TP2-4353,23,44,0.040398782777308,0.017840200883190983,-0.007876892867895391,29000.0,20.47,184.77,58.0,,,,,,,,,,,0.0,217.0
Crawfordsville-TP2-4353_24_44_cropped.TIF,388.42857142857144,526.8293650793651,389.9761904761905,4116.396825396825,1857.6150793650793,354.22222222222223,Crawfordsville-TP2-4353,24,44,0.04542536727713899,0.05528347310750806,0.045541121416828215,31500.0,17.86,163.09,63.0,,,,,,,,,,,0.0,217.0
Crawfordsville-TP2-4352_6_2_cropped.TIF,294.06439393939394,404.594696969697,298.4015151515151,3540.992424242424,1513.2727272727273,297.030303030303,Crawfordsville-TP2-4352,6,2,0.0393336021346567,-0.03444183207348748,0.007797749290063382,31500.0,11.82,114.9,63.0,,,,,,,,,,,15.87,274.0
Crawfordsville-TP2-4351_17_19_cropped.TIF,321.6507936507937,470.7063492063492,336.5833333333333,4029.468253968254,1717.6944444444443,317.04761904761904,Crawfordsville-TP2-4351,17,19,0.044850750297934415,-0.031837481007648605,0.04453194656915238,32500.0,15.47,139.15,65.0,,,,,,,,,,,0.0,254.0
Crawfordsville-TP2-4353_24_43_cropped.TIF,333.5702479338843,477.6528925619835,354.9793388429752,3995.5785123966944,1734.0867768595042,342.55371900826447,Crawfordsville-TP2-4353,24,43,0.04428208669520112,-0.016619988266344178,-0.03333875267183321,29500.0,23.3,211.79,59.0,,,,,,,,,,,6.78,223.0
Crawfordsville-TP2-4353_10_46_cropped.TIF,362.4155844155844,525.7359307359308,379.7922077922078,4388.43722943723,1899.813852813853,375.38528138528136,Crawfordsville-TP2-4353,10,46,0.048674600684651605,-0.019905260128200424,-0.03620188814197506,34000.0,17.26,154.89,68.0,,,,,,,,,,,4.41,257.0
Crawfordsville-TP2-4352_14_2_cropped.TIF,270.5674603174603,395.6746031746032,299.531746031746,3789.3888888888887,1568.0198412698412,301.67063492063494,Crawfordsville-TP2-4352,14,2,0.0423746526322376,-0.08260999857689516,-0.05314882530658124,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4351_23_14_cropped.TIF,307.2310606060606,446.53409090909093,319.6818181818182,3551.375,1573.9583333333333,306.20075757575756,Crawfordsville-TP2-4351,23,14,0.03930648217438849,0.020793398785410828,-0.02314198734704384,35500.0,15.64,148.25,71.0,,,,,,,,,,,0.0,197.0
Crawfordsville-TP2-4353_32_44_cropped.TIF,384.58677685950414,529.7685950413223,390.3884297520661,3920.6694214876034,1794.9214876033059,352.5165289256198,Crawfordsville-TP2-4353,32,44,0.043066180340972975,0.07067585939034282,0.029781023176489396,28500.0,20.06,180.44,57.0,,,,,,,,,,,10.53,222.0
Crawfordsville-TP2-4353_34_44_cropped.TIF,313.4015151515151,441.155303030303,325.54924242424244,3441.787878787879,1561.7424242424242,305.97727272727275,Crawfordsville-TP2-4353,34,44,0.038004908846362165,0.05124588851641316,-0.0439463229910627,31000.0,13.6,123.48,62.0,,,,,,,,,,,3.23,216.0
Crawfordsville-TP2-4353_26_43_cropped.TIF,273.6818181818182,394.4734848484849,290.84090909090907,3442.973484848485,1449.0568181818182,279.1969696969697,Crawfordsville-TP2-4353,26,43,0.03826784225390516,-0.05300252175874073,0.024691805140616075,35000.0,20.64,185.22,70.0,,,,,,,,,,,0.0,227.0
Crawfordsville-TP2-4353_35_45_cropped.TIF,372.5108225108225,537.2337662337662,388.2640692640693,4384.038961038961,1939.8095238095239,347.17316017316017,Crawfordsville-TP2-4353,35,45,0.04871331679127541,0.03706455436412632,0.03891989265480274,34000.0,18.42,164.72,68.0,,,,,,,,,,,11.76,248.0
Crawfordsville-TP2-4353_12_44_cropped.TIF,344.27272727272725,485.6652892561983,355.6115702479339,3928.884297520661,1693.780991735537,345.4917355371901,Crawfordsville-TP2-4353,12,44,0.043358773122539,-0.03300436048545788,0.024443346660188787,26500.0,22.4,194.18,53.0,,,,,,,,,,,1.89,224.0
Crawfordsville-TP2-4353_32_42_cropped.TIF,371.6060606060606,512.6796536796537,389.6926406926407,4361.714285714285,1854.4891774891776,368.6926406926407,Crawfordsville-TP2-4353,32,42,0.04826589833446423,-0.05897433324484448,0.049786202054219124,26000.0,19.87,176.64,52.0,,,,,,,,,,,5.77,224.0
Crawfordsville-TP2-4353_5_42_cropped.TIF,249.03030303030303,369.6780303030303,278.5416666666667,3401.3333333333335,1404.2878787878788,275.02272727272725,Crawfordsville-TP2-4353,5,42,0.037914119091504966,-0.0808154260295326,-0.026332888623318968,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4351_3_20_cropped.TIF,324.7142857142857,454.1547619047619,339.28968253968253,3911.4166666666665,1695.1468253968253,325.94444444444446,Crawfordsville-TP2-4351,3,20,0.04345280397446742,-0.013569354669747482,-0.014580544426359254,26000.0,17.14,159.04,52.0,,,,,,,,,,,0.0,226.0
Crawfordsville-TP2-4351_20_13_cropped.TIF,325.2689393939394,449.82954545454544,328.95075757575756,3826.6060606060605,1636.594696969697,308.38257575757575,Crawfordsville-TP2-4351,20,13,0.04246721262159999,-0.03050865426555991,0.0811920946882226,28000.0,19.68,179.92,56.0,,,,,,,,,,,3.57,251.0
Crawfordsville-TP2-4353_3_42_cropped.TIF,356.02777777777777,506.35714285714283,360.4047619047619,4151.178571428572,1821.8333333333333,340.97222222222223,Crawfordsville-TP2-4353,3,42,0.04606994092779165,0.01500602946071652,0.03141078571411259,25500.0,20.48,184.65,51.0,,,,,,,,,,,1.96,254.0
Crawfordsville-TP2-4351_18_16_cropped.TIF,332.8961038961039,485.030303030303,366.4199134199134,4235.619047619048,1806.4329004329004,360.71861471861473,Crawfordsville-TP2-4351,18,16,0.047052673558946524,-0.05010215266525486,-0.07323999065576824,28000.0,16.67,153.1,56.0,,,,,,,,,,,0.0,225.0
Crawfordsville-TP2-4352_11_2_cropped.TIF,294.9177489177489,439.28138528138527,328.5541125541126,4256.164502164502,1754.2207792207791,322.6709956709957,Crawfordsville-TP2-4352,11,2,0.0477114584890341,-0.09087410335328112,-0.032683003185391135,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4351_9_13_cropped.TIF,309.79761904761904,475.45238095238096,339.54761904761904,4098.964285714285,1762.9087301587301,327.23015873015873,Crawfordsville-TP2-4351,9,13,0.04572347207299016,-0.017079109097448846,-0.054197204535816945,30500.0,20.48,178.83,61.0,,,,,,,,,,,0.0,258.0
Crawfordsville-TP2-4353_18_46_cropped.TIF,348.297520661157,483.07851239669424,350.6404958677686,3902.7727272727275,1733.793388429752,337.8719008264463,Crawfordsville-TP2-4353,18,46,0.0431870711274855,0.02582142964708181,-0.0035914115710832563,33000.0,16.12,147.03,66.0,,,,,,,,,,,4.55,221.0
Crawfordsville-TP2-4353_4_46_cropped.TIF,367.8253968253968,510.68650793650795,370.3333333333333,3893.1706349206347,1746.2063492063492,336.9484126984127,Crawfordsville-TP2-4353,4,46,0.04288775612725232,0.04080331086027629,0.06319267839894777,34500.0,19.89,177.03,69.0,,,,,,,,,,,2.9,211.0
Crawfordsville-TP2-4351_9_19_cropped.TIF,320.16450216450215,469.46753246753246,353.68831168831167,4143.324675324675,1748.7142857142858,339.5064935064935,Crawfordsville-TP2-4351,9,19,0.04608563641518581,-0.06167634111151378,-0.02690458858794962,27000.0,17.31,156.43,54.0,,,,,,,,,,,1.85,245.0
Crawfordsville-TP2-4351_12_17_cropped.TIF,275.0113636363636,393.1818181818182,292.7651515151515,3264.068181818182,1399.0416666666667,289.2386363636364,Crawfordsville-TP2-4351,12,17,0.03607528209698245,-0.0374661878882937,-0.02282233173149492,29000.0,19.7,178.45,58.0,,,,,,,,,,,3.45,250.0
Crawfordsville-TP2-4353_16_46_cropped.TIF,329.5952380952381,461.24603174603175,335.6984126984127,3800.9801587301586,1680.142857142857,329.8253968253968,Crawfordsville-TP2-4353,16,46,0.04212132337337705,0.016462374458302793,-0.034427172656800974,32000.0,17.9,163.08,64.0,,,,,,,,,,,1.56,214.0
Crawfordsville-TP2-4352_8_2_cropped.TIF,291.2164502164502,421.4458874458874,311.7922077922078,3872.3636363636365,1604.7229437229437,306.3246753246753,Crawfordsville-TP2-4352,8,2,0.04319152268369945,-0.08088095327803764,0.013633965441645064,29000.0,17.96,162.12,58.0,,,,,,,,,,,0.0,246.0
Crawfordsville-TP2-4351_15_17_cropped.TIF,366.969696969697,510.87012987012986,384.2294372294372,4444.761904761905,1904.7272727272727,367.7922077922078,Crawfordsville-TP2-4351,15,17,0.049367068439649386,-0.037660379632415794,0.00933488860708423,28500.0,19.32,176.43,57.0,,,,,,,,,,,0.0,232.0
Crawfordsville-TP2-4352_18_5_cropped.TIF,350.97402597402595,498.93939393939394,360.5151515151515,4177.735930735931,1823.090909090909,349.24675324675326,Crawfordsville-TP2-4352,18,5,0.046385523122656654,0.0005553244954250772,-0.008084439805985014,32500.0,18.57,166.45,65.0,,,,,,,,,,,0.0,232.0
Crawfordsville-TP2-4352_4_3_cropped.TIF,384.2077922077922,545.969696969697,391.1038961038961,4584.25974025974,2005.6623376623377,378.12554112554113,Crawfordsville-TP2-4352,4,3,0.050952258941450265,0.009734805894009628,-0.002408396855646726,29500.0,21.15,191.36,59.0,,,,,,,,,,,0.0,240.0
Crawfordsville-TP2-4353_31_45_cropped.TIF,333.82954545454544,453.07954545454544,338.8219696969697,3492.7272727272725,1586.2727272727273,318.780303030303,Crawfordsville-TP2-4353,31,45,0.038439271959721966,0.04758705406049205,-0.01515919175778309,29000.0,21.15,191.8,58.0,,,,,,,,,,,0.0,241.0
Crawfordsville-TP2-4351_18_20_cropped.TIF,349.0,466.59090909090907,345.49242424242425,3779.094696969697,1626.5416666666667,323.969696969697,Crawfordsville-TP2-4351,18,20,0.04165591014002382,-0.03200932704136649,0.11497611724631512,31000.0,19.77,182.2,62.0,,,,,,,,,,,0.0,247.0
Crawfordsville-TP2-4353_21_44_cropped.TIF,371.8809523809524,502.25396825396825,367.52777777777777,3868.876984126984,1738.5555555555557,348.78968253968253,Crawfordsville-TP2-4353,21,44,0.042572308254991004,0.03697743496552783,0.03293870356704275,29500.0,19.17,174.45,59.0,,,,,,,,,,,1.69,211.0
Crawfordsville-TP2-4352_16_3_cropped.TIF,369.60743801652893,527.6859504132232,379.6570247933884,4074.5247933884298,1847.909090909091,351.5413223140496,Crawfordsville-TP2-4352,16,3,0.045036712223503875,0.06695674470863125,-0.014941264813044523,29500.0,18.28,166.74,59.0,,,,,,,,,,,0.0,240.0
Crawfordsville-TP2-4353_36_45_cropped.TIF,346.3452380952381,478.4484126984127,358.5079365079365,3825.8492063492063,1703.313492063492,338.3253968253968,Crawfordsville-TP2-4353,36,45,0.042234865581185006,0.022158446596242286,-0.015527273386526716,35000.0,21.59,192.84,70.0,,,,,,,,,,,2.86,233.0
Crawfordsville-TP2-4352_7_6_cropped.TIF,295.8452380952381,425.61507936507934,318.01984126984127,3716.6031746031745,1576.4960317460318,312.87301587301585,Crawfordsville-TP2-4352,7,6,0.041280086404592915,-0.05055656524783486,-0.02639435101953581,29500.0,24.14,221.71,59.0,,,,,,,,,,,0.0,222.0
Crawfordsville-TP2-4353_19_43_cropped.TIF,380.4935064935065,527.2467532467532,389.6666666666667,4255.372294372294,1889.8831168831168,372.1904761904762,Crawfordsville-TP2-4353,19,43,0.047044238988558154,0.02369682529415129,-0.015271958014234765,31000.0,17.55,161.19,62.0,,,,,,,,,,,0.0,232.0
Crawfordsville-TP2-4352_9_9_cropped.TIF,313.4469696969697,452.4128787878788,326.6818181818182,3721.655303030303,1624.9848484848485,311.2651515151515,Crawfordsville-TP2-4352,9,9,0.04127737024520196,0.0006981488605904614,-0.0015588479792009338,28500.0,19.83,180.46,57.0,,,,,,,,,,,0.0,227.0
Crawfordsville-TP2-4353_13_43_cropped.TIF,301.0037878787879,421.75757575757575,312.6363636363636,3746.6439393939395,1583.9810606060605,306.5530303030303,Crawfordsville-TP2-4353,13,43,0.0416735141787445,-0.05104079196350278,0.015219778378200351,24500.0,23.56,205.97,49.0,,,,,,,,,,,6.12,232.0
Crawfordsville-TP2-4351_22_15_cropped.TIF,418.27705627705626,543.6796536796537,412.6363636363636,4236.428571428572,1891.7619047619048,387.16017316017314,Crawfordsville-TP2-4351,22,15,0.0465155788536924,0.02130383983609631,0.0651470459826185,33000.0,10.26,102.22,66.0,,,,,,,,,,,3.03,194.0
Crawfordsville-TP2-4351_17_17_cropped.TIF,345.8531746031746,479.3611111111111,354.55555555555554,3805.813492063492,1688.579365079365,329.6507936507937,Crawfordsville-TP2-4351,17,17,0.04201793480007925,0.01997032497497403,0.022657459323920926,28500.0,17.3,158.71,57.0,,,,,,,,,,,3.51,216.0
Crawfordsville-TP2-4352_21_8_cropped.TIF,283.58730158730157,404.8412698412698,312.20238095238096,3585.531746031746,1546.7619047619048,298.7261904761905,Crawfordsville-TP2-4352,21,8,0.03989697287150667,-0.021569665287974014,-0.06435173662229716,29000.0,17.03,152.83,58.0,,,,,,,,,,,3.45,223.0
Crawfordsville-TP2-4351_21_16_cropped.TIF,283.07936507936506,407.85714285714283,311.76190476190476,3705.9007936507937,1571.0873015873017,311.01984126984127,Crawfordsville-TP2-4351,21,16,0.041272917398913575,-0.0510449975174338,-0.07679101593378375,29000.0,23.8,217.34,58.0,,,,,,,,,,,0.0,225.0
Crawfordsville-TP2-4352_22_2_cropped.TIF,356.51190476190476,493.9246031746032,353.51984126984127,3982.2301587301586,1775.0753968253969,319.41269841269843,Crawfordsville-TP2-4352,22,2,0.044177807669329994,0.04603260986927581,0.07462905308438049,30500.0,13.01,125.37,61.0,,,,,,,,,,,29.51,227.0
Crawfordsville-TP2-4353_28_46_cropped.TIF,376.98268398268397,540.7056277056278,391.7402597402597,4118.073593073593,1876.5930735930735,375.31601731601734,Crawfordsville-TP2-4353,28,46,0.04540404405813508,0.0663796890734158,-0.07479837845078391,32500.0,17.26,156.34,65.0,,,,,,,,,,,3.08,199.0
Crawfordsville-TP2-4353_7_44_cropped.TIF,366.8471074380165,513.8140495867768,379.599173553719,4176.706611570248,1830.0330578512396,357.55785123966945,Crawfordsville-TP2-4353,7,44,0.04619196358124974,0.0005002336688168947,0.01723708520903292,36000.0,19.73,176.02,72.0,,,,,,,,,,,0.0,215.0
Crawfordsville-TP2-4352_13_9_cropped.TIF,327.93650793650795,457.0952380952381,337.32936507936506,3916.123015873016,1695.5277777777778,320.4166666666667,Crawfordsville-TP2-4352,13,9,0.04351367904821098,-0.011682189374136252,0.019459510737583417,32000.0,13.52,128.72,64.0,,,,,,,,,,,0.0,210.0
Crawfordsville-TP2-4353_8_42_cropped.TIF,291.29545454545456,409.45454545454544,306.65909090909093,3587.780303030303,1528.969696969697,296.82575757575756,Crawfordsville-TP2-4353,8,42,0.039868588245227495,-0.03881513141627649,0.0005648715213223459,27000.0,25.29,226.42,54.0,,,,,,,,,,,1.85,228.0
Crawfordsville-TP2-4351_23_18_cropped.TIF,321.44444444444446,458.98809523809524,333.7579365079365,3659.40873015873,1628.3015873015872,304.1468253968254,Crawfordsville-TP2-4351,23,18,0.04052782687937388,0.0322850317858617,0.017620824352778324,29000.0,17.98,163.62,58.0,,,,,,,,,,,0.0,201.0
Crawfordsville-TP2-4352_11_7_cropped.TIF,335.3722943722944,481.27272727272725,356.05627705627705,4128.7532467532465,1785.6580086580086,341.5844155844156,Crawfordsville-TP2-4352,11,7,0.04589588689115174,-0.016219016977424866,-0.026463995510270927,26500.0,22.69,203.86,53.0,,,,,,,,,,,0.0,224.0
Crawfordsville-TP2-4352_9_5_cropped.TIF,331.4504132231405,466.4917355371901,353.41322314049586,4134.037190082645,1768.301652892562,349.1652892561983,Crawfordsville-TP2-4352,9,5,0.045958104026381945,-0.041573179437431156,-0.05020830133297513,30500.0,20.64,183.49,61.0,,,,,,,,,,,4.92,235.0
Crawfordsville-TP2-4352_17_5_cropped.TIF,394.2554112554113,562.7142857142857,403.7878787878788,4564.541125541125,2070.090909090909,392.32034632034635,Crawfordsville-TP2-4352,17,5,0.0506885024611167,0.07897832825674417,-0.09800810065612668,28000.0,17.32,159.98,56.0,,,,,,,,,,,0.0,225.0
Crawfordsville-TP2-4353_26_44_cropped.TIF,302.6515151515151,443.3787878787879,322.1818181818182,3721.094696969697,1603.2083333333333,305.2348484848485,Crawfordsville-TP2-4353,26,44,0.041325619899224716,-0.01931430906115602,0.001896300717184686,32500.0,24.28,210.22,65.0,,,,,,,,,,,3.08,255.0
Crawfordsville-TP2-4353_23_46_cropped.TIF,366.2809917355372,510.14462809917353,375.8429752066116,4041.2520661157023,1791.1363636363637,351.6487603305785,Crawfordsville-TP2-4353,23,46,0.04460971151245806,0.018724592855827272,0.019398915734949704,32500.0,16.25,144.46,65.0,,,,,,,,,,,0.0,236.0
Crawfordsville-TP2-4351_15_18_cropped.TIF,302.68939393939394,414.42424242424244,312.50757575757575,3436.965909090909,1483.7613636363637,306.5037878787879,Crawfordsville-TP2-4351,15,18,0.0379399728796083,-0.030264286961410706,0.0008802449451387617,30500.0,18.81,166.43,61.0,,,,,,,,,,,3.28,206.0
Crawfordsville-TP2-4353_28_44_cropped.TIF,333.5037878787879,458.2689393939394,336.6969696969697,3830.003787878788,1662.090909090909,318.50757575757575,Crawfordsville-TP2-4353,28,44,0.04244436238051733,-0.010562796579313508,0.05016110640116555,32000.0,18.86,167.66,64.0,,,,,,,,,,,0.0,228.0
Crawfordsville-TP2-4353_9_43_cropped.TIF,407.8008658008658,565.2034632034632,412.83982683982686,4587.74025974026,2028.051948051948,384.32034632034635,Crawfordsville-TP2-4353,9,43,0.05080193519627481,0.025078733732578823,0.04117431707372307,30000.0,16.42,149.43,60.0,,,,,,,,,,,11.67,257.0
Crawfordsville-TP2-4353_21_46_cropped.TIF,336.344696969697,473.6287878787879,338.8560606060606,3417.8522727272725,1576.0492424242425,318.1628787878788,Crawfordsville-TP2-4353,21,46,0.03749533074788229,0.07047952574767716,-0.008473174929976535,29000.0,14.88,134.63,58.0,,,,,,,,,,,0.0,191.0
Crawfordsville-TP2-4353_28_42_cropped.TIF,296.6931818181818,434.0530303030303,320.3863636363636,3733.628787878788,1586.2348484848485,305.27272727272725,Crawfordsville-TP2-4353,28,42,0.0414862572374116,-0.04335938140563481,0.0019430105689254332,25000.0,24.7,211.78,50.0,,,,,,,,,,,0.0,251.0
Crawfordsville-TP2-4351_11_15_cropped.TIF,326.5,467.45238095238096,344.49603174603175,3789.472222222222,1700.4087301587301,328.42063492063494,Crawfordsville-TP2-4351,11,15,0.04200141882841795,0.04201817946976537,-0.07223186987041884,30000.0,15.76,145.08,60.0,,,,,,,,,,,6.67,209.0
Crawfordsville-TP2-4352_10_3_cropped.TIF,313.2420634920635,437.42063492063494,320.37698412698415,3495.9761904761904,1555.8015873015872,308.6547619047619,Crawfordsville-TP2-4352,10,3,0.038629739596059906,0.021945442748831936,-0.01992220519799773,36000.0,14.6,140.08,72.0,,,,,,,,,,,0.0,192.0
Crawfordsville-TP2-4353_19_42_cropped.TIF,388.83549783549785,561.4588744588744,403.8528138528139,4572.030303030303,1995.987012987013,384.04761904761904,Crawfordsville-TP2-4353,19,42,0.050663308520410046,-0.00038972044802695546,0.010566742997706617,29000.0,22.66,195.48,58.0,,,,,,,,,,,5.17,255.0
Crawfordsville-TP2-4352_5_2_cropped.TIF,295.0079365079365,412.6388888888889,308.68650793650795,3672.0753968253966,1543.0595238095239,304.265873015873,Crawfordsville-TP2-4352,5,2,0.04080406131685176,-0.06270196337946184,0.013897414128295133,31500.0,15.79,146.85,63.0,,,,,,,,,,,3.17,235.0
Crawfordsville-TP2-4352_8_7_cropped.TIF,292.6825396825397,417.81349206349205,315.9484126984127,3587.404761904762,1552.436507936508,299.9484126984127,Crawfordsville-TP2-4352,8,7,0.03984240828534085,-0.016555656148512538,-0.03274802066381149,28500.0,23.27,210.78,57.0,,,,,,,,,,,0.0,218.0
Crawfordsville-TP2-4351_6_20_cropped.TIF,377.987012987013,522.8095238095239,394.27705627705626,4294.701298701299,1879.7532467532467,371.1991341991342,Crawfordsville-TP2-4351,6,20,0.04747977727840498,-0.005061407263848912,0.005450527495450504,29500.0,17.69,159.12,59.0,,,,,,,,,,,0.0,220.0
Crawfordsville-TP2-4353_3_45_cropped.TIF,248.42424242424244,362.8636363636364,276.9166666666667,3365.3522727272725,1397.215909090909,279.6818181818182,Crawfordsville-TP2-4353,3,45,0.03749995733465249,-0.07584395278981726,-0.05615716219598615,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4353_8_45_cropped.TIF,306.6904761904762,449.6388888888889,325.6190476190476,3718.440476190476,1637.813492063492,314.6746031746032,Crawfordsville-TP2-4353,8,45,0.0412927118085501,0.014389250968268217,-0.05708904186073767,36000.0,21.96,197.3,72.0,,,,,,,,,,,4.17,240.0
Crawfordsville-TP2-4352_20_8_cropped.TIF,330.71861471861473,456.1082251082251,339.1515151515151,3894.4718614718613,1682.4199134199134,330.9004329004329,Crawfordsville-TP2-4352,20,8,0.043187361943309625,-0.022360586262251955,0.002000072431091419,30000.0,15.93,147.65,60.0,,,,,,,,,,,25.0,252.0
Crawfordsville-TP2-4353_8_44_cropped.TIF,337.69444444444446,468.48809523809524,345.5753968253968,3861.1111111111113,1679.4325396825398,323.4761904761905,Crawfordsville-TP2-4353,8,44,0.042742933004719354,-0.008689963518711364,0.046200455451345795,31000.0,21.49,185.62,62.0,,,,,,,,,,,0.0,224.0
Crawfordsville-TP2-4352_19_7_cropped.TIF,366.60743801652893,507.27685950413223,361.8388429752066,3811.2479338842977,1748.801652892562,346.6198347107438,Crawfordsville-TP2-4352,19,7,0.04196936664449254,0.07550007889000833,-0.013562141461186113,29000.0,14.92,137.5,58.0,,,,,,,,,,,1.72,197.0
Crawfordsville-TP2-4353_21_42_cropped.TIF,306.1652892561983,436.74793388429754,322.08264462809916,3546.5702479338843,1551.8057851239669,309.801652892562,Crawfordsville-TP2-4353,21,42,0.03921470835747805,-0.004585577141873641,-0.02045844735661896,29500.0,18.67,165.38,59.0,,,,,,,,,,,0.0,212.0
Crawfordsville-TP2-4351_4_15_cropped.TIF,402.5541125541126,568.3203463203463,408.82683982683983,4661.835497835498,2048.939393939394,398.5974025974026,Crawfordsville-TP2-4351,4,15,0.05166482806871572,0.011466615752794356,-0.010327835098049283,30000.0,18.81,171.97,60.0,,,,,,,,,,,1.67,236.0
Crawfordsville-TP2-4351_16_19_cropped.TIF,340.3968253968254,454.79761904761904,343.8809523809524,3881.785714285714,1680.2857142857142,319.83730158730157,Crawfordsville-TP2-4351,16,19,0.043030548863630516,-0.015808343738624983,0.0647929780237473,30000.0,15.2,139.6,60.0,,,,,,,,,,,0.0,215.0
